"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Andy Carroll","NEW","F","243","FA","MUN 0<br/>@NEW 1 F","2.45","2.45","3%","-5.7%"
"Seamus Coleman","EVE","D","244","ColmL","EVE 0<br/>@BUR 1 F","2.4","2.4","85%","+10.1%"
"Yves Bissouma","BHA","M,F","245","FA","TOT 0<br/>@BHA 3 F","2.25","2.25","1%","-7.2%"
"Pablo Zabaleta","WHU","D","246","FA","CRY 2<br/>@WHU 1 F","2.2","2.2","1%","+1.1%"
"Matt Doherty","WOL","D,M","247","FA","WOL 2<br/>@MCI 0 F","2.15","2.15","91%","-8.9%"
"Jordan Henderson","LIV","M","248","FA","LEI 1<br/>@LIV 2 F","2","2","32%","-9.5%"
"Patrick Roberts","NOR","M","249","FA","AVL 5<br/>@NOR 1 F","2","2","1%","+1.1%"
"Andros Townsend","CRY","M,F","250","FA","CRY 2<br/>@WHU 1 F","1.75","1.75","70%","-21.5%"
"Sofiane Boufal","SOU","M","251","FA","CHE 4<br/>@SOU 1 F","1.75","1.75","25%","-41.2%"
"Joseph Willock","ARS","M","252","FA","BOU 0<br/>@ARS 1 F","1.75","1.75","8%","+8.1%"
"Jack Wilshere","WHU","M","253","FA","CRY 2<br/>@WHU 1 F","1.75","1.75","2%","+2%"
"Trezeguet","AVL","M","254","FA","AVL 5<br/>@NOR 1 F","1.6","1.6","7%","-1.7%"
"Romain Saiss","WOL","M","255","FA","WOL 2<br/>@MCI 0 F","1.6","1.6","2%","-5.9%"
"Gabriel Martinelli","ARS","M","256","FA","BOU 0<br/>@ARS 1 F","1.5","1.5","6%","-18.6%"
"Billy Sharp","SHU","F","257","FA","SHU 0<br/>@WAT 0 F","1.5","1.5","6%","+5.7%"
"Gabriel Jesus","MCI","F","258","mcavinur","WOL 2<br/>@MCI 0 F","1.25","1.25","98%","-2.2%"
"Christian Atsu","NEW","M","259","ColmL","MUN 0<br/>@NEW 1 F","1.25","1.25","29%","+4%"
"Lucas Torreira","ARS","M","260","FA","BOU 0<br/>@ARS 1 F","1.25","1.25","21%","-12.7%"
"Ismaila Sarr","WAT","F","261","FA","SHU 0<br/>@WAT 0 F","1.25","1.25","11%","+2.5%"
"Aaron Lennon","BUR","M","262","FA","EVE 0<br/>@BUR 1 F","1.25","1.25","1%","+0.7%"
"Moise Kean","EVE","F","263","Damo","EVE 0<br/>@BUR 1 F","1","1","60%","-15.3%"
"Hugo Lloris","TOT","G","264","Eoghanoc","TOT 0<br/>@BHA 3 F","1","1","59%","+0.8%"
"Pablo Fornals","WHU","M","265","FA","CRY 2<br/>@WHU 1 F","1","1","31%","-10.3%"
"Che Adams","SOU","F","266","FA","CHE 4<br/>@SOU 1 F","1","1","18%","+1.6%"
"Andre Gomes","EVE","M","267","FA","EVE 0<br/>@BUR 1 F","1","1","17%","+8.7%"
"Gaetan Bong","BHA","D","268","FA","TOT 0<br/>@BHA 3 F","1","1","1%","+0.8%"
"Marcos Rojo","MUN","D","269","FA","MUN 0<br/>@NEW 1 F","0.8","0.8","1%","+1%"
"Jonny","WOL","D,M","270","ColmOF","WOL 2<br/>@MCI 0 F","0.7","0.7","69%","-14.7%"
"Ederson","MCI","G","271","ColmL","WOL 2<br/>@MCI 0 F","0.5","0.5","99%","-0.8%"
"Glenn Murray","BHA","F","272","FA","TOT 0<br/>@BHA 3 F","0.5","0.5","27%","-23.4%"
"Emil Krafth","NEW","D","273","FA","MUN 0<br/>@NEW 1 F","0.5","0.5","1%","+1.1%"
"Adam Lallana","LIV","M","274","FA","LEI 1<br/>@LIV 2 F","0.5","0.5","1%","+1%"
"Tahith Chong","MUN","M","275","FA","MUN 0<br/>@NEW 1 F","0.5","0.5","1%","+0.7%"
"Djibril Sidibe","EVE","D","276","FA","EVE 0<br/>@BUR 1 F","0.1","0.1","13%","+4.4%"
"Kevin De Bruyne","MCI","M","277","Eoghanoc","WOL 2<br/>@MCI 0 F","0","0","100%","-0.1%"
"Paul Pogba","MUN","M","278","ColmL","MUN 0<br/>@NEW 1 F","0","0","100%","-0.3%"
"Alexandre Lacazette","ARS","F","279","ColmL","BOU 0<br/>@ARS 1 F","0","0","99%","-0.6%"
"Alisson","LIV","G","280","Damo","LEI 1<br/>@LIV 2 F","0","0","99%","-1.1%"
"Anthony Martial","MUN","F","281","Seanmacd","MUN 0<br/>@NEW 1 F","0","0","99%","-1.4%"
"Aaron Wan-Bissaka","MUN","D","282","MKFC","MUN 0<br/>@NEW 1 F","0","0","99%","-1.4%"
"Joel Matip","LIV","D","283","ZKL","LEI 1<br/>@LIV 2 F","0","0","98%","-1.9%"
"Luka Milivojevic","CRY","M","284","Seanmacd","CRY 2<br/>@WHU 1 F","0","0","96%","-4.1%"
"Dele Alli","TOT","M","285","ColmL","TOT 0<br/>@BHA 3 F","0","0","95%","+3.6%"
"Benjamin Mendy","MCI","D","286","MKFC","WOL 2<br/>@MCI 0 F","0","0","88%","-3.2%"
"Luke Shaw","MUN","D","287","FA","MUN 0<br/>@NEW 1 F","0","0","78%","-14.1%"
"Danny Rose (prior)","TOT","D,M","288","FA","TOT 0<br/>@BHA 3 F","0","0","78%","+10.9%"
"Diogo Jota","WOL","M,F","289","Damo","WOL 2<br/>@MCI 0 F","0","0","77%","-14.2%"
"Pedro","CHE","F","290","FA","CHE 4<br/>@SOU 1 F","0","0","76%","-7%"
"Shane Duffy","BHA","D","291","FA","TOT 0<br/>@BHA 3 F","0","0","76%","+0.7%"
"Kieran Tierney","ARS","D","292","Seanmacd","BOU 0<br/>@ARS 1 F","0","0","74%","-9.3%"
"Emerson","CHE","D","293","FA","CHE 4<br/>@SOU 1 F","0","0","73%","-2.2%"
"Ross Barkley","CHE","M","294","mcavinur","CHE 4<br/>@SOU 1 F","0","0","72%","-11.2%"
"Serge Aurier","TOT","D","295","FA","TOT 0<br/>@BHA 3 F","0","0","71%","+4.3%"
"Troy Deeney","WAT","F","296","FA","SHU 0<br/>@WAT 0 F","0","0","67%","-16.5%"
"Matt Ritchie","NEW","D,M","297","ColmL","MUN 0<br/>@NEW 1 F","0","0","65%","-18.8%"
"John Stones","MCI","D","298","FA","WOL 2<br/>@MCI 0 F","0","0","63%","-12.1%"
"Jannik Vestergaard","SOU","D","299","MKFC","CHE 4<br/>@SOU 1 F","0","0","60%","+1.7%"
"Hector Bellerin","ARS","D","300","mcavinur","BOU 0<br/>@ARS 1 F","0","0","60%","-15.5%"
"Victor Lindelof","MUN","D","301","FA","MUN 0<br/>@NEW 1 F","0","0","57%","-1.2%"
"Leandro Trossard","BHA","M","302","FA","TOT 0<br/>@BHA 3 F","0","0","57%","-35.1%"
"Solly March","BHA","M,F","303","FA","TOT 0<br/>@BHA 3 F","0","0","56%","-19.2%"
"Mesut Ozil","ARS","M","304","FA","BOU 0<br/>@ARS 1 F","0","0","54%","+12.6%"
"Aymeric Laporte","MCI","D","305","FA","WOL 2<br/>@MCI 0 F","0","0","47%","-19.3%"
"David Brooks","BOU","M","306","FA","BOU 0<br/>@ARS 1 F","0","0","46%","-12.4%"
"Lukasz Fabianski","WHU","G","307","FA","CRY 2<br/>@WHU 1 F","0","0","46%","-4.2%"
"Bernard","EVE","M,F","308","MKFC","EVE 0<br/>@BUR 1 F","0","0","45%","+37.1%"
"Leroy Sane","MCI","F","309","FA","WOL 2<br/>@MCI 0 F","0","0","44%","+18.8%"
"Giovani Lo Celso","TOT","M","310","FA","TOT 0<br/>@BHA 3 F","0","0","42%","-16.4%"
"Antonio Rudiger","CHE","D","311","FA","CHE 4<br/>@SOU 1 F","0","0","42%","-33.4%"
"Alex Oxlade-Chamberlain","LIV","M","312","FA","LEI 1<br/>@LIV 2 F","0","0","41%","+7.6%"
"Ainsley Maitland-Niles","ARS","D,M","313","FA","BOU 0<br/>@ARS 1 F","0","0","39%","-11%"
"Arthur Masuaku","WHU","D","314","FA","CRY 2<br/>@WHU 1 F","0","0","38%","+21.5%"
"Joseph Gomez","LIV","D","315","FA","LEI 1<br/>@LIV 2 F","0","0","38%","+4.3%"
"Davy Propper","BHA","M","316","FA","TOT 0<br/>@BHA 3 F","0","0","37%","-4.3%"
"Naby Keita","LIV","M","317","FA","LEI 1<br/>@LIV 2 F","0","0","36%","+11.5%"
"Davinson Sanchez","TOT","D","318","FA","TOT 0<br/>@BHA 3 F","0","0","35%","-14.5%"
"Michail Antonio","WHU","M","319","FA","CRY 2<br/>@WHU 1 F","0","0","35%","+26.3%"
"Will Hughes","WAT","M","320","MKFC","SHU 0<br/>@WAT 0 F","0","0","31%","-2%"
"Jesse Lingard","MUN","M,F","321","FA","MUN 0<br/>@NEW 1 F","0","0","29%","-4%"
"Kyle Walker-Peters (prior)","TOT","D","322","FA","TOT 0<br/>@BHA 3 F","0","0","28%","+11.8%"
"Olivier Giroud","CHE","F","323","FA","CHE 4<br/>@SOU 1 F","0","0","27%","+9.8%"
"Ryan Sessegnon","TOT","M,F","324","W (Thu)","TOT 0<br/>@BHA 3 F","0","0","24%","-0.8%"
"Ruben Loftus-Cheek","CHE","M","325","FA","CHE 4<br/>@SOU 1 F","0","0","24%","-9.5%"
"Moussa Djenepo","SOU","M","326","FA","CHE 4<br/>@SOU 1 F","0","0","21%","-37.3%"
"Etienne Capoue","WAT","M","327","FA","SHU 0<br/>@WAT 0 F","0","0","20%","-13.1%"
"Isaac Hayden","NEW","M","328","FA","MUN 0<br/>@NEW 1 F","0","0","19%","+10.4%"
"Shkodran Mustafi","ARS","D","329","FA","BOU 0<br/>@ARS 1 F","0","0","16%","+16.3%"
"Theo Walcott","EVE","M,F","330","FA","EVE 0<br/>@BUR 1 F","0","0","15%","+15%"
"Phil Foden","MCI","M,F","331","FA","WOL 2<br/>@MCI 0 F","0","0","13%","-20.7%"
"Reece James","CHE","D","332","FA","CHE 4<br/>@SOU 1 F","0","0","12%","-4.5%"
"Andreas Christensen","CHE","D","333","FA","CHE 4<br/>@SOU 1 F","0","0","12%","-4.8%"
"Robert Snodgrass","WHU","M","334","FA","CRY 2<br/>@WHU 1 F","0","0","11%","-5.3%"
"Nacho Monreal","ARS","D","335","ColmL","BOU 0<br/>@ARS 1 F","0","0","11%","-0.3%"
"Xherdan Shaqiri","LIV","M,F","336","FA","LEI 1<br/>@LIV 2 F","0","0","10%","+10.3%"
"Tim Krul","NOR","G","337","FA","AVL 5<br/>@NOR 1 F","0","0","9%","+8.7%"
"Jonjo Shelvey","NEW","M","338","FA","MUN 0<br/>@NEW 1 F","0","0","9%","-16.4%"
"Demarai Gray","LEI","M","339","FA","LEI 1<br/>@LIV 2 F","0","0","7%","+7.1%"
"Rob Holding","ARS","D","340","FA","BOU 0<br/>@ARS 1 F","0","0","7%","+6.9%"
"James Tomkins","CRY","D","341","FA","CRY 2<br/>@WHU 1 F","0","0","7%","-9.8%"
"Jack Cork","BUR","M","342","FA","EVE 0<br/>@BUR 1 F","0","0","7%","+6.7%"
"Fabian Balbuena","WHU","D","343","FA","CRY 2<br/>@WHU 1 F","0","0","5%","+4.8%"
"Jota","AVL","M","344","FA","AVL 5<br/>@NOR 1 F","0","0","5%","-3.6%"
"Juan Foyth","TOT","D","345","FA","TOT 0<br/>@BHA 3 F","0","0","5%","-3.7%"
"David McGoldrick","SHU","F","346","FA","SHU 0<br/>@WAT 0 F","0","0","4%","-4%"
"Victor Camarasa","CRY","M","347","FA","CRY 2<br/>@WHU 1 F","0","0","4%","+4.2%"
"Sergio Romero","MUN","G","348","FA","MUN 0<br/>@NEW 1 F","0","0","4%","+4.2%"
"Paul Dummett","NEW","D","349","FA","MUN 0<br/>@NEW 1 F","0","0","4%","-4.4%"
"Mamadou Sakho","CRY","D","350","FA","CRY 2<br/>@WHU 1 F","0","0","4%","+3.8%"
"Robbie Brady","BUR","M","351","FA","EVE 0<br/>@BUR 1 F","0","0","4%","+3.7%"
"Nemanja Matic","MUN","M","352","FA","MUN 0<br/>@NEW 1 F","0","0","3%","+3.5%"
"Chris Mepham","BOU","D","353","FA","BOU 0<br/>@ARS 1 F","0","0","3%","-4.9%"
"Wes Morgan","LEI","D","354","FA","LEI 1<br/>@LIV 2 F","0","0","3%","+3.3%"
"Reiss Nelson","ARS","F","355","FA","BOU 0<br/>@ARS 1 F","0","0","3%","+3.2%"
"Stuart Armstrong","SOU","M,F","356","FA","CHE 4<br/>@SOU 1 F","0","0","3%","+3.1%"
"Wayne Hennessey","CRY","G","357","FA","CRY 2<br/>@WHU 1 F","0","0","3%","+3%"
"Adam Smith","BOU","D","358","FA","BOU 0<br/>@ARS 1 F","0","0","3%","+3%"
"Joe Hart","BUR","G","359","FA","EVE 0<br/>@BUR 1 F","0","0","3%","+2.9%"
"Scott Dann","CRY","D","360","FA","CRY 2<br/>@WHU 1 F","0","0","3%","+2.7%"
"Cedric Soares (prior)","SOU","D","361","FA","CHE 4<br/>@SOU 1 F","0","0","3%","-14%"
"Ahmed El Mohamady","AVL","D","362","FA","AVL 5<br/>@NOR 1 F","0","0","3%","+2.6%"
"Jonas Lossl","EVE","G","363","FA","EVE 0<br/>@BUR 1 F","0","0","3%","+2.6%"
"Max Meyer","CRY","M","364","FA","CRY 2<br/>@WHU 1 F","0","0","2%","+2.3%"
"Angelino","MCI","D","365","FA","WOL 2<br/>@MCI 0 F","0","0","2%","-6.1%"
"Kiko Femenia","WAT","D","366","FA","SHU 0<br/>@WAT 0 F","0","0","2%","-6.1%"
"Jean-Philippe Gbamin","EVE","M","367","FA","EVE 0<br/>@BUR 1 F","0","0","2%","+2.2%"
"Claudio Bravo","MCI","G","368","FA","WOL 2<br/>@MCI 0 F","0","0","2%","+2.2%"
"Neil Taylor","AVL","D","369","FA","AVL 5<br/>@NOR 1 F","0","0","2%","+2%"
"Tom Trybull","NOR","M","370","FA","AVL 5<br/>@NOR 1 F","0","0","2%","-6.4%"
"Mario Vrancic","NOR","M","371","FA","AVL 5<br/>@NOR 1 F","0","0","2%","+1.7%"
"Rhian Brewster","LIV","F","372","FA","LEI 1<br/>@LIV 2 F","0","0","2%","+1.6%"
"Luke Freeman","SHU","M","373","FA","SHU 0<br/>@WAT 0 F","0","0","2%","+1.6%"
"Ravel Morrison","SHU","M","374","FA","SHU 0<br/>@WAT 0 F","0","0","2%","+1.5%"
"Daniel Drinkwater (prior)","BUR","M","375","FA","EVE 0<br/>@BUR 1 F","0","0","1%","-6.9%"
"Alex McCarthy","SOU","G","376","FA","CHE 4<br/>@SOU 1 F","0","0","1%","+1.5%"
"Willy Caballero","CHE","G","377","FA","CHE 4<br/>@SOU 1 F","0","0","1%","+1.4%"
"Lewis Cook","BOU","M","378","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+1.4%"
"Junior Stanislas","BOU","M","379","FA","BOU 0<br/>@ARS 1 F","0","0","1%","-6.9%"
"Jesus Vallejo","WOL","D","380","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+1.4%"
"Onel Hernandez","NOR","M","381","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+1.3%"
"Kelechi Iheanacho","LEI","F","382","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+1.3%"
"Artur Boruc","BOU","G","383","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+1.2%"
"Bernardo","BHA","D","384","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+1.2%"
"Phil Jones","MUN","D","385","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+1.2%"
"Lloyd Kelly","BOU","D","386","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+1.2%"
"Danny Ward","LEI","G","387","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+1.2%"
"Morgan Gibbs-White","WOL","M","388","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+1.2%"
"Jose Izquierdo","BHA","M,F","389","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+1.2%"
"Matt Macey","ARS","G","390","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+1.1%"
"John Ruddy","WOL","G","391","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+1.1%"
"Cenk Tosun (prior)","EVE","F","392","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+1.1%"
"Ralf Fahrmann","NOR","G","393","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+1.1%"
"Pedro Neto","WOL","F","394","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+1.1%"
"Eric Bailly","MUN","D","395","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+1%"
"Tom Davies","EVE","M","396","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+1%"
"Christian Fuchs","LEI","D","397","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+1%"
"Jonathan Kodjia","AVL","F","398","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+1%"
"Javier Manquillo","NEW","D","399","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+1%"
"Grant Hanley","NOR","D","400","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+1%"
"Adrian Mariappa","WAT","D","401","FA","SHU 0<br/>@WAT 0 F","0","0","1%","+1%"
"Emiliano Martinez","ARS","G","402","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+1%"
"Victor Wanyama","TOT","M","403","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+1%"
"Nathaniel Chalobah","WAT","M","404","FA","SHU 0<br/>@WAT 0 F","0","0","1%","+0.9%"
"Charlie Daniels","BOU","D","405","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.9%"
"Dwight Gayle","NEW","F","406","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.9%"
"Angel Gomes","MUN","M","407","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.9%"
"Dan Gosling","BOU","M","408","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.9%"
"Alireza Jahanbakhsh","BHA","F","409","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+0.9%"
"Oumar Niasse","EVE","F","410","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.9%"
"Nathaniel Clyne","LIV","D","411","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.9%"
"Ki Sung-yueng","NEW","M","412","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.9%"
"Nampalys Mendy","LEI","M","413","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.9%"
"Isaac Success","WAT","F","414","FA","SHU 0<br/>@WAT 0 F","0","0","1%","+0.9%"
"Leighton Baines","EVE","D","415","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.8%"
"David Button","BHA","G","416","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+0.8%"
"Kevin Danso","SOU","D","417","FA","CHE 4<br/>@SOU 1 F","0","0","1%","+0.8%"
"Jordon Ibe","BOU","M","418","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.8%"
"Florian Lejeune","NEW","D","419","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.8%"
"Andrew Surman","BOU","M","420","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.8%"
"Maarten Stekelenburg","EVE","G","421","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.8%"
"Federico Fernandez","NEW","D","422","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.8%"
"Timothy Fosu-Mensah","MUN","D","423","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.8%"
"Jack Stephens","SOU","D","424","FA","CHE 4<br/>@SOU 1 F","0","0","1%","+0.8%"
"Folarin Balogun","ARS","F","425","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.7%"
"Phil Bardsley","BUR","D","426","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.7%"
"Karl Darlow","NEW","G","427","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.7%"
"Mark Travers","BOU","G","428","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.7%"
"Matej Vydra","BUR","F","429","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.7%"
"Leon Balogun","BHA","D","430","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+0.6%"
"James Chester","AVL","D","431","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+0.6%"
"Eric Garcia","MCI","D","432","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+0.6%"
"Ben Gibson","BUR","D","433","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.6%"
"Phil Jagielka","SHU","D","434","FA","SHU 0<br/>@WAT 0 F","0","0","1%","+0.6%"
"Kevin Long","BUR","D","435","FA","EVE 0<br/>@BUR 1 F","0","0","1%","+0.6%"
"Carlos Sanchez","WHU","M","436","FA","CRY 2<br/>@WHU 1 F","0","0","1%","+0.6%"
"Sepp van den Berg","LIV","D","437","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.6%"
"Daniel Amartey","LEI","D,M","438","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.6%"
"Sam Byram","NOR","D","439","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+0.6%"
"Harvey Elliott","LIV","M","440","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.6%"
"Emile Smith Rowe","ARS","M","441","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.6%"
"Jason Steele","BHA","G","442","FA","TOT 0<br/>@BHA 3 F","0","0","1%","+0.6%"
"Jed Steer","AVL","G","443","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+0.6%"
"Christoph Zimmermann","NOR","D","444","FA","AVL 5<br/>@NOR 1 F","0","0","1%","+0.6%"
"Albian Ajeti","WHU","F","445","FA","CRY 2<br/>@WHU 1 F","0","0","1%","+0.5%"
"Robert Elliot","NEW","G","446","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.5%"
"Billy Gilmour","CHE","M","447","FA","CHE 4<br/>@SOU 1 F","0","0","1%","+0.5%"
"Lee Grant","MUN","G","448","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.5%"
"Daniel Grimshaw","MCI","G","449","FA","WOL 2<br/>@MCI 0 F","0","0","1%","+0.5%"
"Matty James","LEI","M","450","FA","LEI 1<br/>@LIV 2 F","0","0","1%","+0.5%"
"Konstantinos Mavropanos","ARS","D","451","FA","BOU 0<br/>@ARS 1 F","0","0","1%","+0.5%"
"Simon Moore","SHU","G","452","FA","SHU 0<br/>@WAT 0 F","0","0","1%","+0.5%"
"Yoshinori Muto","NEW","F","453","FA","MUN 0<br/>@NEW 1 F","0","0","1%","+0.5%"
"Winston Reid","WHU","D","454","FA","CRY 2<br/>@WHU 1 F","0","0","1%","+0.5%"
"Goncalo Cardoso","WHU","D","455","FA","CRY 2<br/>@WHU 1 F","0","0","1%","+0.5%"
"Connor Wickham","CRY","F","456","FA","CRY 2<br/>@WHU 1 F","0","0","1%","+0.5%"
"Eldin Jakupovic","LEI","G","457","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.5%"
"Kieron Freeman","SHU","D","458","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.5%"
"Adam Masina","WAT","D","459","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.5%"
"Muhamed Besic","SHU","M","460","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"Scott Carson","MCI","G","461","FA","WOL 2<br/>@MCI 0 F","0","0","0%","+0.4%"
"Keinan Davis","AVL","M,F","462","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.4%"
"Ki-Jana Hoever","LIV","D","463","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.4%"
"Mason Holgate","EVE","D","464","FA","EVE 0<br/>@BUR 1 F","0","0","0%","+0.4%"
"Ben Osborn","SHU","M","465","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"Domingos Quina","WAT","M","466","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"Jairo Riedewald","CRY","M","467","FA","CRY 2<br/>@WHU 1 F","0","0","0%","+0.4%"
"Jack Simpson","BOU","D","468","FA","BOU 0<br/>@ARS 1 F","0","0","0%","+0.4%"
"Oliver Skipp","TOT","M","469","FA","TOT 0<br/>@BHA 3 F","0","0","0%","+0.4%"
"Michael Verrips","SHU","G","470","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"Heurelho Gomes","WAT","G","471","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"Bruno Jordao","WOL","M","472","FA","WOL 2<br/>@MCI 0 F","0","0","0%","+0.4%"
"Dimitri Foulquier","WAT","D","473","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.4%"
"James Justin","LEI","D","474","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.4%"
"Caoimhin Kelleher","LIV","G","475","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.4%"
"Timm Klose","NOR","D","476","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.4%"
"Sam McQueen","SOU","D","477","FA","CHE 4<br/>@SOU 1 F","0","0","0%","+0.4%"
"Bailey Peacock-Farrell","BUR","G","478","FA","EVE 0<br/>@BUR 1 F","0","0","0%","+0.4%"
"Callum Slattery","SOU","M","479","FA","CHE 4<br/>@SOU 1 F","0","0","0%","+0.4%"
"Alexander Tettey","NOR","M","480","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.4%"
"Cameron Archer","AVL","F","481","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.3%"
"Kortney Hause","AVL","D","482","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.3%"
"Adam Idah","NOR","F","483","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.3%"
"Cuco Martina","EVE","D","484","FA","EVE 0<br/>@BUR 1 F","0","0","0%","+0.3%"
"William Smallbone","SOU","M,F","485","FA","CHE 4<br/>@SOU 1 F","0","0","0%","+0.3%"
"Andreas Sondergaard","WOL","G","486","FA","WOL 2<br/>@MCI 0 F","0","0","0%","+0.3%"
"Marvin Zeegelaar","WAT","D","487","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.3%"
"Filip Benkovic","LEI","D","488","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.2%"
"Kean Bryan","SHU","D","489","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.2%"
"Jamie Cumming","CHE","G","490","FA","CHE 4<br/>@SOU 1 F","0","0","0%","+0.2%"
"James Garner","MUN","M","491","FA","MUN 0<br/>@NEW 1 F","0","0","0%","+0.2%"
"Stephen Henderson","CRY","G","492","FA","CRY 2<br/>@WHU 1 F","0","0","0%","+0.2%"
"Ben Johnson","WHU","M","493","FA","CRY 2<br/>@WHU 1 F","0","0","0%","+0.2%"
"Curtis Jones","LIV","M","494","FA","LEI 1<br/>@LIV 2 F","0","0","0%","+0.2%"
"Max Kilman","WOL","D","495","FA","WOL 2<br/>@MCI 0 F","0","0","0%","+0.2%"
"Henri Lansbury","AVL","M","496","FA","AVL 5<br/>@NOR 1 F","0","0","0%","+0.2%"
"David Martin","WHU","G","497","FA","CRY 2<br/>@WHU 1 F","0","0","0%","+0.2%"
"Ezequiel Schelotto","BHA","D","498","FA","TOT 0<br/>@BHA 3 F","0","0","0%","+0.2%"
"Alfie Whiteman","TOT","G","499","FA","TOT 0<br/>@BHA 3 F","0","0","0%","+0.2%"
"Brandon Williams","MUN","D","500","FA","MUN 0<br/>@NEW 1 F","0","0","0%","+0.2%"
"Tolaji Bola","ARS","D","501","FA","BOU 0<br/>@ARS 1 F","0","0","0%","+0.2%"
"Robbie Burton","ARS","M","502","FA","BOU 0<br/>@ARS 1 F","0","0","0%","+0.2%"
"Leon Clarke","SHU","F","503","FA","SHU 0<br/>@WAT 0 F","0","0","0%","+0.2%"
