"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Miguel Almiron","NEW","M","20","W (Tue)","MCI 2<br/>@NEW 2 F","19.75","19.75","63%","+1.7%"
"Arnaut Danjuma Groeneveld","BOU","F","21","W (Tue)","BOU 2<br/>@TOT 3 F","19.6","19.6","1%","0%"
"Lewis Dunk","BHA","D","22","RSC","BHA 1<br/>@LIV 2 F","19.3","19.3","72%","+1.6%"
"Ismaila Sarr","WAT","M,F","23","W (Tue)","WAT 1<br/>@SOU 2 F","19.2","19.2","41%","-0.2%"
"Kelechi Iheanacho","LEI","F","24","W (Tue)","EVE 1<br/>@LEI 2 F","19","19","45%","+6.1%"
"Raul Jimenez","WOL","F","25","Eoghanoc","SHU 1<br/>@WOL 1 F","18.85","18.85","100%","0%"
"Matt Targett","AVL","D,M","26","MKFC","AVL 2<br/>@MUN 2 F","18.75","18.75","58%","+0.5%"
"Onel Hernandez","NOR","M","27","W (Tue)","ARS 2<br/>@NOR 2 F","18.75","18.75","14%","+2%"
"Lewis Cook","BOU","M","28","W (Tue)","BOU 2<br/>@TOT 3 F","18.7","18.7","1%","-0.1%"
"Teemu Pukki","NOR","F","29","ColmOF","ARS 2<br/>@NOR 2 F","18.5","18.5","98%","-0.2%"
"James Tomkins","CRY","D","30","mcavinur","CRY 2<br/>@BUR 0 F","18.3","18.3","23%","-0.8%"
"Todd Cantwell","NOR","M","31","RSC","ARS 2<br/>@NOR 2 F","17.95","17.95","81%","-2%"
"Ryan Fredericks","WHU","D","32","W (Tue)","WHU 1<br/>@CHE 0 F","17.75","17.75","14%","+1.8%"
"Fabian Balbuena","WHU","D","33","W (Tue)","WHU 1<br/>@CHE 0 F","17.7","17.7","12%","-1.7%"
"Vicente Guaita","CRY","G","34","mcavinur","CRY 2<br/>@BUR 0 F","17.25","17.25","64%","-1.1%"
"Martin Kelly","CRY","D","35","W (Tue)","CRY 2<br/>@BUR 0 F","16.85","16.85","46%","-3.7%"
"Djibril Sidibe","EVE","D","36","MKFC","EVE 1<br/>@LEI 2 F","16.75","16.75","67%","+8.6%"
"Martin Dubravka","NEW","G","37","RSC","MCI 2<br/>@NEW 2 F","16.75","16.75","61%","+2.5%"
"Lucas Digne","EVE","D","38","ZKL","EVE 1<br/>@LEI 2 F","16.7","16.7","100%","+0.1%"
"Raheem Sterling","MCI","F","39","ColmL","MCI 2<br/>@NEW 2 F","16.5","16.5","100%","0%"
"Mesut Ozil","ARS","M","40","W (Tue)","ARS 2<br/>@NOR 2 F","16.5","16.5","87%","+1.5%"
"Sadio Mane","LIV","M,F","41","RSC","BHA 1<br/>@LIV 2 F","16.35","16.35","100%","0%"
"Jamie Vardy","LEI","F","42","ColmOF","EVE 1<br/>@LEI 2 F","15.95","15.95","100%","0%"
"Victor Lindelof","MUN","D","43","W (Tue)","AVL 2<br/>@MUN 2 F","15.6","15.6","51%","-0.7%"
"Reece James","CHE","D","44","ColmOF","WHU 1<br/>@CHE 0 F","15.6","15.6","35%","-8%"
"Angelo Ogbonna","WHU","D","45","W (Tue)","WHU 1<br/>@CHE 0 F","15.55","15.55","23%","-1.4%"
"Wilfred Ndidi","LEI","M","46","ZKL","EVE 1<br/>@LEI 2 F","15.5","15.5","98%","0%"
"Jetro Willems","NEW","D","47","MKFC","MCI 2<br/>@NEW 2 F","15.4","15.4","60%","+1.6%"
"Jack Grealish","AVL","M,F","48","mcavinur","AVL 2<br/>@MUN 2 F","15.25","15.25","99%","0%"
"Pablo Fornals","WHU","M","49","W (Tue)","WHU 1<br/>@CHE 0 F","15.25","15.25","40%","-0.2%"
"James Ward-Prowse","SOU","M","50","Damo","WAT 1<br/>@SOU 2 F","15.05","15.05","98%","+0.1%"
"Bernd Leno","ARS","G","51","ColmOF","ARS 2<br/>@NOR 2 F","15","15","87%","-0.5%"
"Tyrone Mings","AVL","D","52","W (Tue)","AVL 2<br/>@MUN 2 F","14.9","14.9","30%","-0.6%"
"Davy Propper","BHA","M","53","W (Tue)","BHA 1<br/>@LIV 2 F","14.85","14.85","40%","-0.1%"
"Oliver Norwood","SHU","M","54","FA","SHU 1<br/>@WOL 1 F","14.8","14.8","71%","+1%"
"John Fleck","SHU","M","55","mcavinur","SHU 1<br/>@WOL 1 F","14.75","14.75","76%","-2.4%"
"David Silva","MCI","M","56","ZKL","MCI 2<br/>@NEW 2 F","14.25","14.25","100%","+0.2%"
"Lys Mousset","SHU","F","57","FA","SHU 1<br/>@WOL 1 F","14","14","35%","+0.3%"
"Patrick van Aanholt","CRY","D","58","W (Tue)","CRY 2<br/>@BUR 0 F","13.9","13.9","76%","-5.6%"
"Kenny McLean","NOR","M","59","W (Tue)","ARS 2<br/>@NOR 2 F","13.5","13.5","28%","-5.5%"
"Declan Rice","WHU","M","60","MKFC","WHU 1<br/>@CHE 0 F","13.35","13.35","50%","+2.8%"
"Shkodran Mustafi","ARS","D","61","W (Tue)","ARS 2<br/>@NOR 2 F","13.35","13.35","15%","0%"
"Robert Snodgrass","WHU","M","62","W (Tue)","WHU 1<br/>@CHE 0 F","13.2","13.2","43%","-1.9%"
"James Tarkowski","BUR","D","63","Eoghanoc","CRY 2<br/>@BUR 0 F","13.15","13.15","97%","-0.3%"
"Toby Alderweireld","TOT","D","64","Damo","BOU 2<br/>@TOT 3 F","12.85","12.85","82%","-0.4%"
"Federico Fernandez","NEW","D","65","ColmOF","MCI 2<br/>@NEW 2 F","12.85","12.85","30%","-2.1%"
"Paulo Gazzaniga","TOT","G","66","W (Tue)","BOU 2<br/>@TOT 3 F","12.75","12.75","40%","+1.8%"
"Tanguy Ndombele","TOT","M","67","Damo","BOU 2<br/>@TOT 3 F","12.6","12.6","78%","+4%"
"Dominic Solanke","BOU","F","68","W (Tue)","BOU 2<br/>@TOT 3 F","12.6","12.6","3%","+0.7%"
"Mat Ryan","BHA","G","69","mcavinur","BHA 1<br/>@LIV 2 F","12.5","12.5","62%","+2.8%"
"Tom Heaton","AVL","G","70","W (Tue)","AVL 2<br/>@MUN 2 F","12.5","12.5","25%","+2.4%"
"Harry Kane","TOT","F","71","MKFC","BOU 2<br/>@TOT 3 F","12.3","12.3","100%","0%"
"Jeffrey Schlupp","CRY","D,M","72","ColmL","CRY 2<br/>@BUR 0 F","12.3","12.3","33%","-0.9%"
"Michail Antonio","WHU","M","73","ColmOF","WHU 1<br/>@CHE 0 F","12.25","12.25","81%","-0.4%"
"Chris Basham","SHU","D","74","RSC","SHU 1<br/>@WOL 1 F","12.25","12.25","68%","-2.1%"
"Alex Oxlade-Chamberlain","LIV","M","75","FA","BHA 1<br/>@LIV 2 F","12.25","12.25","41%","-3.7%"
"Ben Mee","BUR","D","76","Damo","CRY 2<br/>@BUR 0 F","12.05","12.05","78%","+1.1%"
"Kurt Zouma","CHE","D","77","W (Tue)","WHU 1<br/>@CHE 0 F","12","12","64%","-0.6%"
"Adama Traore","WOL","F","78","MKFC","SHU 1<br/>@WOL 1 F","11.75","11.75","88%","+1.3%"
"John McGinn","AVL","M","79","ColmL","AVL 2<br/>@MUN 2 F","11.6","11.6","65%","-3.2%"
"Ruben Neves","WOL","M","80","W (Tue)","SHU 1<br/>@WOL 1 F","11.5","11.5","71%","+1.9%"
"Allan Saint-Maximin","NEW","M,F","81","ZKL","MCI 2<br/>@NEW 2 F","11.5","11.5","44%","-0.6%"
"Joao Moutinho","WOL","M","82","ZKL","SHU 1<br/>@WOL 1 F","11.45","11.45","99%","0%"
"Scott Dann","CRY","D","83","W (Tue)","CRY 2<br/>@BUR 0 F","11.45","11.45","2%","-0.1%"
"Dan Burn","BHA","D","84","Eoghanoc","BHA 1<br/>@LIV 2 F","11.25","11.25","65%","+2.1%"
"Marcus Rashford","MUN","M,F","85","ColmL","AVL 2<br/>@MUN 2 F","11.1","11.1","100%","0%"
"Jordan Pickford","EVE","G","86","W (Tue)","EVE 1<br/>@LEI 2 F","11","11","69%","+3.1%"
"Andros Townsend","CRY","M,F","87","W (Tue)","CRY 2<br/>@BUR 0 F","11","11","49%","-1.6%"
"Fred","MUN","M","88","W (Tue)","AVL 2<br/>@MUN 2 F","10.95","10.95","48%","+1.9%"
"Ibrahim Amadou","NOR","D,M","89","W (Tue)","ARS 2<br/>@NOR 2 F","10.9","10.9","1%","-0.1%"
"Dwight McNeil","BUR","M","90","ZKL","CRY 2<br/>@BUR 0 F","10.85","10.85","93%","-0.6%"
"Emerson","CHE","D","91","W (Tue)","WHU 1<br/>@CHE 0 F","10.8","10.8","66%","-3.2%"
"Kiko Femenia","WAT","D","92","W (Tue)","WAT 1<br/>@SOU 2 F","10.8","10.8","7%","+1.1%"
"Enda Stevens","SHU","D,M","93","MKFC","SHU 1<br/>@WOL 1 F","10.75","10.75","87%","-1.5%"
"Anwar El Ghazi","AVL","M,F","94","MKFC","AVL 2<br/>@MUN 2 F","10.75","10.75","76%","-2.7%"
"Aaron Mooy","BHA","M,F","95","W (Tue)","BHA 1<br/>@LIV 2 F","10.75","10.75","20%","+4.7%"
"Mateo Kovacic","CHE","M","96","Eoghanoc","WHU 1<br/>@CHE 0 F","10.6","10.6","70%","+2.9%"
"George Baldock","SHU","D,M","97","ColmL","SHU 1<br/>@WOL 1 F","10.5","10.5","79%","-1.1%"
"Dean Henderson","SHU","G","98","Eoghanoc","SHU 1<br/>@WOL 1 F","10.5","10.5","64%","-8.5%"
"Pedro","CHE","F","99","W (Tue)","WHU 1<br/>@CHE 0 F","10.5","10.5","39%","-0.7%"
"Jeff Hendrick","BUR","M","100","W (Tue)","CRY 2<br/>@BUR 0 F","10.35","10.35","3%","0%"
"Robbie Brady","BUR","M","101","W (Tue)","CRY 2<br/>@BUR 0 F","10.35","10.35","2%","-1.3%"
"Gylfi Sigurdsson","EVE","M","102","ColmOF","EVE 1<br/>@LEI 2 F","10.2","10.2","98%","+0.6%"
"Gabriel Jesus","MCI","F","103","mcavinur","MCI 2<br/>@NEW 2 F","10","10","99%","-0.7%"
"Felipe Anderson","WHU","M","104","ZKL","WHU 1<br/>@CHE 0 F","10","10","98%","+1.3%"
"Chris Wood","BUR","F","105","W (Tue)","CRY 2<br/>@BUR 0 F","10","10","65%","-2.7%"
"Kepa Arrizabalaga","CHE","G","106","W (Tue)","WHU 1<br/>@CHE 0 F","10","10","60%","-2.2%"
"Jefferson Lerma","BOU","M","107","W (Tue)","BOU 2<br/>@TOT 3 F","9.95","9.95","10%","-0.1%"
"Christian Pulisic","CHE","M","108","Eoghanoc","WHU 1<br/>@CHE 0 F","9.75","9.75","99%","-0.2%"
"Frederic Guilbert","AVL","D","109","W (Tue)","AVL 2<br/>@MUN 2 F","9.65","9.65","41%","-2.9%"
"James McArthur","CRY","M","110","W (Tue)","CRY 2<br/>@BUR 0 F","9.6","9.6","72%","-0.8%"
"Joelinton","NEW","F","111","W (Tue)","MCI 2<br/>@NEW 2 F","9.6","9.6","58%","+1.8%"
"Jonny Evans","LEI","D","112","mcavinur","EVE 1<br/>@LEI 2 F","9.45","9.45","87%","+0.8%"
"Ben Chilwell","LEI","D","113","Eoghanoc","EVE 1<br/>@LEI 2 F","9.35","9.35","100%","-0.1%"
"Fernandinho","MCI","D,M","114","W (Tue)","MCI 2<br/>@NEW 2 F","9.35","9.35","43%","+1.3%"
"Tom Davies","EVE","M","115","W (Tue)","EVE 1<br/>@LEI 2 F","9.35","9.35","3%","+0.1%"
"James Maddison","LEI","M","116","Damo","EVE 1<br/>@LEI 2 F","9.25","9.25","100%","0%"
"Youri Tielemans","LEI","M","117","ColmOF","EVE 1<br/>@LEI 2 F","9.25","9.25","99%","-0.3%"
"Rui Patricio","WOL","G","118","Damo","SHU 1<br/>@WOL 1 F","9.25","9.25","58%","-1.5%"
"Mason Mount","CHE","M,F","119","RSC","WHU 1<br/>@CHE 0 F","9","9","93%","+0.2%"
"Dale Stephens","BHA","M","120","W (Tue)","BHA 1<br/>@LIV 2 F","9","9","12%","+0.2%"
"Granit Xhaka","ARS","M","121","W (Tue)","ARS 2<br/>@NOR 2 F","8.95","8.95","29%","-1.5%"
"Fikayo Tomori","CHE","D","122","W (Tue)","WHU 1<br/>@CHE 0 F","8.85","8.85","53%","-0.9%"
"Christoph Zimmermann","NOR","D","123","W (Tue)","ARS 2<br/>@NOR 2 F","8.8","8.8","1%","-0.2%"
"Serge Aurier","TOT","D","124","ZKL","BOU 2<br/>@TOT 3 F","8.75","8.75","92%","+0.2%"
"Ben Foster","WAT","G","125","ZKL","WAT 1<br/>@SOU 2 F","8.75","8.75","46%","+6.4%"
"Tim Krul","NOR","G","126","W (Tue)","ARS 2<br/>@NOR 2 F","8.75","8.75","21%","-2.2%"
"John Lundstram","SHU","D,M","127","ColmOF","SHU 1<br/>@WOL 1 F","8.7","8.7","85%","-3.1%"
"Yerry Mina","EVE","D","128","W (Tue)","EVE 1<br/>@LEI 2 F","8.7","8.7","53%","+0.6%"
"Tom Trybull","NOR","M","129","W (Tue)","ARS 2<br/>@NOR 2 F","8.65","8.65","2%","-0.1%"
"Douglas Luiz","AVL","M","130","W (Tue)","AVL 2<br/>@MUN 2 F","8.55","8.55","6%","-0.2%"
"Andreas Pereira","MUN","M","131","W (Tue)","AVL 2<br/>@MUN 2 F","8.5","8.5","26%","+2.9%"
"Christian Atsu","NEW","M","132","ColmL","MCI 2<br/>@NEW 2 F","8.5","8.5","8%","-0.4%"
"Aaron Wan-Bissaka","MUN","D","133","MKFC","AVL 2<br/>@MUN 2 F","8.45","8.45","97%","-0.6%"
"Pascal Gross","BHA","M,F","134","W (Tue)","BHA 1<br/>@LIV 2 F","8.35","8.35","93%","+1.2%"
"Georginio Wijnaldum","LIV","M","135","FA","BHA 1<br/>@LIV 2 F","8.3","8.3","65%","+1.4%"
"Riyad Mahrez","MCI","M,F","136","ColmOF","MCI 2<br/>@NEW 2 F","8.25","8.25","100%","0%"
"Will Hughes","WAT","M","137","W (Tue)","WAT 1<br/>@SOU 2 F","8.25","8.25","23%","+0.3%"
"Mark Noble","WHU","M","138","W (Tue)","WHU 1<br/>@CHE 0 F","8.25","8.25","13%","-0.3%"
"Diego Rico","BOU","D","139","ZKL","BOU 2<br/>@TOT 3 F","8.15","8.15","77%","+1.5%"
"Eric Dier","TOT","M","140","W (Tue)","BOU 2<br/>@TOT 3 F","8.15","8.15","6%","-1.2%"
"Harvey Barnes","LEI","M","141","mcavinur","EVE 1<br/>@LEI 2 F","8","8","72%","-2.2%"
"Leandro Trossard","BHA","M,F","142","W (Tue)","BHA 1<br/>@LIV 2 F","8","8","61%","+1.4%"
"Sead Kolasinac","ARS","D,M","143","W (Tue)","ARS 2<br/>@NOR 2 F","7.8","7.8","27%","-0.9%"
"Calum Chambers","ARS","D,M","144","W (Tue)","ARS 2<br/>@NOR 2 F","7.75","7.75","25%","+1.6%"
"Sofiane Boufal","SOU","M","145","W (Tue)","WAT 1<br/>@SOU 2 F","7.75","7.75","12%","+5.7%"
"Leander Dendoncker","WOL","D,M","146","W (Tue)","SHU 1<br/>@WOL 1 F","7.7","7.7","14%","+0.5%"
"Phil Bardsley","BUR","D","147","W (Tue)","CRY 2<br/>@BUR 0 F","7.65","7.65","12%","-0.3%"
"Michael Keane","EVE","D","148","W (Tue)","EVE 1<br/>@LEI 2 F","7.55","7.55","67%","+4.3%"
"Maximilian Kilman","WOL","D","149","W (Tue)","SHU 1<br/>@WOL 1 F","7.55","7.55","0%","+0.1%"
"Ilkay Gundogan","MCI","M","150","W (Tue)","MCI 2<br/>@NEW 2 F","7.5","7.5","73%","-4.3%"
"Alex McCarthy","SOU","G","151","W (Tue)","WAT 1<br/>@SOU 2 F","7.5","7.5","5%","+2%"
"David McGoldrick","SHU","F","152","ZKL","SHU 1<br/>@WOL 1 F","7.45","7.45","37%","-5.7%"
"Mason Holgate","EVE","D","153","W (Tue)","EVE 1<br/>@LEI 2 F","7.45","7.45","10%","+3%"
"Paul Dummett","NEW","D","154","W (Tue)","MCI 2<br/>@NEW 2 F","7.45","7.45","3%","-0.4%"
"Abdoulaye Doucoure","WAT","M","155","Damo","WAT 1<br/>@SOU 2 F","7.35","7.35","70%","+3.2%"
"Craig Cathcart","WAT","D","156","W (Tue)","WAT 1<br/>@SOU 2 F","7.35","7.35","7%","+0.7%"
"Sam Byram","NOR","D","157","W (Tue)","ARS 2<br/>@NOR 2 F","7.3","7.3","1%","+0.1%"
"Luka Milivojevic","CRY","M","158","RSC","CRY 2<br/>@BUR 0 F","7.25","7.25","96%","+0.2%"
"Jonny","WOL","D,M","159","ColmOF","SHU 1<br/>@WOL 1 F","7.25","7.25","84%","-0.5%"
"Trezeguet","AVL","M,F","160","W (Tue)","AVL 2<br/>@MUN 2 F","7.25","7.25","26%","-8%"
"Benjamin Mendy","MCI","D","161","W (Tue)","MCI 2<br/>@NEW 2 F","7.2","7.2","86%","-2.9%"
"Adam Webster","BHA","D","162","mcavinur","BHA 1<br/>@LIV 2 F","7.15","7.15","18%","+3.4%"
"Ben Godfrey","NOR","D,M","163","W (Tue)","ARS 2<br/>@NOR 2 F","7.15","7.15","4%","-0.2%"
"Cheikhou Kouyate","CRY","M","164","W (Tue)","CRY 2<br/>@BUR 0 F","7.1","7.1","8%","+0.7%"
"John Stones","MCI","D","165","W (Tue)","MCI 2<br/>@NEW 2 F","7.05","7.05","49%","-1.2%"
"Ciaran Clark","NEW","D","166","W (Tue)","MCI 2<br/>@NEW 2 F","7.05","7.05","5%","-0.3%"
"Kasper Schmeichel","LEI","G","167","MKFC","EVE 1<br/>@LEI 2 F","7","7","93%","+0.4%"
"Emiliano Buendia","NOR","M","168","ColmL","ARS 2<br/>@NOR 2 F","7","7","93%","+0.3%"
"Callum Hudson-Odoi","CHE","F","169","W (Tue)","WHU 1<br/>@CHE 0 F","7","7","64%","-10.4%"
"Davinson Sanchez","TOT","D","170","W (Tue)","BOU 2<br/>@TOT 3 F","7","7","40%","-4.1%"
"Steve Cook","BOU","D","171","W (Tue)","BOU 2<br/>@TOT 3 F","7","7","40%","+1.8%"
"Kyle Walker","MCI","D","172","W (Tue)","MCI 2<br/>@NEW 2 F","6.95","6.95","90%","-0.7%"
"Adrian Mariappa","WAT","D","173","W (Tue)","WAT 1<br/>@SOU 2 F","6.95","6.95","1%","0%"
"Wesley","AVL","F","174","W (Tue)","AVL 2<br/>@MUN 2 F","6.9","6.9","62%","-2.7%"
"Cedric Soares (prior)","SOU","D","175","W (Tue)","WAT 1<br/>@SOU 2 F","6.9","6.9","7%","+3.9%"
"Jack Stacey","BOU","D","176","W (Tue)","BOU 2<br/>@TOT 3 F","6.9","6.9","3%","+0.9%"
"Anthony Martial","MUN","F","177","RSC","AVL 2<br/>@MUN 2 F","6.85","6.85","100%","+0.2%"
"Diogo Jota","WOL","M,F","178","Damo","SHU 1<br/>@WOL 1 F","6.85","6.85","92%","-0.7%"
"Jordan Henderson","LIV","M","179","Eoghanoc","BHA 1<br/>@LIV 2 F","6.85","6.85","55%","+0.7%"
"Nick Pope","BUR","G","180","W (Tue)","CRY 2<br/>@BUR 0 F","6.75","6.75","73%","+1.5%"
"Caglar Soyuncu","LEI","D","181","Damo","EVE 1<br/>@LEI 2 F","6.7","6.7","90%","-0.6%"
"Jose Holebas","WAT","D","182","W (Tue)","WAT 1<br/>@SOU 2 F","6.5","6.5","27%","-0.4%"
"Jack Stephens","SOU","D","183","W (Tue)","WAT 1<br/>@SOU 2 F","6.5","6.5","4%","+2.6%"
"Martin Montoya","BHA","D","184","W (Tue)","BHA 1<br/>@LIV 2 F","6.35","6.35","22%","+1.5%"
"Jack Cork","BUR","M","185","W (Tue)","CRY 2<br/>@BUR 0 F","6.3","6.3","7%","+0.2%"
"Aaron Ramsdale","BOU","G","186","W (Tue)","BOU 2<br/>@TOT 3 F","6.25","6.25","42%","+2%"
"Jan Bednarek","SOU","D","187","RSC","WAT 1<br/>@SOU 2 F","6.25","6.25","11%","+1.8%"
"Andrew Robertson","LIV","D","188","mcavinur","BHA 1<br/>@LIV 2 F","6.05","6.05","100%","+0.1%"
"Jan Vertonghen","TOT","D","189","W (Tue)","BOU 2<br/>@TOT 3 F","6","6","81%","+2.1%"
"Jordan Ayew","CRY","F","190","RSC","CRY 2<br/>@BUR 0 F","6","6","58%","+8.5%"
"Alex Iwobi","EVE","M,F","191","W (Tue)","EVE 1<br/>@LEI 2 F","6","6","51%","-3.3%"
"Dejan Lovren","LIV","D","192","FA","BHA 1<br/>@LIV 2 F","6","6","18%","-3.1%"
"Conor Coady","WOL","D","193","W (Tue)","SHU 1<br/>@WOL 1 F","6","6","16%","-0.4%"
"Joseph Willock","ARS","M","194","W (Tue)","ARS 2<br/>@NOR 2 F","6","6","2%","-0.1%"
"Matteo Guendouzi","ARS","M","195","W (Tue)","ARS 2<br/>@NOR 2 F","5.85","5.85","40%","-0.1%"
"Roberto Firmino","LIV","M,F","196","Eoghanoc","BHA 1<br/>@LIV 2 F","5.75","5.75","100%","0%"
"Ederson","MCI","G","197","ColmL","MCI 2<br/>@NEW 2 F","5.75","5.75","85%","-6.3%"
"David Luiz","ARS","D","198","ColmL","ARS 2<br/>@NOR 2 F","5.75","5.75","53%","+0.6%"
"Yves Bissouma","BHA","M,F","199","W (Tue)","BHA 1<br/>@LIV 2 F","5.75","5.75","1%","+0.3%"
"Nathan Ake","BOU","D","200","W (Tue)","BOU 2<br/>@TOT 3 F","5.7","5.7","64%","-0.7%"
"Alexandre Lacazette","ARS","F","201","ColmL","ARS 2<br/>@NOR 2 F","5.5","5.5","99%","-0.1%"
"Jack OConnell","SHU","D","202","FA","SHU 1<br/>@WOL 1 F","5.45","5.45","80%","-1.3%"
"Isaac Hayden","NEW","M","203","W (Tue)","MCI 2<br/>@NEW 2 F","5.45","5.45","17%","+0.5%"
"Adam Masina","WAT","D","204","W (Tue)","WAT 1<br/>@SOU 2 F","5.4","5.4","0%","0%"
"Conor Hourihane","AVL","M","205","W (Tue)","AVL 2<br/>@MUN 2 F","5.35","5.35","20%","+7.5%"
"Oliver McBurnie","SHU","F","206","FA","SHU 1<br/>@WOL 1 F","5.3","5.3","10%","-3.8%"
"Daniel James","MUN","M","207","RSC","AVL 2<br/>@MUN 2 F","5.25","5.25","97%","+1%"
"Willian","CHE","M,F","208","ZKL","WHU 1<br/>@CHE 0 F","5","5","99%","0%"
"Ayoze Perez","LEI","M,F","209","W (Tue)","EVE 1<br/>@LEI 2 F","5","5","87%","+2%"
"Ryan Bertrand","SOU","D,M","210","W (Tue)","WAT 1<br/>@SOU 2 F","5","5","16%","+1.7%"
"Max Aarons","NOR","D","211","W (Tue)","ARS 2<br/>@NOR 2 F","5","5","15%","+0.5%"
"Adrian","LIV","G","212","FA","BHA 1<br/>@LIV 2 F","5","5","10%","-0.2%"
"Harry Maguire","MUN","D","213","MKFC","AVL 2<br/>@MUN 2 F","4.9","4.9","99%","+0.3%"
"Ezri Konsa Ngoyo","AVL","D","214","W (Tue)","AVL 2<br/>@MUN 2 F","4.85","4.85","2%","+0.2%"
"Mohamed Salah","LIV","F","215","Damo","BHA 1<br/>@LIV 2 F","4.75","4.75","100%","0%"
"Lucas Torreira","ARS","M","216","W (Tue)","ARS 2<br/>@NOR 2 F","4.6","4.6","23%","+0.7%"
"Olivier Giroud","CHE","F","217","W (Tue)","WHU 1<br/>@CHE 0 F","4.6","4.6","20%","+0.1%"
"Callum Wilson","BOU","F","218","W (Tue)","BOU 2<br/>@TOT 3 F","4.5","4.5","89%","-1.1%"
"Ryan Fraser","BOU","M","219","W (Tue)","BOU 2<br/>@TOT 3 F","4.5","4.5","88%","-2%"
"David de Gea","MUN","G","220","W (Tue)","AVL 2<br/>@MUN 2 F","4.5","4.5","84%","-1.7%"
"Steven Alzate","BHA","M,F","221","W (Tue)","BHA 1<br/>@LIV 2 F","4.5","4.5","2%","+0.2%"
"Jorginho","CHE","M","222","MKFC","WHU 1<br/>@CHE 0 F","4.35","4.35","73%","-3.8%"
"Aaron Connolly","BHA","F","223","W (Tue)","BHA 1<br/>@LIV 2 F","4.35","4.35","6%","-0.6%"
"NGolo Kante","CHE","M","224","ColmOF","WHU 1<br/>@CHE 0 F","4.25","4.25","95%","-0.4%"
"Juan Mata","MUN","M","225","W (Tue)","AVL 2<br/>@MUN 2 F","4.25","4.25","5%","-0.2%"
"Michael Obafemi","SOU","F","226","W (Tue)","WAT 1<br/>@SOU 2 F","4.25","4.25","1%","+0.3%"
"Javier Manquillo","NEW","D","227","W (Tue)","MCI 2<br/>@NEW 2 F","3.9","3.9","2%","-0.8%"
"Dominic Calvert-Lewin","EVE","F","228","W (Tue)","EVE 1<br/>@LEI 2 F","3.75","3.75","66%","+9.1%"
"Aaron Lennon","BUR","M","229","W (Tue)","CRY 2<br/>@BUR 0 F","3.75","3.75","1%","0%"
"Brandon Williams","MUN","D","230","W (Tue)","AVL 2<br/>@MUN 2 F","3.55","3.55","6%","+4.1%"
"Mamadou Sakho","CRY","D","231","W (Tue)","CRY 2<br/>@BUR 0 F","3.55","3.55","4%","0%"
"Moise Kean","EVE","F","232","W (Tue)","EVE 1<br/>@LEI 2 F","3.5","3.5","38%","+7.2%"
"Jay Rodriguez","BUR","F","233","W (Tue)","CRY 2<br/>@BUR 0 F","3.5","3.5","4%","-1.1%"
"Morgan Schneiderlin","EVE","M","234","W (Tue)","EVE 1<br/>@LEI 2 F","3.5","3.5","1%","0%"
