"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Jamie Cumming","CHE","G","290","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Luke Cundle","WOL","M","291","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Sam Dalby","WAT","F","292","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Diogo Dalot","MUN","D","293","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Charlie Daniels","BOU","D","294","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","295","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Kevin Danso","SOU","D","296","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Karl Darlow","NEW","G","297","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Keinan Davis","AVL","M,F","298","FA","","0","0","-"
"Craig Dawson","WAT","D","299","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Kevin De Bruyne","MCI","M","300","Eoghanoc","","0","0","-"
"Tom Dele-Bashiru","WAT","M","301","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Fabian Delph","EVE","D,M","302","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"William Dennis","BOU","G","303","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","304","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Fousseni Diabate","LEI","F","305","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Lucas Digne","EVE","D","306","ColmOF","MUN 1<br/>@EVE 1 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","307","FA","","0","0","-"
"Elijah Dixon-Bonner","LIV","M","308","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Moussa Djenepo","SOU","M","309","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Tommy Doyle","MCI","M","310","FA","","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","311","FA","","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","312","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Shane Duffy","BHA","D","313","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Paul Dummett","NEW","D","314","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jimmy Dunne","BUR","D","315","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jake Eastwood","SHU","G","316","FA","","0","0","-"
"John Egan","SHU","D","317","Damo","","0","0","-"
"Anwar El Ghazi","AVL","M,F","318","FA","","0","0","-"
"Ahmed El Mohamady","AVL","D","319","FA","","0","0","-"
"Harvey Elliott","LIV","M","320","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Bjorn Engels","AVL","D","321","FA","","0","0","-"
"Malachi Fagan-Walcott","TOT","D","322","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Ralf Fahrmann","NOR","G","323","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Akin Famewo","NOR","D","324","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Bernardo","BHA","D","325","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Will Ferry","SOU","M","326","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"John Fleck","SHU","M","327","FA","","0","0","-"
"Phil Foden","MCI","M,F","328","ColmOF","","0","0","-"
"Fraser Forster","SOU","G","329","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","330","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Dimitri Foulquier","WAT","D","331","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Juan Foyth","TOT","D","332","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Simon Francis","BOU","D","333","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Ryan Fredericks","WHU","D","334","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Kieron Freeman","SHU","D","335","FA","","0","0","-"
"Luke Freeman","SHU","M","336","FA","","0","0","-"
"Christian Fuchs","LEI","D","337","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Ethan Galbraith","MUN","M","338","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Tony Gallacher","LIV","D","339","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Eric Garcia","MCI","D","340","MAX","","0","0","-"
"James Garner","MUN","M","341","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","342","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Brooklyn Genesini","BOU","D","343","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Morgan Gibbs-White","WOL","M","344","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Ben Gibson","BUR","D","345","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Billy Gilmour","CHE","M","346","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Joseph Gomez","LIV","D","347","mcavinur","LIV 0<br/>@WAT 3 F","0","0","-"
"Mace Goodridge","BUR","M","348","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Anthony Gordon","EVE","M,F","349","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","350","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Lee Grant","MUN","G","351","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Andre Gray","WAT","F","352","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Demarai Gray","LEI","M","353","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Jack Grealish","AVL","M,F","354","mcavinur","","0","0","-"
"Pascal Gross","BHA","M,F","355","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Marko Grujic","LIV","M","356","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Johann Gudmundsson","BUR","M","357","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Matteo Guendouzi","ARS","M","358","FA","","0","0","-"
"Frederic Guilbert","AVL","D,M","359","Eoghanoc","","0","0","-"
"Ilkay Gundogan","MCI","M","360","FA","","0","0","-"
"Angus Gunn","SOU","G","361","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Peter Gwargis","BHA","M","362","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Joseph Hardy","LIV","F","363","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","364","FA","","0","0","-"
"Trezeguet","AVL","M,F","365","FA","","0","0","-"
"Kortney Hause","AVL","D","366","FA","","0","0","-"
"Kaine Hayden","AVL","M","367","FA","","0","0","-"
"Tom Heaton","AVL","G","368","FA","","0","0","-"
"Philip Heise","NOR","D","369","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Dean Henderson","SHU","G","370","Eoghanoc","","0","0","-"
"Jordan Henderson","LIV","M","371","Eoghanoc","LIV 0<br/>@WAT 3 F","0","0","-"
"Stephen Henderson","CRY","G","372","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Wayne Hennessey","CRY","G","373","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Rodrigo","MCI","M","374","mcavinur","","0","0","-"
"Onel Hernandez","NOR","M","375","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Jake Hesketh","SOU","M","376","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Thomas Hill","LIV","F","377","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"George Hirst","LEI","F","378","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Wesley Hoedt","SOU","D","379","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Andreas Pereira","MUN","M","380","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Ki-Jana Hoever","LIV","D","381","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Rob Holding","ARS","D","382","FA","","0","0","-"
"Jose Holebas","WAT","D","383","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Nathan Holland","WHU","M","384","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Conor Hourihane","AVL","M","385","FA","","0","0","-"
"Callum Hudson-Odoi","CHE","F","386","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Joseph Hungbo","WAT","M","387","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Adam Idah","NOR","F","388","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Alex Iwobi","EVE","M,F","389","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Jose Izquierdo","BHA","M,F","390","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Phil Jagielka","SHU","D","391","FA","","0","0","-"
"Eldin Jakupovic","LEI","G","392","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Daniel James","MUN","M","393","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Matty James","LEI","M","394","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Andi Janjeva","WAT","D","395","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Alexandre Jankewitz","SOU","M","396","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Daryl Janmaat","WAT","D","397","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Vitezslav Jaros","LIV","G","398","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Teddy Jenks","BHA","M","399","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Lukas Jensen","BUR","G","400","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Tyreece John-Jules","ARS","F","401","FA","","0","0","-"
"Ben Johnson","WHU","D,M","402","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Darnell Johnson","LEI","D","403","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Alfie Jones","SOU","D","404","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Curtis Jones","LIV","M","405","RBF","LIV 0<br/>@WAT 3 F","0","0","-"
"Phil Jones","MUN","D","406","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Corey Jordan","BOU","D","407","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Joao Pedro","WAT","F","408","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"James Justin","LEI","D","409","RBF","LEI 0<br/>@NOR 1 F","0","0","-"
"Lovre Kalinic","AVL","G","410","FA","","0","0","-"
"Harry Kane","TOT","F","411","MKFC","WOL 3<br/>@TOT 2 F","0","0","-"
"N'Golo Kante","CHE","M","412","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Beram Kayal","BHA","M","413","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Naby Keita","LIV","M","414","Damo","LIV 0<br/>@WAT 3 F","0","0","-"
"Caoimhin Kelleher","LIV","G","415","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Lloyd Kelly","BOU","D","416","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Martin Kelly","CRY","D","417","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Gavin Kilkenny","BOU","M","418","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Maximilian Kilman","WOL","D","419","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Nya Kirby","CRY","M","420","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Timm Klose","NOR","D","421","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Ali Koiki","BUR","D","422","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Sead Kolasinac","ARS","D,M","423","FA","","0","0","-"
"Ezri Konsa Ngoyo","AVL","D","424","FA","","0","0","-"
"Billy Koumetio","LIV","D","425","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Matej Kovar","MUN","G","426","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Emil Krafth","NEW","D","427","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Alexandre Lacazette","ARS","F","428","ColmL","","0","0","-"
"Ethan Laird","MUN","D","429","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Erik Lamela","TOT","M","430","Eoghanoc","WOL 3<br/>@TOT 2 F","0","0","-"
"Tariq Lamptey","CHE/BHA","D","431","MAX","CRY 1<br/>@BHA 0 F","0","0","-"
"Henri Lansbury","AVL","M","432","FA","","0","0","-"
"Manuel Lanzini","WHU","M","433","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Aymeric Laporte","MCI","D","434","FA","","0","0","-"
"Yasser Larouci","LIV","D","435","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Valentino Lazaro","NEW","M","436","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Moritz Leitner","NOR","M","437","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Florian Lejeune","NEW","D","438","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Bernd Leno","ARS","G","439","FA","","0","0","-"
"Dylan Levitt","MUN","M","440","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Adam Lewis","LIV","M","441","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Alfie Lewis","WHU","M","442","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Harry Lewis","SOU","G","443","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Jesse Lingard","MUN","M,F","444","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Hugo Lloris","TOT","G","445","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","446","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Andy Lonergan","LIV","G","447","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Kevin Long","BUR","D","448","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Ryan Longman","BHA","M","449","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Luis Longstaff","LIV","M","450","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Matthew Longstaff","NEW","M","451","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Sean Longstaff","NEW","M","452","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Matthew Lowton","BUR","D","453","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"David Luiz","ARS","D","454","ColmL","","0","0","-"
"Fernandinho","MCI","D,M","455","FA","","0","0","-"
"John Lundstram","SHU","D,M","456","Eoghanoc","","0","0","-"
"Ian Maatsen","CHE","D","457","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Alexis Mac Allister","BHA","M","458","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Matt Macey","ARS","G","459","FA","","0","0","-"
"Jacob Maddox","SOU","M","460","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Riyad Mahrez","MCI","M,F","461","ColmOF","","0","0","-"
"Archie Mair","NOR","G","462","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","463","MAX","","0","0","-"
"Pablo Mari","ARS","D","464","FA","","0","0","-"
"Adrian Mariappa","WAT","D","465","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"David Martin","WHU","G","466","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Josh Martin","NOR","M","467","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","468","FA","","0","0","-"
"Emiliano Martinez","ARS","G","469","mcavinur","","0","0","-"
"Arthur Masuaku","WHU","D","470","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Joel Matip","LIV","D","471","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Oliver McBurnie","SHU","F","472","mcavinur","","0","0","-"
"John McGinn","AVL","M","473","ColmL","","0","0","-"
"David McGoldrick","SHU","F","474","FA","","0","0","-"
"Michael McGovern","NOR","G","475","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Giovanni McGregor","CRY","M","476","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Sam McQueen","SOU","D","477","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Zech Medley","ARS","D","478","FA","","0","0","-"
"D'Mani Mellor","MUN","F","479","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Benjamin Mendy","MCI","D","480","ColmOF","","0","0","-"
"Nampalys Mendy","LEI","M","481","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Teden Mengi","MUN","D","482","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Chris Mepham","BOU","D","483","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Max Meyer","CRY","M","484","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Luka Milivojevic","CRY","M","485","RBF","CRY 1<br/>@BHA 0 F","0","0","-"
"Liam Millar","LIV","F","486","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"James Milner","LIV","M","487","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Yerry Mina","EVE","D","488","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Tyrone Mings","AVL","D","489","FA","","0","0","-"
"Tyrick Mitchell","CRY","D","490","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Simon Moore","SHU","G","491","FA","","0","0","-"
"Wesley","AVL","F","492","FA","","0","0","-"
"Wes Morgan","LEI","D","493","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Lys Mousset","SHU","F","494","FA","","0","0","-"
"Joel Mumbongo","BUR","F","495","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Arijanet Muric","MCI","G","496","FA","","0","0","-"
"Shkodran Mustafi","ARS","D","497","FA","","0","0","-"
"Yoshinori Muto","NEW","F","498","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Daniel N'Lundulu","SOU","F","499","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Marvelous Nakamba","AVL","M","500","FA","","0","0","-"
"Reiss Nelson","ARS","F","501","FA","","0","0","-"
"Joao Virginia","EVE","G","502","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Eddie Nketiah","ARS","F","503","FA","","0","0","-"
"James Norris","LIV","D","504","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Will Norris","WOL","G","505","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Oliver Norwood","SHU","M","506","RBF","","0","0","-"
"Kenedy","CHE","M","507","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Orjan Nyland","AVL","G","508","FA","","0","0","-"
"Jack O'Connell","SHU","D","509","MKFC","","0","0","-"
"Warren O'Hora","BHA","D","510","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Aiden O'Neill","BUR","M","511","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Ben Osborn","SHU","M","512","FA","","0","0","-"
"Nicolas Otamendi","MCI","D","513","FA","","0","0","-"
"Owen Otasowie","WOL","M","514","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Mesut Ozil","ARS","M","515","FA","","0","0","-"
"Cole Palmer","MCI","M","516","FA","","0","0","-"
"Emerson","CHE","D","517","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Sokratis","ARS","D","518","FA","","0","0","-"
"Adam Parkes","WAT","G","519","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","520","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jota","AVL","M","521","FA","","0","0","-"
"Adalberto Penaranda","WAT","F","522","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Nicolas Pepe","ARS","M,F","523","mcavinur","","0","0","-"
"Adrien Silva","LEI","M","524","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Taylor Perry","WOL","M","525","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Nathaniel Phillips","LIV","D","526","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Brandon Pierrick","CRY","M,F","527","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Erik Pieters","BUR","D","528","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Paul Pogba","MUN","M","529","ColmL","MUN 1<br/>@EVE 1 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","530","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Christian Pulisic","CHE","M,F","531","Eoghanoc","CHE 2<br/>@BOU 2 F","0","0","-"
"Domingos Quina","WAT","M","532","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Kayne Ramsay","SOU","D","533","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Jacob Ramsey","AVL","M","534","FA","","0","0","-"
"Darren Randolph","WHU","G","535","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Marcus Rashford","MUN","M,F","536","ColmL","MUN 1<br/>@EVE 1 F","0","0","-"
"Nathan Redmond","SOU","M,F","537","Eoghanoc","SOU 1<br/>@WHU 3 F","0","0","-"
"Pepe Reina","LIV/AVL","G","538","FA","","0","0","-"
"Lewis Richards","WOL","D","539","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Taylor Richards","BHA","M,F","540","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Lewis Richardson","BUR","M","541","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Diego Rico","BOU","D","542","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Haydon Roberts","BHA","D","543","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Jack Robinson","QPR/SHU","D","544","FA","","0","0","-"
"Jack Rodwell","SUN/SHU","M","545","FA","","0","0","-"
"Marcos Rojo","MUN","D","546","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Sergio Romero","MUN","G","547","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"John Ruddy","WOL","G","548","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Antonio Rudiger","CHE","D","549","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Bukayo Saka","ARS","D,M,F","550","FA","","0","0","-"
"Mamadou Sakho","CRY","D","551","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"William Saliba","ARS","D","552","FA","","0","0","-"
"Mbwana Samatta","AVL","F","553","FA","","0","0","-"
"Austin Samuels","WOL","F","554","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Adrian","LIV","G","555","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Max Sanders","BHA","M","556","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Ederson","MCI","G","557","ColmL","","0","0","-"
"Matija Sarkic","AVL","G","558","FA","","0","0","-"
"Christian Saydee","BOU","M","559","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Fabian Schar","NEW","D","560","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","561","ColmL","CRY 1<br/>@BHA 0 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","562","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Meritan Shabani","WOL","M","563","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","564","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Billy Sharp","SHU","F","565","FA","","0","0","-"
"David Silva","MCI","M","566","MAX","","0","0","-"
"Ellis Simms","EVE","F","567","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Jack Simpson","BOU","D","568","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Josh Sims","SOU","M","569","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Jerome Sinclair","WAT","F","570","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Moussa Sissoko","TOT","M","571","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Oliver Skipp","TOT","M","572","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Callum Slattery","SOU","M","573","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Islam Slimani","LEI","F","574","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Matthew Smith","ARS","D","575","FA","","0","0","-"
"Goncalo Cardoso","WHU","D","576","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Douglas Luiz","AVL","M","577","MAX","","0","0","-"
"Dominic Solanke","BOU","F","578","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Son Heung-Min","TOT","M,F","579","Damo","WOL 3<br/>@TOT 2 F","0","0","-"
"Andreas Sondergaard","WOL","G","580","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Elias Sorensen","NEW","F","581","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Tomas Soucek","WHU","M","582","mcavinur","SOU 1<br/>@WHU 3 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","583","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Jack Spong","BHA","M","584","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Jason Steele","BHA","G","585","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Jed Steer","AVL","G","586","FA","","0","0","-"
"Maarten Stekelenburg","EVE","G","587","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Dale Stephens","BHA","M","588","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Raheem Sterling","MCI","M,F","589","ColmL","","0","0","-"
"Enda Stevens","SHU","D,M","590","MKFC","","0","0","-"
"Layton Stewart","LIV","F","591","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"John Stones","MCI","D","592","FA","","0","0","-"
"Isaac Success","WAT","F","593","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Andrew Surman","BOU","M","594","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Sam Surridge","BOU","F","595","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Matt Targett","AVL","D,M","596","FA","","0","0","-"
"Nikola Tavares","CRY","D","597","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Kyle Taylor","BOU","M","598","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Max Taylor","MUN","D","599","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Neil Taylor","AVL","D","600","FA","","0","0","-"
"Terry Taylor","WOL","M","601","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Nathan Tella","SOU","M","602","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Bobby Thomas","BUR","D","603","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jordan Thomas","NOR","D","604","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Luke Thomas","LEI","D","605","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Max Thompson","BUR","F","606","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Kieran Tierney","ARS","D","607","FA","","0","0","-"
"James Tomkins","CRY","D","608","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Lucas Torreira","ARS","M","609","FA","","0","0","-"
"Andros Townsend","CRY","M,F","610","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Mark Travers","BOU","G","611","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Tom Trybull","NOR","M","612","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Axel Tuanzebe","MUN","D","613","FA","MUN 1<br/>@EVE 1 F","0","0","-"
"Yan Valery","SOU","D,M","614","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Jamie Vardy","LEI","F","615","ColmOF","LEI 0<br/>@NOR 1 F","0","0","-"
"Indiana Vassilev","AVL","F","616","FA","","0","0","-"
"Bernardo Silva","MCI","M,F","617","mcavinur","","0","0","-"
"Michael Verrips","SHU","G","618","FA","","0","0","-"
"Jan Vertonghen","TOT","D","619","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Jake Vokins","SOU","D","620","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Mario Vrancic","NOR","M","621","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Kyle Walker","MCI","D","622","ColmOF","","0","0","-"
"Kyle Walker-Peters","TOT/SOU","D","623","FA","SOU 1<br/>@WHU 3 F","0","0","-"
