"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Nathan Redmond","SOU","M,F","133","Eoghanoc","SOU 1<br/>@WOL 1 F","7.75","7.75","92%","+0.6%"
"Georginio Wijnaldum","LIV","M","134","FA","LIV 1<br/>@MUN 1 F","7.75","7.75","64%","+6.1%"
"Sean Longstaff","NEW","M","135","FA","NEW 0<br/>@CHE 1 F","7.7","7.7","15%","-2.1%"
"Cheikhou Kouyate","CRY","M","136","FA","MCI 2<br/>@CRY 0 F","7.7","7.7","3%","+3.5%"
"Willy Boly","WOL","D","137","Eoghanoc","SOU 1<br/>@WOL 1 F","7.55","7.55","99%","-1.2%"
"Aaron Wan-Bissaka","MUN","D","138","MKFC","LIV 1<br/>@MUN 1 F","7.55","7.55","99%","-1.4%"
"Calum Chambers","ARS","D,M","139","FA","ARS 0<br/>@SHU 1 F","7.5","7.5","44%","-6%"
"Moussa Sissoko","TOT","M","140","FA","WAT 1<br/>@TOT 1 F","7.35","7.35","30%","-11.5%"
"John Lundstram","SHU","D,M","141","ColmOF","ARS 0<br/>@SHU 1 F","7.3","7.3","57%","-1.2%"
"Gerard Deulofeu","WAT","F","142","FA","WAT 1<br/>@TOT 1 F","7.25","7.25","80%","-11.5%"
"Ashley Young","MUN","D","143","FA","LIV 1<br/>@MUN 1 F","7.15","7.15","33%","-41.7%"
"Ben Mee","BUR","D","144","Damo","BUR 1<br/>@LEI 2 F","7.1","7.1","65%","-10.5%"
"Conor Hourihane","AVL","M","145","FA","BHA 1<br/>@AVL 2 F","7.1","7.1","15%","-1.6%"
"James Maddison","LEI","M","146","Damo","BUR 1<br/>@LEI 2 F","7","7","100%","0%"
"Lucas Moura","TOT","M,F","147","W (Thu)","WAT 1<br/>@TOT 1 F","7","7","91%","-0.9%"
"Bukayo Saka","ARS","F","148","FA","ARS 0<br/>@SHU 1 F","7","7","46%","-4.1%"
"Gary Cahill","CRY","D","149","FA","MCI 2<br/>@CRY 0 F","6.95","6.95","6%","-2.2%"
"Fabinho","LIV","M","150","mcavinur","LIV 1<br/>@MUN 1 F","6.85","6.85","82%","+6.9%"
"Marvelous Nakamba","AVL","M","151","MKFC","BHA 1<br/>@AVL 2 F","6.85","6.85","14%","-2.7%"
"Martin Montoya","BHA","D","152","FA","BHA 1<br/>@AVL 2 F","6.75","6.75","18%","+9.4%"
"Lewis Dunk","BHA","D","153","Seanmacd","BHA 1<br/>@AVL 2 F","6.7","6.7","62%","-37.7%"
"Kenny McLean","NOR","M","154","FA","NOR 0<br/>@BOU 0 F","6.55","6.55","4%","+3.7%"
"Jordan Ayew","CRY","F","155","FA","MCI 2<br/>@CRY 0 F","6.5","6.5","52%","-14.5%"
"Leander Dendoncker","WOL","M","156","FA","SOU 1<br/>@WOL 1 F","6.5","6.5","10%","+10.5%"
"Robbie Brady","BUR","M","157","FA","BUR 1<br/>@LEI 2 F","6.45","6.45","4%","+3.7%"
"Ciaran Clark","NEW","D","158","FA","NEW 0<br/>@CHE 1 F","6.4","6.4","1%","+1%"
"Issa Diop","WHU","D","159","FA","WHU 0<br/>@EVE 2 F","6.35","6.35","34%","-16%"
"Ryan Bertrand","SOU","D,M","160","FA","SOU 1<br/>@WOL 1 F","6.35","6.35","15%","-2.2%"
"Alisson","LIV","G","161","Damo","LIV 1<br/>@MUN 1 F","6.25","6.25","99%","-1.1%"
"Joao Moutinho","WOL","M","162","ZKL","SOU 1<br/>@WOL 1 F","6.25","6.25","98%","-2.3%"
"Trezeguet","AVL","M","163","FA","BHA 1<br/>@AVL 2 F","6.25","6.25","7%","-1.7%"
"Yan Valery","SOU","D,M","164","FA","SOU 1<br/>@WOL 1 F","6.25","6.25","5%","+5.3%"
"Granit Xhaka","ARS","M","165","FA","ARS 0<br/>@SHU 1 F","6.2","6.2","38%","-19.9%"
"James Tomkins","CRY","D","166","FA","MCI 2<br/>@CRY 0 F","6.2","6.2","7%","-9.8%"
"Fernandinho","MCI","M","167","FA","MCI 2<br/>@CRY 0 F","6.15","6.15","49%","-9.7%"
"Miguel Almiron","NEW","M","168","FA","NEW 0<br/>@CHE 1 F","6.1","6.1","46%","-12.8%"
"Divock Origi","LIV","F","169","FA","LIV 1<br/>@MUN 1 F","6.1","6.1","46%","+3.8%"
"Jamaal Lascelles","NEW","D","170","FA","NEW 0<br/>@CHE 1 F","6.1","6.1","24%","-1.1%"
"Anwar El Ghazi","AVL","M,F","171","FA","BHA 1<br/>@AVL 2 F","6","6","81%","-10.2%"
"Dominic Solanke","BOU","F","172","FA","NOR 0<br/>@BOU 0 F","6","6","11%","+2.3%"
"Harry Maguire","MUN","D","173","ColmOF","LIV 1<br/>@MUN 1 F","5.9","5.9","99%","-0.8%"
"Todd Cantwell","NOR","M","174","Seanmacd","NOR 0<br/>@BOU 0 F","5.85","5.85","84%","-15.6%"
"Jetro Willems","NEW","D","175","FA","NEW 0<br/>@CHE 1 F","5.8","5.8","14%","-19.7%"
"Jannik Vestergaard","SOU","D","176","MKFC","SOU 1<br/>@WOL 1 F","5.75","5.75","60%","+1.7%"
"Fred","MUN","M","177","FA","LIV 1<br/>@MUN 1 F","5.6","5.6","4%","-4.5%"
"Ben Chilwell","LEI","D","178","Eoghanoc","BUR 1<br/>@LEI 2 F","5.5","5.5","99%","+7.5%"
"Andros Townsend","CRY","M,F","179","FA","MCI 2<br/>@CRY 0 F","5.5","5.5","70%","-21.5%"
"David Luiz","ARS","D","180","ColmL","ARS 0<br/>@SHU 1 F","5.5","5.5","63%","-12.5%"
"Ben Foster","WAT","G","181","FA","WAT 1<br/>@TOT 1 F","5.5","5.5","33%","+24.7%"
"Callum Wilson","BOU","F","182","Eoghanoc","NOR 0<br/>@BOU 0 F","5.45","5.45","100%","-0.3%"
"Victor Lindelof","MUN","D","183","FA","LIV 1<br/>@MUN 1 F","5.4","5.4","57%","-1.2%"
"Bernd Leno","ARS","G","184","ColmOF","ARS 0<br/>@SHU 1 F","5.25","5.25","95%","-5%"
"Mason Mount","CHE","M","185","Seanmacd","NEW 0<br/>@CHE 1 F","5.25","5.25","93%","-6.8%"
"Bjorn Engels","AVL","D","186","FA","BHA 1<br/>@AVL 2 F","5.25","5.25","10%","-7%"
"Ben Godfrey","NOR","D,M","187","FA","NOR 0<br/>@BOU 0 F","5.25","5.25","4%","-4.6%"
"Danny Rose (prior)","TOT","D,M","188","FA","WAT 1<br/>@TOT 1 F","5.2","5.2","78%","+10.9%"
"Aaron Connolly","BHA","F","189","FA","BHA 1<br/>@AVL 2 F","5.2","5.2","26%","-15.8%"
"Pierre-Emerick Aubameyang","ARS","F","190","ColmOF","ARS 0<br/>@SHU 1 F","5.1","5.1","100%","-0.1%"
"Jan Vertonghen","TOT","D","191","FA","WAT 1<br/>@TOT 1 F","5.1","5.1","62%","+3.6%"
"Pablo Fornals","WHU","M","192","FA","WHU 0<br/>@EVE 2 F","5.1","5.1","31%","-10.3%"
"Tom Trybull","NOR","M","193","FA","NOR 0<br/>@BOU 0 F","5.05","5.05","2%","-6.4%"
"Paulo Gazzaniga","TOT","G","194","FA","WAT 1<br/>@TOT 1 F","5","5","36%","-14.2%"
"Jose Holebas","WAT","D","195","FA","WAT 1<br/>@TOT 1 F","4.85","4.85","38%","-12.1%"
"Ryan Fredericks","WHU","D","196","FA","WHU 0<br/>@EVE 2 F","4.8","4.8","43%","-15%"
"Virgil van Dijk","LIV","D","197","Seanmacd","LIV 1<br/>@MUN 1 F","4.75","4.75","100%","0%"
"Teemu Pukki","NOR","F","198","ColmOF","NOR 0<br/>@BOU 0 F","4.75","4.75","99%","-1.1%"
"Ruben Neves","WOL","M","199","FA","SOU 1<br/>@WOL 1 F","4.75","4.75","72%","-11.2%"
"Patrick Cutrone","WOL","F","200","FA","SOU 1<br/>@WOL 1 F","4.75","4.75","20%","-4.9%"
"Tyrone Mings","AVL","D","201","W (Thu)","BHA 1<br/>@AVL 2 F","4.7","4.7","63%","-12.1%"
"Felipe Anderson","WHU","M","202","ZKL","WHU 0<br/>@EVE 2 F","4.6","4.6","100%","-0.1%"
"Nick Pope","BUR","G","203","ZKL","BUR 1<br/>@LEI 2 F","4.5","4.5","87%","-5%"
"Andriy Yarmolenko","WHU","M,F","204","ZKL","WHU 0<br/>@EVE 2 F","4.5","4.5","83%","-8.7%"
"Diogo Jota","WOL","M,F","205","Damo","SOU 1<br/>@WOL 1 F","4.5","4.5","77%","-14.2%"
"Jay Rodriguez","BUR","F","206","FA","BUR 1<br/>@LEI 2 F","4.5","4.5","4%","-4.7%"
"Marcos Rojo","MUN","D","207","FA","LIV 1<br/>@MUN 1 F","4.5","4.5","1%","+1%"
"Jonny Evans","LEI","D","208","FA","BUR 1<br/>@LEI 2 F","4.45","4.45","63%","-3.9%"
"Mark Noble","WHU","M","209","FA","WHU 0<br/>@EVE 2 F","4.45","4.45","30%","-20.1%"
"Craig Cathcart","WAT","D","210","FA","WAT 1<br/>@TOT 1 F","4.45","4.45","6%","-18.9%"
"Joel Ward","CRY","D","211","FA","MCI 2<br/>@CRY 0 F","4.35","4.35","46%","-21.2%"
"Maya Yoshida","SOU","D","212","FA","SOU 1<br/>@WOL 1 F","4.35","4.35","2%","-6.5%"
"Harry Kane","TOT","F","213","MKFC","WAT 1<br/>@TOT 1 F","4.25","4.25","100%","-0.1%"
"Sokratis","ARS","D","214","FA","ARS 0<br/>@SHU 1 F","4.05","4.05","35%","-6.9%"
"Erik Lamela","TOT","M","215","Eoghanoc","WAT 1<br/>@TOT 1 F","4","4","86%","-5.3%"
"Wesley","AVL","F","216","FA","BHA 1<br/>@AVL 2 F","4","4","84%","-8.1%"
"Roberto Pereyra","WAT","M","217","FA","WAT 1<br/>@TOT 1 F","4","4","46%","-3.8%"
"Sofiane Boufal","SOU","M","218","FA","SOU 1<br/>@WOL 1 F","4","4","25%","-41.2%"
"Billy Sharp","SHU","F","219","FA","ARS 0<br/>@SHU 1 F","4","4","6%","+5.7%"
"Matthew Longstaff","NEW","M","220","FA","NEW 0<br/>@CHE 1 F","3.75","3.75","14%","-19.5%"
"Keinan Davis","AVL","M,F","221","FA","BHA 1<br/>@AVL 2 F","3.75","3.75","0%","+0.4%"
"Joshua King","BOU","F","222","mcavinur","NOR 0<br/>@BOU 0 F","3.6","3.6","99%","-0.8%"
"Jesus Vallejo","WOL","D","223","FA","SOU 1<br/>@WOL 1 F","3.55","3.55","1%","+1.4%"
"Dani Ceballos","ARS","M","224","Damo","ARS 0<br/>@SHU 1 F","3.5","3.5","86%","-14%"
"Jeffrey Schlupp","CRY","D,M","225","ColmL","MCI 2<br/>@CRY 0 F","3.5","3.5","58%","+16.7%"
"Ayoze Perez","LEI","M,F","226","FA","BUR 1<br/>@LEI 2 F","3.35","3.35","75%","-17%"
"Joelinton","NEW","F","227","FA","NEW 0<br/>@CHE 1 F","3.35","3.35","68%","-32.1%"
"Christian Benteke","CRY","F","228","FA","MCI 2<br/>@CRY 0 F","3.35","3.35","15%","+6.9%"
"Jeff Hendrick","BUR","M","229","FA","BUR 1<br/>@LEI 2 F","3.35","3.35","4%","-13%"
"Ross Barkley","CHE","M","230","mcavinur","NEW 0<br/>@CHE 1 F","3.1","3.1","72%","-11.2%"
"Solly March","BHA","M,F","231","FA","BHA 1<br/>@AVL 2 F","3.1","3.1","56%","-19.2%"
"Alex Oxlade-Chamberlain","LIV","M","232","FA","LIV 1<br/>@MUN 1 F","3","3","41%","+7.6%"
"Angus Gunn","SOU","G","233","FA","SOU 1<br/>@WOL 1 F","3","3","18%","-7%"
"Son Heung-Min","TOT","M,F","234","Eoghanoc","WAT 1<br/>@TOT 1 F","2.75","2.75","100%","-0.1%"
"Christian Pulisic","CHE","M","235","W (Thu)","NEW 0<br/>@CHE 1 F","2.75","2.75","89%","-10.8%"
"Joseph Willock","ARS","M","236","FA","ARS 0<br/>@SHU 1 F","2.75","2.75","8%","+8.1%"
"Demarai Gray","LEI","M","237","FA","BUR 1<br/>@LEI 2 F","2.75","2.75","7%","+7.1%"
"Andy Carroll","NEW","F","238","FA","NEW 0<br/>@CHE 1 F","2.5","2.5","3%","-5.7%"
"Steven Alzate","BHA","F","239","FA","BHA 1<br/>@AVL 2 F","2.5","2.5","1%","-7%"
"Luke Freeman","SHU","M","240","FA","ARS 0<br/>@SHU 1 F","2.35","2.35","2%","+1.6%"
"Moise Kean","EVE","F","241","Damo","WHU 0<br/>@EVE 2 F","2.25","2.25","60%","-15.3%"
"Conor Coady","WOL","D","242","FA","SOU 1<br/>@WOL 1 F","2.2","2.2","17%","-7.6%"
