Player,Team,Position,Rk,Status,Opponent,FPts,FP/G,% Owned,+/-
Sead Kolasinac,ARS,"D,M",255,FA,BUR 1<br/>@ARS 2 F,1.1,1.1,67%,9.3%
Jay Rodriguez,BUR,F,256,FA,BUR 1<br/>@ARS 2 F,1.1,1.1,8%,4.2%
Alexander Tettey,NOR,M,257,FA,NEW 1<br/>@NOR 3 F,1.1,1.1,0%,-0.2%
David Silva,MCI,M,258,ZKL,TOT 2<br/>@MCI 2 F,1,1,100%,0%
Giovani Lo Celso,TOT,M,259,FA,TOT 2<br/>@MCI 2 F,1,1,83%,12.6%
Andriy Yarmolenko,WHU,F,260,FA,WHU 1<br/>@BHA 1 F,1,1,67%,11.6%
Keinan Davis,AVL,"M,F",261,FA,BOU 2<br/>@AVL 1 F,1,1,0%,-0.3%
Aaron Mooy,BHA,M,262,FA,WHU 1<br/>@BHA 1 F,1,1,0%,-7.5%
Yoshinori Muto,NEW,F,263,FA,NEW 1<br/>@NOR 3 F,1,1,0%,-0.5%
Oliver Skipp,TOT,M,264,FA,TOT 2<br/>@MCI 2 F,1,1,0%,-0.5%
Theo Walcott,EVE,"M,F",265,FA,WAT 0<br/>@EVE 1 F,1,1,0%,-13.2%
Connor Wickham,CRY,F,266,FA,CRY 0<br/>@SHU 1 F,1,1,0%,-0.4%
Jack Wilshere,WHU,M,267,FA,WHU 1<br/>@BHA 1 F,1,1,0%,-3%
Sam Byram,NOR,D,268,FA,NEW 1<br/>@NOR 3 F,0.85,0.85,0%,-0.5%
Riyad Mahrez,MCI,"M,F",269,ColmOF,TOT 2<br/>@MCI 2 F,0.75,0.75,100%,0.3%
Jordan Henderson,LIV,M,270,FA,LIV 2<br/>@SOU 1 F,0.5,0.5,50%,9.6%
Patrick Cutrone,WOL,F,271,FA,MUN 1<br/>@WOL 1 F,0.5,0.5,25%,2.1%
Andreas Pereira,MUN,M,272,FA,MUN 1<br/>@WOL 1 F,0.5,0.5,25%,5.6%
Moussa Djenepo,SOU,M,273,FA,LIV 2<br/>@SOU 1 F,0.1,0.1,25%,19.1%
Dele Alli,TOT,M,274,ColmL,TOT 2<br/>@MCI 2 F,0,0,100%,0.9%
Ross Barkley,CHE,M,275,mcavinur,LEI 1<br/>@CHE 1 F,0,0,100%,15.6%
Ben Chilwell,LEI,D,276,Eoghanoc,LEI 1<br/>@CHE 1 F,0,0,100%,1.1%
Sebastien Haller,WHU,F,277,ColmL,WHU 1<br/>@BHA 1 F,0,0,100%,1.2%
Felipe Anderson,WHU,M,278,ZKL,WHU 1<br/>@BHA 1 F,0,0,100%,0.5%
Alisson,LIV,G,279,Damo,LIV 2<br/>@SOU 1 F,0,0,100%,3.1%
Son Heung-Min,TOT,"M,F",280,Eoghanoc,TOT 2<br/>@MCI 2 F,0,0,100%,0.1%
Benjamin Mendy,MCI,D,281,MKFC,TOT 2<br/>@MCI 2 F,0,0,92%,11.1%
Alex Iwobi,EVE,"M,F",282,FA,WAT 0<br/>@EVE 1 F,0,0,83%,2.2%
Jordan Ayew,CRY,F,283,FA,CRY 0<br/>@SHU 1 F,0,0,75%,24.3%
Callum Hudson-Odoi,CHE,F,284,mcavinur,LEI 1<br/>@CHE 1 F,0,0,75%,10.9%
John Stones,MCI,D,285,FA,TOT 2<br/>@MCI 2 F,0,0,75%,-12.1%
Mesut Ozil,ARS,M,286,Eoghanoc,BUR 1<br/>@ARS 2 F,0,0,75%,-8.9%
Marcos Alonso,CHE,D,287,FA,LEI 1<br/>@CHE 1 F,0,0,67%,14.1%
Joao Cancelo,MCI,D,288,FA,TOT 2<br/>@MCI 2 F,0,0,67%,-7.9%
Joseph Gomez,LIV,D,289,FA,LIV 2<br/>@SOU 1 F,0,0,67%,1%
Antonio Rudiger,CHE,D,290,FA,LEI 1<br/>@CHE 1 F,0,0,67%,9.8%
Granit Xhaka,ARS,M,291,FA,BUR 1<br/>@ARS 2 F,0,0,67%,17.4%
David Brooks,BOU,M,292,FA,BOU 2<br/>@AVL 1 F,0,0,58%,14.4%
Mark Noble,WHU,M,293,FA,WHU 1<br/>@BHA 1 F,0,0,58%,29.2%
Kieran Tierney,ARS,D,294,FA,BUR 1<br/>@ARS 2 F,0,0,58%,-1.7%
Jan Vertonghen,TOT,D,295,FA,TOT 2<br/>@MCI 2 F,0,0,58%,-1.8%
Fabian Delph,EVE,"D,M",296,FA,WAT 0<br/>@EVE 1 F,0,0,50%,27.6%
Fernandinho,MCI,M,297,FA,TOT 2<br/>@MCI 2 F,0,0,50%,9.1%
Ashley Young,MUN,D,298,FA,MUN 1<br/>@WOL 1 F,0,0,50%,10.5%
Ben Davies,TOT,D,299,FA,TOT 2<br/>@MCI 2 F,0,0,42%,10.8%
Ismaila Sarr,WAT,F,300,FA,WAT 0<br/>@EVE 1 F,0,0,42%,13.4%
Christian Atsu,NEW,M,301,FA,NEW 1<br/>@NOR 3 F,0,0,33%,6.3%
Serge Aurier,TOT,D,302,FA,TOT 2<br/>@MCI 2 F,0,0,33%,10.4%
Calum Chambers,ARS,"D,M",303,FA,BUR 1<br/>@ARS 2 F,0,0,33%,15.7%
Phil Foden,MCI,"M,F",304,FA,TOT 2<br/>@MCI 2 F,0,0,33%,16.1%
Naby Keita,LIV,M,305,FA,LIV 2<br/>@SOU 1 F,0,0,33%,-4.6%
Leroy Sane,MCI,F,306,FA,TOT 2<br/>@MCI 2 F,0,0,33%,-9.5%
Harvey Barnes,LEI,M,307,FA,LEI 1<br/>@CHE 1 F,0,0,25%,-6.6%
Sofiane Boufal,SOU,M,308,FA,LIV 2<br/>@SOU 1 F,0,0,25%,19.6%
Cedric Soares (prior),SOU,D,309,FA,LIV 2<br/>@SOU 1 F,0,0,17%,14.4%
Hector Bellerin,ARS,D,310,FA,BUR 1<br/>@ARS 2 F,0,0,17%,-20.3%
Juan Foyth,TOT,D,311,FA,TOT 2<br/>@MCI 2 F,0,0,17%,12%
Frederic Guilbert,AVL,D,312,FA,BOU 2<br/>@AVL 1 F,0,0,17%,1.9%
Ruben Loftus-Cheek,CHE,M,313,FA,LEI 1<br/>@CHE 1 F,0,0,17%,-6%
Allan Saint-Maximin,NEW,F,314,FA,NEW 1<br/>@NOR 3 F,0,0,17%,2.8%
Morgan Schneiderlin,EVE,M,315,FA,WAT 0<br/>@EVE 1 F,0,0,17%,14.9%
Ryan Sessegnon,TOT,"M,F",316,mcavinur,TOT 2<br/>@MCI 2 F,0,0,17%,-13.9%
Xherdan Shaqiri,LIV,"M,F",317,FA,LIV 2<br/>@SOU 1 F,0,0,17%,2.1%
Matt Targett,AVL,"D,M",318,FA,BOU 2<br/>@AVL 1 F,0,0,17%,-4.3%
Charlie Taylor,BUR,D,319,FA,BUR 1<br/>@ARS 2 F,0,0,17%,10.6%
James Tomkins,CRY,D,320,FA,CRY 0<br/>@SHU 1 F,0,0,17%,8%
Victor Camarasa,CRY,M,321,FA,CRY 0<br/>@SHU 1 F,0,0,8%,-0.6%
Diogo Dalot,MUN,D,322,FA,MUN 1<br/>@WOL 1 F,0,0,8%,5.7%
Daniel Drinkwater (prior),BUR,M,323,FA,BUR 1<br/>@ARS 2 F,0,0,8%,5.9%
Josip Drmic,NOR,F,324,FA,NEW 1<br/>@NOR 3 F,0,0,8%,7.1%
Angelino,MCI,D,325,FA,TOT 2<br/>@MCI 2 F,0,0,8%,5.3%
Demarai Gray,LEI,M,326,FA,LEI 1<br/>@CHE 1 F,0,0,8%,-0.2%
Rob Holding,ARS,D,327,FA,BUR 1<br/>@ARS 2 F,0,0,8%,3.6%
Conor Hourihane,AVL,M,328,FA,BOU 2<br/>@AVL 1 F,0,0,8%,3.3%
Lloyd Kelly,BOU,D,329,FA,BOU 2<br/>@AVL 1 F,0,0,8%,6.9%
Nemanja Matic,MUN,M,330,FA,MUN 1<br/>@WOL 1 F,0,0,8%,4.5%
Chris Mepham,BOU,D,331,FA,BOU 2<br/>@AVL 1 F,0,0,8%,2.9%
Ravel Morrison,SHU,M,332,FA,CRY 0<br/>@SHU 1 F,0,0,8%,5.4%
Michael Obafemi,SOU,F,333,FA,LIV 2<br/>@SOU 1 F,0,0,8%,7.9%
Patrick Roberts,NOR,M,334,FA,NEW 1<br/>@NOR 3 F,0,0,8%,6.9%
Mamadou Sakho,CRY,D,335,FA,CRY 0<br/>@SHU 1 F,0,0,8%,3.6%
Billy Sharp,SHU,F,336,FA,CRY 0<br/>@SHU 1 F,0,0,8%,-2.5%
Djibril Sidibe,EVE,D,337,FA,WAT 0<br/>@EVE 1 F,0,0,8%,1.9%
Junior Stanislas,BOU,M,338,FA,BOU 2<br/>@AVL 1 F,0,0,8%,6.7%
Jetro Willems,NEW,D,339,FA,NEW 1<br/>@NOR 3 F,0,0,8%,6.3%
Christoph Zimmermann,NOR,D,340,FA,NEW 1<br/>@NOR 3 F,0,0,8%,7.6%
Albian Ajeti,WHU,F,341,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.8%
Steven Alzate,BHA,F,342,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Ibrahim Amadou,NOR,M,343,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.5%
Daniel Amartey,LEI,"D,M",344,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.6%
Cameron Archer,AVL,F,345,FA,BOU 2<br/>@AVL 1 F,0,0,0%,0%
Daniel Bachmann,WAT,G,346,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.2%
Eric Bailly,MUN,D,347,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1%
Leighton Baines,EVE,D,348,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.9%
Fabian Balbuena,WHU,D,349,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-6.5%
Leon Balogun,BHA,D,350,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.6%
Tudor Baluta,BHA,D,351,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Phil Bardsley,BUR,D,352,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.7%
Michy Batshuayi,CHE,F,353,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-15.3%
Filip Benkovic,LEI,D,354,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.2%
Muhamed Besic,SHU,M,355,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.3%
Yves Bissouma,BHA,"M,F",356,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-1.3%
Gaetan Bong,BHA,D,357,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.7%
Artur Boruc,BOU,G,358,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-1.1%
Robbie Brady,BUR,M,359,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-1.1%
Claudio Bravo,MCI,G,360,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-2.2%
Rhian Brewster,LIV,F,361,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-1.6%
Kean Bryan,SHU,D,362,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.1%
Matt Butcher,BOU,M,363,FA,BOU 2<br/>@AVL 1 F,0,0,0%,0%
David Button,BHA,G,364,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.6%
Willy Caballero,CHE,G,365,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-1.6%
Gary Cahill,CRY,D,366,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-4.5%
Andy Carroll,NEW,F,367,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-1.6%
Scott Carson,MCI,G,368,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-0.4%
Bruno Jordao,WOL,M,369,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.3%
Nathaniel Chalobah,WAT,M,370,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.6%
James Chester,AVL,D,371,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.8%
Pedro Chirivella,LIV,M,372,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.1%
Tahith Chong,MUN,M,373,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.7%
Ciaran Clark,NEW,D,374,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-1%
Nathaniel Clyne,LIV,D,375,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.6%
Alex Cochrane,BHA,D,376,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.1%
Aaron Connolly,BHA,F,377,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.3%
Lewis Cook,BOU,M,378,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.8%
Conor Coventry,WHU,M,379,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Aaron Cresswell,WHU,D,380,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-2.5%
Andrew Crofts,BHA,M,381,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Jamie Cumming,CHE,G,382,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.2%
Pontus Dahlberg,WAT,G,383,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.2%
Arnaut Danjuma Groeneveld,BOU,F,384,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-1%
Kevin Danso,SOU,D,385,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.9%
Karl Darlow,NEW,G,386,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.5%
Jordan Davies,BHA,M,387,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Tom Davies,EVE,M,388,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.7%
Tom Dele-Bashiru,WAT,M,389,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.1%
Fousseni Diabate,LEI,F,390,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.3%
Eric Dier,TOT,M,391,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-1.9%
Mihai-Alexandru Dobre,BOU,M,392,FA,BOU 2<br/>@AVL 1 F,0,0,0%,0%
Robert Elliot,NEW,G,393,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.3%
Harvey Elliott,LIV,M,394,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.6%
Bernardo,BHA,D,395,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-1.2%
Federico Fernandez,NEW,D,396,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.6%
Timothy Fosu-Mensah,MUN,D,397,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.5%
Dimitri Foulquier,WAT,D,398,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.2%
Simon Francis,BOU,D,399,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.7%
Kieron Freeman,SHU,D,400,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.3%
Ralf Fahrmann,NOR,G,401,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-1.1%
James Garner,MUN,M,402,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.2%
Dwight Gayle,NEW,F,403,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.6%
Paulo Gazzaniga,TOT,G,404,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-1.5%
Morgan Gibbs-White,WOL,M,405,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.9%
Ben Gibson,BUR,D,406,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.6%
Billy Gilmour,CHE,M,407,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.3%
Angel Gomes,MUN,M,408,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.1%
Dan Gosling,BOU,M,409,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.9%
Lee Grant,MUN,G,410,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.4%
Daniel Grimshaw,MCI,G,411,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-0.4%
Joe Hart,BUR,G,412,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-3%
Kortney Hause,AVL,D,413,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.2%
Philip Heise,NOR,D,414,FA,NEW 1<br/>@NOR 3 F,0,0,0%,0%
Stephen Henderson,CRY,G,415,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.2%
Jeff Hendrick,BUR,M,416,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-1%
Wayne Hennessey,CRY,G,417,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-1.8%
Onel Hernandez,NOR,M,418,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-1.3%
Ki-Jana Hoever,LIV,D,419,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.3%
Jordon Ibe,BOU,M,420,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.6%
Adam Idah,NOR,F,421,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.1%
Kelechi Iheanacho,LEI,F,422,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-1.9%
Jose Izquierdo,BHA,"M,F",423,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.8%
Alireza Jahanbakhsh,BHA,F,424,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-1.2%
Eldin Jakupovic,LEI,G,425,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.4%
Matty James,LEI,M,426,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.3%
Reece James,CHE,D,427,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-7.1%
Daryl Janmaat,WAT,D,428,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-2.1%
Roberto Jimenez,WHU,G,429,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.8%
Ben Johnson,WHU,M,430,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.2%
Curtis Jones,LIV,M,431,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.2%
Phil Jones,MUN,D,432,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.1%
James Justin,LEI,D,433,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.3%
Christian Kabasele,WAT,D,434,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.8%
Lovre Kalinic,AVL,G,435,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.4%
Caoimhin Kelleher,LIV,G,436,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.4%
Gavin Kilkenny,BOU,M,437,FA,BOU 2<br/>@AVL 1 F,0,0,0%,0%
Max Kilman,WOL,D,438,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.2%
Nya Kirby,CRY,M,439,FA,CRY 0<br/>@SHU 1 F,0,0,0%,0%
Timm Klose,NOR,D,440,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.4%
Jonathan Kodjia,AVL,F,441,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-1.2%
Ezri Konsa Ngoyo,AVL,D,442,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.5%
Cheikhou Kouyate,CRY,M,443,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-2.5%
Adam Lallana,LIV,M,444,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-1.2%
Henri Lansbury,AVL,M,445,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.1%
Adam Legzdins,BUR,G,446,FA,BUR 1<br/>@ARS 2 F,0,0,0%,0%
Florian Lejeune,NEW,D,447,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.8%
Harry Lewis,SOU,G,448,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.1%
Andy Lonergan,LIV,G,449,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.1%
Kevin Long,BUR,D,450,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.6%
Shane Long,SOU,F,451,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-2.7%
Matthew Longstaff,NEW,M,452,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.2%
Dejan Lovren,LIV,D,453,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-4.1%
Jonas Lossl,EVE,G,454,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-3.1%
Matt Macey,ARS,G,455,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.8%
Javier Manquillo,NEW,D,456,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.9%
Adrian Mariappa,WAT,D,457,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-1.1%
David Martin,WHU,G,458,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.2%
Cuco Martina,EVE,D,459,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.2%
Gabriel Martinelli,ARS,M,460,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.9%
Emiliano Martinez,ARS,G,461,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.8%
Adam Masina,WAT,D,462,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.4%
Konstantinos Mavropanos,ARS,D,463,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.3%
Alex McCarthy,SOU,G,464,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-1.9%
Michael McGovern,NOR,G,465,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.5%
Kenny McLean,NOR,M,466,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.6%
Sam McQueen,SOU,D,467,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.2%
Nampalys Mendy,LEI,M,468,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-0.9%
Simon Moore,SHU,G,469,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.4%
Wes Morgan,LEI,D,470,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-4.1%
Lys Mousset,SHU,F,471,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.9%
Shkodran Mustafi,ARS,D,472,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-19.5%
Daniel N'Lundulu,SOU,F,473,FA,LIV 2<br/>@SOU 1 F,0,0,0%,0%
Marvelous Nakamba,AVL,M,474,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.5%
Oumar Niasse,EVE,F,475,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.8%
Orjan Nyland,AVL,G,476,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.2%
Ben Osborn,SHU,M,477,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.3%
Bailey Peacock-Farrell,BUR,G,478,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.2%
Taylor Perry,WOL,M,479,FA,MUN 1<br/>@WOL 1 F,0,0,0%,0%
Sebastian Prodl,WAT,D,480,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.3%
Domingos Quina,WAT,M,481,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.3%
Kayne Ramsay,SOU,D,482,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.1%
Jacob Ramsey,AVL,M,483,FA,BOU 2<br/>@AVL 1 F,0,0,0%,0%
Winston Reid,WHU,D,484,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.5%
Lewis Richardson,BUR,M,485,FA,BUR 1<br/>@ARS 2 F,0,0,0%,0%
Diego Rico,BOU,D,486,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-1.4%
Jairo Riedewald,CRY,M,487,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.4%
Haydon Roberts,BHA,D,488,FA,WHU 1<br/>@BHA 1 F,0,0,0%,0%
Fred,MUN,M,489,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-2.7%
Marcos Rojo,MUN,D,490,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.7%
Sergio Romero,MUN,G,491,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.8%
John Ruddy,WOL,G,492,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.1%
Dion Sanderson,WOL,D,493,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.1%
Romain Saiss,WOL,M,494,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-2.4%
Ezequiel Schelotto,BHA,D,495,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.2%
Ruben Vinagre,WOL,D,496,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-3%
Jack Simpson,BOU,D,497,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.3%
Callum Slattery,SOU,M,498,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.3%
William Smallbone,SOU,"M,F",499,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.3%
Emile Smith Rowe,ARS,M,500,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.6%
Goncalo Cardoso,WHU,D,501,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.4%
Dennis Srbeny,NOR,F,502,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-0.3%
Jack Stacey,BOU,D,503,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.3%
Richard Stearman,SHU,D,504,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.1%
Jason Steele,BHA,G,505,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-0.4%
Jed Steer,AVL,G,506,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.7%
Maarten Stekelenburg,EVE,G,507,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.7%
Jack Stephens,SOU,D,508,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.8%
Isaac Success,WAT,F,509,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.7%
Andreas Sondergaard,WOL,G,510,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-0.2%
Nikola Tavares,CRY,D,511,FA,CRY 0<br/>@SHU 1 F,0,0,0%,0%
Fikayo Tomori,CHE,D,512,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-7.8%
Cenk Tosun (prior),EVE,F,513,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-1.1%
Mark Travers,BOU,G,514,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.8%
Aaron Tshibola,AVL,M,515,FA,BOU 2<br/>@AVL 1 F,0,0,0%,-0.1%
Axel Tuanzebe,MUN,D,516,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-1.2%
Jesus Vallejo,WOL,D,517,FA,MUN 1<br/>@WOL 1 F,0,0,0%,-2.5%
Michael Verrips,SHU,G,518,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.2%
Jake Vokins,SOU,D,519,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.1%
Matej Vydra,BUR,F,520,FA,BUR 1<br/>@ARS 2 F,0,0,0%,-0.5%
Victor Wanyama,TOT,M,521,FA,TOT 2<br/>@MCI 2 F,0,0,0%,-1%
Danny Ward,LEI,G,522,FA,LEI 1<br/>@CHE 1 F,0,0,0%,-1.1%
Adam Webster,BHA,D,523,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-1.9%
Sam Woods,CRY,D,524,FA,CRY 0<br/>@SHU 1 F,0,0,0%,-0.1%
DeAndre Yedlin,NEW,D,525,FA,NEW 1<br/>@NOR 3 F,0,0,0%,-2%
Pablo Zabaleta,WHU,D,526,FA,WHU 1<br/>@BHA 1 F,0,0,0%,-1.2%
Heurelho Gomes,WAT,G,527,FA,WAT 0<br/>@EVE 1 F,0,0,0%,-0.4%
Sepp van den Berg,LIV,D,528,FA,LIV 2<br/>@SOU 1 F,0,0,0%,-0.5%
