"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Stuart Armstrong","SOU","M,F","278","mcavinur","NEW 1<br/>@SOU 0 F","0","0","-"
"Christian Atsu","NEW","M","279","ColmL","NEW 1<br/>@SOU 0 F","0","0","-"
"Brandon Austin","TOT","G","280","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Daniel Bachmann","WAT","G","281","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Leighton Baines","EVE","D","282","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","283","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Fabian Balbuena","WHU","D","284","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Folarin Balogun","ARS","F","285","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Tudor Baluta","BHA","D","286","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Beni Baningime","EVE","M","287","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Ashley Barnes","BUR","F","288","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Mason Barrett","WAT","D","289","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Lewis Bate","CHE","M","290","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Michy Batshuayi","CHE","F","291","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Jack Bearne","LIV","M","292","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","293","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Josh Benson","BUR","M","294","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Nabil Bentaleb","TOT/NEW","M","295","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Adrian Bernabe","MCI","M","296","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Di'Shon Bernard","MUN","D","297","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Tolaji Bola","ARS","D","298","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Yannick Bolasie","EVE","F","299","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Artur Boruc","BOU","G","300","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Morgan Boyes","LIV","D","301","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Robbie Brady","BUR","M","302","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Jarrad Branthwaite","EVE","D","303","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Claudio Bravo","MCI","G","304","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"David Brooks","BOU","M","305","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Josh Brownhill","BUR","M","306","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Kean Bryan","SHU","D","307","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Robbie Burton","ARS","M","308","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"David Button","BHA","G","309","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Oskar Buur","WOL","D","310","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Sam Byram","NOR","D","311","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Willy Caballero","CHE","G","312","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Jake Cain","LIV","M","313","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Leonardo Campana","WOL","F","314","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Chem Campbell","WOL","F","315","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Andy Carroll","NEW","F","316","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Scott Carson","MCI","G","317","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Gedson Fernandes","TOT","M","318","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Lewis Cass","NEW","D","319","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jonny","WOL","D,M","320","ColmOF","BHA 0<br/>@WOL 0 F","0","0","-"
"Joel Pereira","MUN","G","321","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Bruno Jordao","WOL","M","322","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Nathaniel Chalobah","WAT","M","323","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Calum Chambers","ARS","D,M","324","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Ben Chilwell","LEI","D","325","Eoghanoc","AVL 0<br/>@LEI 4 F","0","0","-"
"Tahith Chong","MUN","M","326","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Hamza Choudhury","LEI","M","327","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Andreas Christensen","CHE","D","328","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Dennis Cirkin","TOT","D","329","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Ciaran Clark","NEW","D","330","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Leon Clarke","SHU","F","331","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Leighton Clarkson","LIV","M","332","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Thomas Clayton","LIV","D","333","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Tom Cleverley","WAT","M","334","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Alex Cochrane","BHA","D","335","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Seamus Coleman","EVE","D","336","ColmL","EVE 0<br/>@CHE 4 F","0","0","-"
"Aaron Connolly","BHA","F","337","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Bernardo Rosa","WHU","M","338","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Xande Silva","WHU","F","339","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Conor Coventry","WHU","M","340","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Jamie Cumming","CHE","G","341","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Luke Cundle","WOL","M","342","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Sam Dalby","WAT","F","343","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Diogo Dalot","MUN","D","344","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Charlie Daniels","BOU","D","345","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","346","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Kevin Danso","SOU","D","347","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Karl Darlow","NEW","G","348","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Ben Davies","TOT","D","349","ColmOF","TOT 1<br/>@BUR 1 F","0","0","-"
"Craig Dawson","WAT","D","350","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Kevin De Bruyne","MCI","M","351","Eoghanoc","MCI 0<br/>@MUN 2 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","352","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Fabian Delph","EVE","D,M","353","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"William Dennis","BOU","G","354","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","355","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","356","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Fousseni Diabate","LEI","F","357","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","358","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","359","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Tommy Doyle","MCI","M","360","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","361","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","362","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Shane Duffy","BHA","D","363","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Paul Dummett","NEW","D","364","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jimmy Dunne","BUR","D","365","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Jake Eastwood","SHU","G","366","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Harvey Elliott","LIV","M","367","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","368","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Ralf Fahrmann","NOR","G","369","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Akin Famewo","NOR","D","370","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Bernardo","BHA","D","371","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Will Ferry","SOU","M","372","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Fraser Forster","SOU","G","373","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","374","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Dimitri Foulquier","WAT","D","375","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Juan Foyth","TOT","D","376","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Simon Francis","BOU","D","377","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Ryan Fredericks","WHU","D","378","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Kieron Freeman","SHU","D","379","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Luke Freeman","SHU","M","380","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Jorginho","CHE","M","381","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Christian Fuchs","LEI","D","382","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Ethan Galbraith","MUN","M","383","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Tony Gallacher","LIV","D","384","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Eric Garcia","MCI","D","385","MAX","MCI 0<br/>@MUN 2 F","0","0","-"
"James Garner","MUN","M","386","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Paulo Gazzaniga","TOT","G","387","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","388","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Brooklyn Genesini","BOU","D","389","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Morgan Gibbs-White","WOL","M","390","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Ben Gibson","BUR","D","391","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Mace Goodridge","BUR","M","392","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","393","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Lee Grant","MUN","G","394","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Demarai Gray","LEI","M","395","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Mason Greenwood","MUN","M,F","396","ColmOF","MCI 0<br/>@MUN 2 F","0","0","-"
"Pascal Gross","BHA","M,F","397","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Marko Grujic","LIV","M","398","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Johann Gudmundsson","BUR","M","399","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","400","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Angus Gunn","SOU","G","401","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Peter Gwargis","BHA","M","402","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Joseph Hardy","LIV","F","403","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","404","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Trezeguet","AVL","M,F","405","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Kortney Hause","AVL","D","406","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Kaine Hayden","AVL","M","407","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Tom Heaton","AVL","G","408","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Philip Heise","NOR","D","409","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Jordan Henderson","LIV","M","410","Eoghanoc","BOU 1<br/>@LIV 2 F","0","0","-"
"Stephen Henderson","CRY","G","411","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Wayne Hennessey","CRY","G","412","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Onel Hernandez","NOR","M","413","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Jake Hesketh","SOU","M","414","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Thomas Hill","LIV","F","415","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"George Hirst","LEI","F","416","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Wesley Hoedt","SOU","D","417","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Andreas Pereira","MUN","M","418","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Ki-Jana Hoever","LIV","D","419","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Rob Holding","ARS","D","420","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Jose Holebas","WAT","D","421","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Nathan Holland","WHU","M","422","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","423","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Joseph Hungbo","WAT","M","424","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Alex Iwobi","EVE","M,F","425","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Jose Izquierdo","BHA","M,F","426","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Phil Jagielka","SHU","D","427","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Eldin Jakupovic","LEI","G","428","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Matty James","LEI","M","429","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Andi Janjeva","WAT","D","430","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Alexandre Jankewitz","SOU","M","431","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Daryl Janmaat","WAT","D","432","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Vitezslav Jaros","LIV","G","433","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Teddy Jenks","BHA","M","434","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Lukas Jensen","BUR","G","435","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","436","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Ben Johnson","WHU","D,M","437","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Darnell Johnson","LEI","D","438","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Alfie Jones","SOU","D","439","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Curtis Jones","LIV","M","440","RBF","BOU 1<br/>@LIV 2 F","0","0","-"
"Phil Jones","MUN","D","441","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Corey Jordan","BOU","D","442","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Joao Pedro","WAT","F","443","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Lovre Kalinic","AVL","G","444","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Harry Kane","TOT","F","445","MKFC","TOT 1<br/>@BUR 1 F","0","0","-"
"N'Golo Kante","CHE","M","446","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Beram Kayal","BHA","M","447","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Naby Keita","LIV","M","448","Damo","BOU 1<br/>@LIV 2 F","0","0","-"
"Caoimhin Kelleher","LIV","G","449","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Lloyd Kelly","BOU","D","450","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Martin Kelly","CRY","D","451","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Gavin Kilkenny","BOU","M","452","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Maximilian Kilman","WOL","D","453","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Joshua King","BOU","M,F","454","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Nya Kirby","CRY","M","455","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Timm Klose","NOR","D","456","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Ali Koiki","BUR","D","457","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Sead Kolasinac","ARS","D,M","458","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Ezri Konsa Ngoyo","AVL","D","459","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Billy Koumetio","LIV","D","460","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Mateo Kovacic","CHE","M","461","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Matej Kovar","MUN","G","462","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Emil Krafth","NEW","D","463","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Ethan Laird","MUN","D","464","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Tariq Lamptey","CHE/BHA","D","465","MAX","BHA 0<br/>@WOL 0 F","0","0","-"
"Henri Lansbury","AVL","M","466","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Manuel Lanzini","WHU","M","467","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Aymeric Laporte","MCI","D","468","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Yasser Larouci","LIV","D","469","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Moritz Leitner","NOR","M","470","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Florian Lejeune","NEW","D","471","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Dylan Levitt","MUN","M","472","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Adam Lewis","LIV","M","473","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Alfie Lewis","WHU","M","474","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Harry Lewis","SOU","G","475","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jesse Lingard","MUN","M,F","476","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","477","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Pedro Neto","WOL","F","478","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Andy Lonergan","LIV","G","479","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Kevin Long","BUR","D","480","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Ryan Longman","BHA","M","481","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Luis Longstaff","LIV","M","482","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Matthew Longstaff","NEW","M","483","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Dejan Lovren","LIV","D","484","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Matthew Lowton","BUR","D","485","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Ian Maatsen","CHE","D","486","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Matt Macey","ARS","G","487","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Jacob Maddox","SOU","M","488","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Archie Mair","NOR","G","489","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","490","MAX","WHU 0<br/>@ARS 1 F","0","0","-"
"Adrian Mariappa","WAT","D","491","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"David Martin","WHU","G","492","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Josh Martin","NOR","M","493","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","494","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Emiliano Martinez","ARS","G","495","mcavinur","WHU 0<br/>@ARS 1 F","0","0","-"
"Arthur Masuaku","WHU","D","496","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Juan Mata","MUN","M","497","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Joel Matip","LIV","D","498","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"John McGinn","AVL","M","499","ColmL","AVL 0<br/>@LEI 4 F","0","0","-"
"Michael McGovern","NOR","G","500","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Giovanni McGregor","CRY","M","501","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Sam McQueen","SOU","D","502","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Zech Medley","ARS","D","503","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"D'Mani Mellor","MUN","F","504","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Teden Mengi","MUN","D","505","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Chris Mepham","BOU","D","506","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Max Meyer","CRY","M","507","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Liam Millar","LIV","F","508","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Yerry Mina","EVE","D","509","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Takumi Minamino","LIV","F","510","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Tyrick Mitchell","CRY","D","511","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Simon Moore","SHU","G","512","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Wesley","AVL","F","513","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Wes Morgan","LEI","D","514","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Lys Mousset","SHU","F","515","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Joel Mumbongo","BUR","F","516","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Arijanet Muric","MCI","G","517","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Glenn Murray","BHA","F","518","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Shkodran Mustafi","ARS","D","519","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Yoshinori Muto","NEW","F","520","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Daniel N'Lundulu","SOU","F","521","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Joao Virginia","EVE","G","522","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"James Norris","LIV","D","523","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Will Norris","WOL","G","524","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Kenedy","CHE","M","525","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Orjan Nyland","AVL","G","526","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Warren O'Hora","BHA","D","527","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Aiden O'Neill","BUR","M","528","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Owen Otasowie","WOL","M","529","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Cole Palmer","MCI","M","530","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Emerson","CHE","D","531","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Adam Parkes","WAT","G","532","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Troy Parrott","TOT","F","533","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","534","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Jota","AVL","M","535","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Adalberto Penaranda","WAT","F","536","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Ayoze Perez","LEI","M,F","537","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Adrien Silva","LEI","M","538","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Taylor Perry","WOL","M","539","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Nathaniel Phillips","LIV","D","540","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Brandon Pierrick","CRY","M,F","541","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Erik Pieters","BUR","D","542","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Paul Pogba","MUN","M","543","ColmL","MCI 0<br/>@MUN 2 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","544","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Christian Pulisic","CHE","M,F","545","Eoghanoc","EVE 0<br/>@CHE 4 F","0","0","-"
"Domingos Quina","WAT","M","546","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Kayne Ramsay","SOU","D","547","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Alisson","LIV","G","548","Damo","BOU 1<br/>@LIV 2 F","0","0","-"
"Jacob Ramsey","AVL","M","549","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Darren Randolph","WHU","G","550","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Marcus Rashford","MUN","M,F","551","ColmL","MCI 0<br/>@MUN 2 F","0","0","-"
"Nathan Redmond","SOU","M,F","552","Eoghanoc","NEW 1<br/>@SOU 0 F","0","0","-"
"Lewis Richards","WOL","D","553","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Taylor Richards","BHA","M,F","554","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Lewis Richardson","BUR","M","555","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Diego Rico","BOU","D","556","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Jairo Riedewald","CRY","D,M","557","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Haydon Roberts","BHA","D","558","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Andrew Robertson","LIV","D","559","mcavinur","BOU 1<br/>@LIV 2 F","0","0","-"
"Jack Robinson","QPR/SHU","D","560","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","561","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Marcos Rojo","MUN","D","562","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Sergio Romero","MUN","G","563","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Oriol Romeu","SOU","M","564","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"John Ruddy","WOL","G","565","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Lukas Rupp","NOR","M","566","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Mamadou Sakho","CRY","D","567","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"William Saliba","ARS","D","568","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Austin Samuels","WOL","F","569","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Max Sanders","BHA","M","570","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Matija Sarkic","AVL","G","571","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Christian Saydee","BOU","M","572","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Fabian Schar","NEW","D","573","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Ezequiel Schelotto","BHA","D","574","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","575","ColmL","WAT 0<br/>@CRY 1 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","576","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Meritan Shabani","WOL","M","577","FA","BHA 0<br/>@WOL 0 F","0","0","-"
