,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Hugo Lloris,G,1,May 23,TOT,@LEI,W 4-2,8.5,90,1
1,Hugo Lloris,G,1,May 19,TOT,AVL,L 1-2,7.0,90,1
2,Hugo Lloris,G,1,May 16,TOT,WOL,W 2-0,17.0,90,1
3,Hugo Lloris,G,1,May 8,TOT,@LEE,L 1-3,11.0,90,1
4,Hugo Lloris,G,1,May 2,TOT,SHU,W 4-0,13.5,90,1
5,Hugo Lloris,G,1,Apr 21,TOT,SOU,W 2-1,10.0,90,1
6,Hugo Lloris,G,1,Apr 16,TOT,@EVE,T 2-2,10.0,90,1
7,Hugo Lloris,G,1,Apr 11,TOT,MUN,L 1-3,8.0,90,1
8,Hugo Lloris,G,1,Apr 4,TOT,@NEW,T 2-2,9.5,90,1
9,Hugo Lloris,G,1,Mar 21,TOT,@AVL,W 2-0,15.0,90,1
10,Hugo Lloris,G,1,Mar 14,TOT,@ARS,L 1-2,5.0,90,1
11,Hugo Lloris,G,1,Mar 7,TOT,CRY,W 4-1,4.0,90,1
12,Hugo Lloris,G,1,Mar 4,TOT,@FUL,W 1-0,17.0,90,1
13,Hugo Lloris,G,1,Feb 28,TOT,BUR,W 4-0,17.5,90,1
14,Hugo Lloris,G,1,Feb 21,TOT,@WHU,L 1-2,6.5,90,1
15,Hugo Lloris,G,1,Feb 13,TOT,@MCI,L 0-3,6.5,90,1
16,Hugo Lloris,G,1,Feb 7,TOT,WBA,W 2-0,13.5,90,1
17,Hugo Lloris,G,1,Feb 4,TOT,CHE,L 0-1,5.0,90,1
18,Hugo Lloris,G,1,Jan 31,TOT,@BHA,L 0-1,6.0,90,1
19,Hugo Lloris,G,1,Jan 28,TOT,LIV,L 1-3,8.5,90,1
20,Hugo Lloris,G,1,Jan 17,TOT,@SHU,W 3-1,9.5,90,1
21,Hugo Lloris,G,1,Jan 13,TOT,FUL,T 1-1,7.5,90,1
22,Hugo Lloris,G,1,Jan 2,TOT,LEE,W 3-0,20.0,90,1
23,Hugo Lloris,G,1,Dec 27,TOT,@WOL,T 1-1,11.0,90,1
24,Hugo Lloris,G,1,Dec 20,TOT,LEI,L 0-2,7.0,90,1
25,Hugo Lloris,G,1,Dec 16,TOT,@LIV,L 1-2,16.0,90,1
26,Hugo Lloris,G,1,Dec 13,TOT,@CRY,T 1-1,9.0,90,1
27,Hugo Lloris,G,1,Dec 6,TOT,ARS,W 2-0,16.5,90,1
28,Hugo Lloris,G,1,Nov 29,TOT,@CHE,T 0-0,16.5,90,1
29,Hugo Lloris,G,1,Nov 21,TOT,MCI,W 2-0,19.5,90,1
30,Hugo Lloris,G,1,Nov 8,TOT,@WBA,W 1-0,15.5,90,1
31,Hugo Lloris,G,1,Nov 1,TOT,BHA,W 2-1,4.5,90,1
32,Hugo Lloris,G,1,Oct 26,TOT,@BUR,W 1-0,16.5,90,1
33,Hugo Lloris,G,1,Oct 18,TOT,WHU,T 3-3,5.0,90,1
34,Hugo Lloris,G,1,Oct 4,TOT,@MUN,W 6-1,4.5,90,1
35,Hugo Lloris,G,1,Sep 27,TOT,NEW,T 1-1,3.0,90,1
36,Hugo Lloris,G,1,Sep 20,TOT,@SOU,W 5-2,11.0,90,1
37,Hugo Lloris,G,1,Sep 13,TOT,EVE,L 0-1,7.5,90,1
0,Serge Aurier,D,2,May 8,TOT,@LEE,L 1-3,9.45,90,1
1,Serge Aurier,D,2,May 2,TOT,SHU,W 4-0,35.35,90,1
2,Serge Aurier,D,2,Apr 21,TOT,SOU,W 2-1,11.6,90,1
3,Serge Aurier,D,2,Apr 16,TOT,@EVE,T 2-2,7.85,90,1
4,Serge Aurier,D,2,Apr 11,TOT,MUN,L 1-3,8.95,90,1
