,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Sam Johnstone,G,1,May 23,WBA,@LEE,L 1-3,12.5,90,1
1,Sam Johnstone,G,1,May 19,WBA,WHU,L 1-3,9.0,90,1
2,Sam Johnstone,G,1,May 16,WBA,LIV,L 1-2,9.5,90,1
3,Sam Johnstone,G,1,May 9,WBA,@ARS,L 1-3,8.0,90,1
4,Sam Johnstone,G,1,May 3,WBA,WOL,T 1-1,17.0,90,1
5,Sam Johnstone,G,1,Apr 25,WBA,@AVL,T 2-2,16.0,90,1
6,Sam Johnstone,G,1,Apr 22,WBA,@LEI,L 0-3,9.0,90,1
7,Sam Johnstone,G,1,Apr 12,WBA,SOU,W 3-0,23.0,90,1
8,Sam Johnstone,G,1,Apr 3,WBA,@CHE,W 5-2,17.0,90,1
9,Sam Johnstone,G,1,Mar 13,WBA,@CRY,L 0-1,8.0,90,1
10,Sam Johnstone,G,1,Mar 7,WBA,NEW,T 0-0,20.0,90,1
11,Sam Johnstone,G,1,Mar 4,WBA,EVE,L 0-1,6.5,90,1
12,Sam Johnstone,G,1,Feb 27,WBA,BHA,W 1-0,21.5,90,1
13,Sam Johnstone,G,1,Feb 20,WBA,@BUR,T 0-0,17.0,90,1
14,Sam Johnstone,G,1,Feb 14,WBA,MUN,T 1-1,11.5,90,1
15,Sam Johnstone,G,1,Feb 7,WBA,@TOT,L 0-2,8.5,90,1
16,Sam Johnstone,G,1,Feb 2,WBA,@SHU,L 1-2,9.5,90,1
17,Sam Johnstone,G,1,Jan 30,WBA,FUL,T 2-2,10.5,90,1
18,Sam Johnstone,G,1,Jan 26,WBA,MCI,L 0-5,4.5,90,1
19,Sam Johnstone,G,1,Jan 19,WBA,@WHU,L 1-2,9.0,90,1
20,Sam Johnstone,G,1,Jan 2,WBA,ARS,L 0-4,14.5,90,1
21,Sam Johnstone,G,1,Dec 29,WBA,LEE,L 0-5,4.0,90,1
22,Sam Johnstone,G,1,Dec 27,WBA,@LIV,T 1-1,4.5,90,1
23,Sam Johnstone,G,1,Dec 20,WBA,AVL,L 0-3,13.0,90,1
24,Sam Johnstone,G,1,Dec 15,WBA,@MCI,T 1-1,14.0,90,1
25,Sam Johnstone,G,1,Dec 12,WBA,@NEW,L 1-2,9.0,90,1
26,Sam Johnstone,G,1,Dec 6,WBA,CRY,L 1-5,5.5,90,1
27,Sam Johnstone,G,1,Nov 28,WBA,SHU,W 1-0,21.5,90,1
28,Sam Johnstone,G,1,Nov 21,WBA,@MUN,L 0-1,12.0,90,1
29,Sam Johnstone,G,1,Nov 8,WBA,TOT,L 0-1,9.0,90,1
30,Sam Johnstone,G,1,Nov 2,WBA,@FUL,L 0-2,6.5,90,1
31,Sam Johnstone,G,1,Oct 26,WBA,@BHA,T 1-1,8.0,90,1
32,Sam Johnstone,G,1,Oct 19,WBA,BUR,T 0-0,20.0,90,1
33,Sam Johnstone,G,1,Oct 4,WBA,@SOU,L 0-2,12.0,90,1
34,Sam Johnstone,G,1,Sep 26,WBA,CHE,T 3-3,15.5,90,1
35,Sam Johnstone,G,1,Sep 19,WBA,@EVE,L 2-5,4.0,90,1
36,Sam Johnstone,G,1,Sep 13,WBA,LEI,L 0-3,8.0,90,1
0,David Button,G,1,Jan 16,WBA,@WOL,W 3-2,10.5,90,1
0,Darnell Furlong,D,2,May 23,WBA,@LEE,L 1-3,7.45,90,1
1,Darnell Furlong,D,2,May 19,WBA,WHU,L 1-3,5.25,90,1
2,Darnell Furlong,D,2,May 16,WBA,LIV,L 1-2,8.15,90,1
3,Darnell Furlong,D,2,May 9,WBA,@ARS,L 1-3,7.05,90,1
4,Darnell Furlong,D,2,May 3,WBA,WOL,T 1-1,4.45,90,1
5,Darnell Furlong,D,2,Apr 25,WBA,@AVL,T 2-2,6.6,90,1
6,Darnell Furlong,D,2,Apr 22,WBA,@LEI,L 0-3,5.95,90,1
7,Darnell Furlong,D,2,Apr 12,WBA,SOU,W 3-0,18.95,90,1
8,Darnell Furlong,D,2,Apr 3,WBA,@CHE,W 5-2,13.45,90,1
9,Darnell Furlong,D,2,Mar 13,WBA,@CRY,L 0-1,8.1,90,1
10,Darnell Furlong,D,2,Mar 7,WBA,NEW,T 0-0,16.1,90,1
11,Darnell Furlong,D,2,Mar 4,WBA,EVE,L 0-1,5.55,90,1
12,Darnell Furlong,D,2,Feb 27,WBA,BHA,W 1-0,14.75,90,1
13,Darnell Furlong,D,2,Feb 20,WBA,@BUR,T 0-0,14.65,90,1
14,Darnell Furlong,D,2,Feb 14,WBA,MUN,T 1-1,4.95,44,0
15,Darnell Furlong,D,2,Jan 30,WBA,FUL,T 2-2,5.25,90,1
16,Darnell Furlong,D,2,Jan 26,WBA,MCI,L 0-5,4.9,90,1
17,Darnell Furlong,D,2,Jan 19,WBA,@WHU,L 1-2,4.35,19,0
18,Darnell Furlong,D,2,Jan 16,WBA,@WOL,W 3-2,1.25,7,0
19,Darnell Furlong,D,2,Jan 2,WBA,ARS,L 0-4,6.95,90,1
20,Darnell Furlong,D,2,Dec 29,WBA,LEE,L 0-5,7.9,90,1
21,Darnell Furlong,D,2,Dec 27,WBA,@LIV,T 1-1,10.2,90,1
22,Darnell Furlong,D,2,Dec 20,WBA,AVL,L 0-3,7.3,90,1
23,Darnell Furlong,D,2,Dec 15,WBA,@MCI,T 1-1,6.85,90,1
24,Darnell Furlong,D,2,Dec 12,WBA,@NEW,L 1-2,15.95,90,1
25,Darnell Furlong,D,2,Dec 6,WBA,CRY,L 1-5,12.5,90,1
26,Darnell Furlong,D,2,Nov 28,WBA,SHU,W 1-0,20.7,90,1
27,Darnell Furlong,D,2,Nov 21,WBA,@MUN,L 0-1,8.05,90,1
28,Darnell Furlong,D,2,Nov 8,WBA,TOT,L 0-1,11.25,90,1
29,Darnell Furlong,D,2,Nov 2,WBA,@FUL,L 0-2,9.7,90,1
30,Darnell Furlong,D,2,Oct 26,WBA,@BHA,T 1-1,8.8,90,1
31,Darnell Furlong,D,2,Oct 19,WBA,BUR,T 0-0,22.1,90,1
32,Darnell Furlong,D,2,Sep 26,WBA,CHE,T 3-3,14.1,90,1
33,Darnell Furlong,D,2,Sep 19,WBA,@EVE,L 2-5,3.85,90,1
34,Darnell Furlong,D,2,Sep 13,WBA,LEI,L 0-3,5.2,69,1
0,Lee Peltier,D,2,Feb 14,WBA,MUN,T 1-1,3.3,44,1
1,Lee Peltier,D,2,Feb 7,WBA,@TOT,L 0-2,8.55,90,1
2,Lee Peltier,D,2,Dec 29,WBA,LEE,L 0-5,6.9,90,1
3,Lee Peltier,D,2,Dec 15,WBA,@MCI,T 1-1,-0.65,3,0
0,Ahmed Hegazi,D,2,Oct 19,WBA,BUR,T 0-0,15.95,90,1
0,Branislav Ivanovic,D,2,Apr 3,WBA,@CHE,W 5-2,1.0,12,0
1,Branislav Ivanovic,D,2,Feb 27,WBA,BHA,W 1-0,1.45,10,0
2,Branislav Ivanovic,D,2,Jan 2,WBA,ARS,L 0-4,3.1,66,1
3,Branislav Ivanovic,D,2,Dec 29,WBA,LEE,L 0-5,4.85,45,0
4,Branislav Ivanovic,D,2,Dec 27,WBA,@LIV,T 1-1,0.5,1,0
5,Branislav Ivanovic,D,2,Dec 20,WBA,AVL,L 0-3,4.0,12,0
6,Branislav Ivanovic,D,2,Dec 12,WBA,@NEW,L 1-2,4.2,90,1
7,Branislav Ivanovic,D,2,Dec 6,WBA,CRY,L 1-5,2.75,90,1
8,Branislav Ivanovic,D,2,Nov 28,WBA,SHU,W 1-0,10.85,90,1
9,Branislav Ivanovic,D,2,Nov 21,WBA,@MUN,L 0-1,4.55,79,1
10,Branislav Ivanovic,D,2,Nov 2,WBA,@FUL,L 0-2,7.65,90,1
11,Branislav Ivanovic,D,2,Oct 26,WBA,@BHA,T 1-1,7.05,90,1
12,Branislav Ivanovic,D,2,Oct 19,WBA,BUR,T 0-0,16.55,90,1
0,Semi Ajayi,D,2,May 23,WBA,@LEE,L 1-3,4.95,90,1
1,Semi Ajayi,D,2,May 19,WBA,WHU,L 1-3,9.0,90,1
2,Semi Ajayi,D,2,May 16,WBA,LIV,L 1-2,11.25,90,1
3,Semi Ajayi,D,2,May 9,WBA,@ARS,L 1-3,6.8,90,1
4,Semi Ajayi,D,2,May 3,WBA,WOL,T 1-1,10.2,90,1
5,Semi Ajayi,D,2,Apr 25,WBA,@AVL,T 2-2,6.75,90,1
6,Semi Ajayi,D,2,Apr 22,WBA,@LEI,L 0-3,3.7,44,0
7,Semi Ajayi,D,2,Apr 12,WBA,SOU,W 3-0,1.45,4,0
8,Semi Ajayi,D,2,Apr 3,WBA,@CHE,W 5-2,9.55,90,1
9,Semi Ajayi,D,2,Feb 20,WBA,@BUR,T 0-0,-2.25,29,1
10,Semi Ajayi,D,2,Feb 14,WBA,MUN,T 1-1,8.75,90,1
11,Semi Ajayi,D,2,Feb 7,WBA,@TOT,L 0-2,7.3,90,1
12,Semi Ajayi,D,2,Feb 2,WBA,@SHU,L 1-2,9.75,90,1
13,Semi Ajayi,D,2,Jan 30,WBA,FUL,T 2-2,9.75,90,1
14,Semi Ajayi,D,2,Jan 26,WBA,MCI,L 0-5,7.85,90,1
15,Semi Ajayi,D,2,Jan 19,WBA,@WHU,L 1-2,5.8,90,1
16,Semi Ajayi,D,2,Jan 16,WBA,@WOL,W 3-2,17.2,90,1
17,Semi Ajayi,D,2,Jan 2,WBA,ARS,L 0-4,5.0,90,1
18,Semi Ajayi,D,2,Dec 29,WBA,LEE,L 0-5,4.3,90,1
19,Semi Ajayi,D,2,Dec 27,WBA,@LIV,T 1-1,16.45,90,1
20,Semi Ajayi,D,2,Dec 20,WBA,AVL,L 0-3,7.0,90,1
21,Semi Ajayi,D,2,Dec 15,WBA,@MCI,T 1-1,9.65,90,1
22,Semi Ajayi,D,2,Dec 12,WBA,@NEW,L 1-2,7.2,90,1
23,Semi Ajayi,D,2,Dec 6,WBA,CRY,L 1-5,5.05,90,1
24,Semi Ajayi,D,2,Nov 28,WBA,SHU,W 1-0,15.0,90,1
25,Semi Ajayi,D,2,Nov 21,WBA,@MUN,L 0-1,14.35,90,1
26,Semi Ajayi,D,2,Nov 8,WBA,TOT,L 0-1,16.6,90,1
27,Semi Ajayi,D,2,Nov 2,WBA,@FUL,L 0-2,7.5,90,1
28,Semi Ajayi,D,2,Oct 26,WBA,@BHA,T 1-1,6.55,90,1
29,Semi Ajayi,D,2,Oct 4,WBA,@SOU,L 0-2,4.7,90,1
30,Semi Ajayi,D,2,Sep 26,WBA,CHE,T 3-3,6.85,90,1
31,Semi Ajayi,D,2,Sep 19,WBA,@EVE,L 2-5,4.55,90,1
32,Semi Ajayi,D,2,Sep 13,WBA,LEI,L 0-3,1.25,90,1
0,Kyle Bartley,D,2,May 23,WBA,@LEE,L 1-3,6.8,90,1
1,Kyle Bartley,D,2,May 19,WBA,WHU,L 1-3,11.4,90,1
2,Kyle Bartley,D,2,May 16,WBA,LIV,L 1-2,8.8,90,1
3,Kyle Bartley,D,2,May 9,WBA,@ARS,L 1-3,6.7,90,1
4,Kyle Bartley,D,2,May 3,WBA,WOL,T 1-1,9.75,90,1
5,Kyle Bartley,D,2,Apr 25,WBA,@AVL,T 2-2,6.75,90,1
6,Kyle Bartley,D,2,Apr 22,WBA,@LEI,L 0-3,4.45,90,1
7,Kyle Bartley,D,2,Apr 12,WBA,SOU,W 3-0,16.3,84,1
8,Kyle Bartley,D,2,Apr 3,WBA,@CHE,W 5-2,8.8,90,1
9,Kyle Bartley,D,2,Mar 13,WBA,@CRY,L 0-1,7.95,90,1
10,Kyle Bartley,D,2,Mar 7,WBA,NEW,T 0-0,19.05,90,1
11,Kyle Bartley,D,2,Mar 4,WBA,EVE,L 0-1,10.4,90,1
12,Kyle Bartley,D,2,Feb 27,WBA,BHA,W 1-0,25.4,90,1
13,Kyle Bartley,D,2,Feb 20,WBA,@BUR,T 0-0,18.0,90,1
14,Kyle Bartley,D,2,Feb 14,WBA,MUN,T 1-1,7.3,90,1
15,Kyle Bartley,D,2,Feb 7,WBA,@TOT,L 0-2,7.3,90,1
16,Kyle Bartley,D,2,Feb 2,WBA,@SHU,L 1-2,10.65,90,1
17,Kyle Bartley,D,2,Jan 30,WBA,FUL,T 2-2,19.7,90,1
18,Kyle Bartley,D,2,Jan 26,WBA,MCI,L 0-5,4.9,44,0
19,Kyle Bartley,D,2,Jan 19,WBA,@WHU,L 1-2,5.85,90,1
20,Kyle Bartley,D,2,Jan 16,WBA,@WOL,W 3-2,15.05,90,1
21,Kyle Bartley,D,2,Jan 2,WBA,ARS,L 0-4,3.6,24,0
22,Kyle Bartley,D,2,Dec 6,WBA,CRY,L 1-5,5.4,90,1
23,Kyle Bartley,D,2,Nov 28,WBA,SHU,W 1-0,16.1,90,1
24,Kyle Bartley,D,2,Nov 21,WBA,@MUN,L 0-1,9.15,90,1
25,Kyle Bartley,D,2,Nov 8,WBA,TOT,L 0-1,6.55,90,1
26,Kyle Bartley,D,2,Oct 4,WBA,@SOU,L 0-2,7.6,90,1
27,Kyle Bartley,D,2,Sep 26,WBA,CHE,T 3-3,14.85,90,1
28,Kyle Bartley,D,2,Sep 19,WBA,@EVE,L 2-5,5.0,90,1
29,Kyle Bartley,D,2,Sep 13,WBA,LEI,L 0-3,8.5,90,1
0,Dara OShea,D,2,May 23,WBA,@LEE,L 1-3,5.85,59,1
1,Dara OShea,D,2,May 3,WBA,WOL,T 1-1,2.6,31,1
2,Dara OShea,D,2,Apr 25,WBA,@AVL,T 2-2,1.0,3,0
3,Dara OShea,D,2,Apr 22,WBA,@LEI,L 0-3,8.75,90,1
4,Dara OShea,D,2,Apr 12,WBA,SOU,W 3-0,17.95,90,1
5,Dara OShea,D,2,Apr 3,WBA,@CHE,W 5-2,1.35,23,1
6,Dara OShea,D,2,Mar 13,WBA,@CRY,L 0-1,10.9,90,1
7,Dara OShea,D,2,Mar 7,WBA,NEW,T 0-0,14.05,90,1
8,Dara OShea,D,2,Mar 4,WBA,EVE,L 0-1,11.35,90,1
9,Dara OShea,D,2,Feb 27,WBA,BHA,W 1-0,19.05,90,1
10,Dara OShea,D,2,Feb 20,WBA,@BUR,T 0-0,5.65,57,0
11,Dara OShea,D,2,Feb 2,WBA,@SHU,L 1-2,7.2,90,1
12,Dara OShea,D,2,Jan 30,WBA,FUL,T 2-2,3.45,23,1
13,Dara OShea,D,2,Jan 26,WBA,MCI,L 0-5,4.5,90,1
14,Dara OShea,D,2,Jan 19,WBA,@WHU,L 1-2,10.55,90,1
15,Dara OShea,D,2,Jan 16,WBA,@WOL,W 3-2,7.85,90,1
16,Dara OShea,D,2,Jan 2,WBA,ARS,L 0-4,10.05,90,1
17,Dara OShea,D,2,Dec 29,WBA,LEE,L 0-5,4.7,90,1
18,Dara OShea,D,2,Dec 27,WBA,@LIV,T 1-1,4.55,90,1
19,Dara OShea,D,2,Dec 20,WBA,AVL,L 0-3,8.05,90,1
20,Dara OShea,D,2,Dec 15,WBA,@MCI,T 1-1,7.0,90,1
21,Dara OShea,D,2,Dec 12,WBA,@NEW,L 1-2,8.8,90,1
22,Dara OShea,D,2,Dec 6,WBA,CRY,L 1-5,2.75,10,0
23,Dara OShea,D,2,Nov 8,WBA,TOT,L 0-1,11.85,90,1
24,Dara OShea,D,2,Oct 4,WBA,@SOU,L 0-2,9.95,90,1
25,Dara OShea,D,2,Sep 26,WBA,CHE,T 3-3,9.1,90,1
26,Dara OShea,D,2,Sep 19,WBA,@EVE,L 2-5,5.5,90,1
27,Dara OShea,D,2,Sep 13,WBA,LEI,L 0-3,6.35,90,1
0,Conor Townsend,D,2,May 23,WBA,@LEE,L 1-3,9.35,90,1
1,Conor Townsend,D,2,May 19,WBA,WHU,L 1-3,7.0,90,1
2,Conor Townsend,D,2,May 16,WBA,LIV,L 1-2,5.55,90,1
3,Conor Townsend,D,2,May 9,WBA,@ARS,L 1-3,20.05,90,1
4,Conor Townsend,D,2,May 3,WBA,WOL,T 1-1,18.2,90,1
5,Conor Townsend,D,2,Apr 25,WBA,@AVL,T 2-2,10.0,90,1
6,Conor Townsend,D,2,Apr 22,WBA,@LEI,L 0-3,4.25,90,1
7,Conor Townsend,D,2,Apr 12,WBA,SOU,W 3-0,21.2,90,1
8,Conor Townsend,D,2,Apr 3,WBA,@CHE,W 5-2,6.35,90,1
9,Conor Townsend,D,2,Mar 13,WBA,@CRY,L 0-1,7.7,90,1
10,Conor Townsend,D,2,Mar 7,WBA,NEW,T 0-0,27.05,90,1
11,Conor Townsend,D,2,Mar 4,WBA,EVE,L 0-1,10.2,90,1
12,Conor Townsend,D,2,Feb 27,WBA,BHA,W 1-0,12.5,90,1
13,Conor Townsend,D,2,Feb 20,WBA,@BUR,T 0-0,16.3,90,1
14,Conor Townsend,D,2,Feb 14,WBA,MUN,T 1-1,9.15,90,1
