,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Edouard Mendy,G,1,Nov 12,CHE,@NEW,L 0-1,6.5,90,1
1,Edouard Mendy,G,1,Nov 6,CHE,ARS,L 0-1,5.0,90,1
2,Edouard Mendy,G,1,Oct 29,CHE,@BHA,L 1-4,7.5,45,0
3,Edouard Mendy,G,1,Sep 3,CHE,WHU,W 2-1,6.5,90,1
4,Edouard Mendy,G,1,Aug 30,CHE,@SOU,L 1-2,7.0,90,1
5,Edouard Mendy,G,1,Aug 27,CHE,LEI,W 2-1,10.0,90,1
6,Edouard Mendy,G,1,Aug 21,CHE,@LEE,L 0-3,7.0,90,1
7,Edouard Mendy,G,1,Aug 14,CHE,TOT,T 2-2,5.0,90,1
8,Edouard Mendy,G,1,Aug 6,CHE,@EVE,W 1-0,19.5,90,1
0,Kepa Arrizabalaga,G,1,Jan 12,CHE,@FUL,L 1-2,4.0,90,1
1,Kepa Arrizabalaga,G,1,Jan 5,CHE,MCI,L 0-1,6.0,90,1
2,Kepa Arrizabalaga,G,1,Jan 1,CHE,@NOT,T 1-1,9.0,90,1
3,Kepa Arrizabalaga,G,1,Dec 27,CHE,BOU,W 2-0,19.0,90,1
4,Kepa Arrizabalaga,G,1,Oct 29,CHE,@BHA,L 1-4,3.5,45,1
5,Kepa Arrizabalaga,G,1,Oct 22,CHE,MUN,T 1-1,10.5,90,1
6,Kepa Arrizabalaga,G,1,Oct 19,CHE,@BRF,T 0-0,21.0,90,1
7,Kepa Arrizabalaga,G,1,Oct 16,CHE,@AVL,W 2-0,26.0,90,1
8,Kepa Arrizabalaga,G,1,Oct 8,CHE,WOL,W 3-0,15.0,90,1
9,Kepa Arrizabalaga,G,1,Oct 1,CHE,@CRY,W 2-1,6.5,90,1
0,Cesar Azpilicueta,D,2,Jan 12,CHE,@FUL,L 1-2,7.3,90,1
1,Cesar Azpilicueta,D,2,Jan 5,CHE,MCI,L 0-1,6.7,90,1
2,Cesar Azpilicueta,D,2,Jan 1,CHE,@NOT,T 1-1,4.95,90,1
3,Cesar Azpilicueta,D,2,Dec 27,CHE,BOU,W 2-0,4.45,36,0
4,Cesar Azpilicueta,D,2,Nov 12,CHE,@NEW,L 0-1,2.8,45,1
5,Cesar Azpilicueta,D,2,Nov 6,CHE,ARS,L 0-1,11.15,90,1
6,Cesar Azpilicueta,D,2,Oct 22,CHE,MUN,T 1-1,6.35,90,1
7,Cesar Azpilicueta,D,2,Oct 19,CHE,@BRF,T 0-0,16.25,90,1
8,Cesar Azpilicueta,D,2,Oct 16,CHE,@AVL,W 2-0,4.35,45,0
9,Cesar Azpilicueta,D,2,Oct 8,CHE,WOL,W 3-0,17.6,90,1
10,Cesar Azpilicueta,D,2,Aug 30,CHE,@SOU,L 1-2,7.4,65,1
11,Cesar Azpilicueta,D,2,Aug 27,CHE,LEI,W 2-1,5.1,45,0
12,Cesar Azpilicueta,D,2,Aug 21,CHE,@LEE,L 0-3,2.0,2,0
13,Cesar Azpilicueta,D,2,Aug 14,CHE,TOT,T 2-2,1.35,16,0
14,Cesar Azpilicueta,D,2,Aug 6,CHE,@EVE,W 1-0,19.75,90,1
0,Thiago Silva,D,2,Jan 12,CHE,@FUL,L 1-2,6.65,90,1
1,Thiago Silva,D,2,Jan 5,CHE,MCI,L 0-1,7.75,90,1
2,Thiago Silva,D,2,Jan 1,CHE,@NOT,T 1-1,7.35,90,1
3,Thiago Silva,D,2,Dec 27,CHE,BOU,W 2-0,15.1,90,1
4,Thiago Silva,D,2,Nov 12,CHE,@NEW,L 0-1,8.6,82,0
5,Thiago Silva,D,2,Nov 6,CHE,ARS,L 0-1,8.7,90,1
6,Thiago Silva,D,2,Oct 29,CHE,@BHA,L 1-4,10.05,90,1
7,Thiago Silva,D,2,Oct 22,CHE,MUN,T 1-1,6.75,90,1
8,Thiago Silva,D,2,Oct 16,CHE,@AVL,W 2-0,14.5,90,1
9,Thiago Silva,D,2,Oct 1,CHE,@CRY,W 2-1,13.0,90,1
10,Thiago Silva,D,2,Sep 3,CHE,WHU,W 2-1,17.35,90,1
11,Thiago Silva,D,2,Aug 30,CHE,@SOU,L 1-2,12.05,90,1
12,Thiago Silva,D,2,Aug 27,CHE,LEI,W 2-1,11.9,90,1
13,Thiago Silva,D,2,Aug 21,CHE,@LEE,L 0-3,10.05,90,1
14,Thiago Silva,D,2,Aug 14,CHE,TOT,T 2-2,7.0,90,1
15,Thiago Silva,D,2,Aug 6,CHE,@EVE,W 1-0,16.9,90,1
0,Kalidou Koulibaly,D,2,Jan 12,CHE,@FUL,L 1-2,20.95,90,1
1,Kalidou Koulibaly,D,2,Jan 5,CHE,MCI,L 0-1,5.55,90,1
2,Kalidou Koulibaly,D,2,Jan 1,CHE,@NOT,T 1-1,7.95,90,1
3,Kalidou Koulibaly,D,2,Dec 27,CHE,BOU,W 2-0,14.3,90,1
4,Kalidou Koulibaly,D,2,Nov 12,CHE,@NEW,L 0-1,3.8,90,1
5,Kalidou Koulibaly,D,2,Oct 19,CHE,@BRF,T 0-0,15.85,90,1
