,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Ederson,G,1,Feb 18,MCI,@NOT,T 1-1,3.0,90,1
1,Ederson,G,1,Feb 15,MCI,@ARS,W 3-1,1.0,90,1
2,Ederson,G,1,Feb 12,MCI,AVL,W 3-1,6.0,90,1
3,Ederson,G,1,Feb 5,MCI,@TOT,L 0-1,6.0,90,1
4,Ederson,G,1,Jan 22,MCI,WOL,W 3-0,13.5,90,1
5,Ederson,G,1,Jan 19,MCI,TOT,W 4-2,5.0,90,1
6,Ederson,G,1,Jan 14,MCI,@MUN,L 1-2,4.0,90,1
7,Ederson,G,1,Jan 5,MCI,@CHE,W 1-0,15.0,90,1
8,Ederson,G,1,Dec 31,MCI,EVE,T 1-1,3.0,90,1
9,Ederson,G,1,Dec 28,MCI,@LEE,W 3-1,3.5,90,1
10,Ederson,G,1,Nov 12,MCI,BRF,L 1-2,10.5,90,1
11,Ederson,G,1,Nov 5,MCI,FUL,W 2-1,4.5,90,1
12,Ederson,G,1,Oct 29,MCI,@LEI,W 1-0,19.5,90,1
13,Ederson,G,1,Oct 22,MCI,BHA,W 3-1,6.5,90,1
14,Ederson,G,1,Oct 16,MCI,@LIV,L 0-1,5.0,90,1
15,Ederson,G,1,Oct 8,MCI,SOU,W 4-0,12.0,90,1
16,Ederson,G,1,Oct 2,MCI,MUN,W 6-3,11.0,90,1
17,Ederson,G,1,Sep 17,MCI,@WOL,W 3-0,15.5,90,1
18,Ederson,G,1,Sep 3,MCI,@AVL,T 1-1,4.5,90,1
19,Ederson,G,1,Aug 31,MCI,NOT,W 6-0,13.5,90,1
20,Ederson,G,1,Aug 27,MCI,CRY,W 4-2,4.0,90,1
21,Ederson,G,1,Aug 21,MCI,@NEW,T 3-3,6.5,90,1
22,Ederson,G,1,Aug 13,MCI,BOU,W 4-0,13.5,90,1
23,Ederson,G,1,Aug 7,MCI,@WHU,W 2-0,15.0,90,1
0,Kyle Walker,D,2,Feb 18,MCI,@NOT,T 1-1,9.5,90,1
1,Kyle Walker,D,2,Feb 15,MCI,@ARS,W 3-1,10.0,90,1
2,Kyle Walker,D,2,Feb 12,MCI,AVL,W 3-1,5.5,90,1
3,Kyle Walker,D,2,Feb 5,MCI,@TOT,L 0-1,7.0,90,1
4,Kyle Walker,D,2,Jan 19,MCI,TOT,W 4-2,1.0,6,0
5,Kyle Walker,D,2,Jan 14,MCI,@MUN,L 1-2,6.0,90,1
6,Kyle Walker,D,2,Jan 5,MCI,@CHE,W 1-0,2.75,45,1
7,Kyle Walker,D,2,Oct 2,MCI,MUN,W 6-3,1.25,40,1
8,Kyle Walker,D,2,Sep 3,MCI,@AVL,T 1-1,6.6,79,1
9,Kyle Walker,D,2,Aug 31,MCI,NOT,W 6-0,15.7,90,1
10,Kyle Walker,D,2,Aug 27,MCI,CRY,W 4-2,5.25,90,1
11,Kyle Walker,D,2,Aug 21,MCI,@NEW,T 3-3,6.6,90,1
12,Kyle Walker,D,2,Aug 13,MCI,BOU,W 4-0,13.25,81,1
13,Kyle Walker,D,2,Aug 7,MCI,@WHU,W 2-0,11.85,90,1
0,Rico Lewis,D,2,Feb 5,MCI,@TOT,L 0-1,8.8,90,1
1,Rico Lewis,D,2,Jan 22,MCI,WOL,W 3-0,4.75,45,1
2,Rico Lewis,D,2,Jan 19,MCI,TOT,W 4-2,7.0,82,1
3,Rico Lewis,D,2,Jan 5,MCI,@CHE,W 1-0,2.5,45,0
4,Rico Lewis,D,2,Dec 31,MCI,EVE,T 1-1,4.0,86,1
5,Rico Lewis,D,2,Dec 28,MCI,@LEE,W 3-1,11.2,67,1
6,Rico Lewis,D,2,Oct 8,MCI,SOU,W 4-0,1.25,11,0
7,Rico Lewis,D,2,Aug 31,MCI,NOT,W 6-0,3.35,14,0
8,Rico Lewis,D,2,Aug 13,MCI,BOU,W 4-0,1.0,7,0
0,Ruben Dias,D,2,Feb 18,MCI,@NOT,T 1-1,7.25,90,1
1,Ruben Dias,D,2,Feb 15,MCI,@ARS,W 3-1,9.25,90,1
2,Ruben Dias,D,2,Feb 12,MCI,AVL,W 3-1,1.25,45,1
3,Ruben Dias,D,2,Jan 19,MCI,TOT,W 4-2,0.6,1,0
4,Ruben Dias,D,2,Nov 5,MCI,FUL,W 2-1,0.75,1,0
5,Ruben Dias,D,2,Oct 29,MCI,@LEI,W 1-0,2.45,17,0
6,Ruben Dias,D,2,Oct 22,MCI,BHA,W 3-1,5.3,90,1
7,Ruben Dias,D,2,Oct 16,MCI,@LIV,L 0-1,9.05,90,1
8,Ruben Dias,D,2,Oct 8,MCI,SOU,W 4-0,15.7,90,1
9,Ruben Dias,D,2,Sep 17,MCI,@WOL,W 3-0,16.45,90,1
10,Ruben Dias,D,2,Sep 3,MCI,@AVL,T 1-1,5.05,90,1
11,Ruben Dias,D,2,Aug 31,MCI,NOT,W 6-0,14.5,90,1
12,Ruben Dias,D,2,Aug 27,MCI,CRY,W 4-2,7.1,90,1
13,Ruben Dias,D,2,Aug 21,MCI,@NEW,T 3-3,8.1,68,0
14,Ruben Dias,D,2,Aug 13,MCI,BOU,W 4-0,13.95,63,1
15,Ruben Dias,D,2,Aug 7,MCI,@WHU,W 2-0,13.0,90,1
0,John Stones,D,2,Jan 22,MCI,WOL,W 3-0,14.35,90,1
1,John Stones,D,2,Jan 19,MCI,TOT,W 4-2,5.9,90,1
2,John Stones,D,2,Jan 5,MCI,@CHE,W 1-0,15.4,90,1
3,John Stones,D,2,Dec 31,MCI,EVE,T 1-1,4.95,90,1
4,John Stones,D,2,Dec 28,MCI,@LEE,W 3-1,6.85,90,1
5,John Stones,D,2,Nov 12,MCI,BRF,L 1-2,7.6,90,1
6,John Stones,D,2,Nov 5,MCI,FUL,W 2-1,8.45,90,1
7,John Stones,D,2,Oct 29,MCI,@LEI,W 1-0,13.1,90,1
8,John Stones,D,2,Sep 17,MCI,@WOL,W 3-0,15.35,90,1
9,John Stones,D,2,Sep 3,MCI,@AVL,T 1-1,5.85,90,1
10,John Stones,D,2,Aug 31,MCI,NOT,W 6-0,21.95,74,1
11,John Stones,D,2,Aug 27,MCI,CRY,W 4-2,10.35,90,1
12,John Stones,D,2,Aug 21,MCI,@NEW,T 3-3,1.45,90,1
13,John Stones,D,2,Aug 13,MCI,BOU,W 4-0,1.25,25,0
0,Manuel Akanji,D,2,Feb 15,MCI,@ARS,W 3-1,2.7,28,0
1,Manuel Akanji,D,2,Feb 12,MCI,AVL,W 3-1,2.0,45,0
2,Manuel Akanji,D,2,Feb 5,MCI,@TOT,L 0-1,10.85,90,1
3,Manuel Akanji,D,2,Jan 22,MCI,WOL,W 3-0,13.85,90,1
4,Manuel Akanji,D,2,Jan 19,MCI,TOT,W 4-2,6.7,90,1
5,Manuel Akanji,D,2,Jan 14,MCI,@MUN,L 1-2,8.0,90,1
6,Manuel Akanji,D,2,Jan 5,MCI,@CHE,W 1-0,5.1,45,0
7,Manuel Akanji,D,2,Dec 31,MCI,EVE,T 1-1,6.6,90,1
8,Manuel Akanji,D,2,Dec 28,MCI,@LEE,W 3-1,4.95,90,1
9,Manuel Akanji,D,2,Nov 12,MCI,BRF,L 1-2,12.95,90,1
10,Manuel Akanji,D,2,Nov 5,MCI,FUL,W 2-1,6.1,90,1
11,Manuel Akanji,D,2,Oct 29,MCI,@LEI,W 1-0,11.25,71,1
12,Manuel Akanji,D,2,Oct 22,MCI,BHA,W 3-1,8.25,90,1
13,Manuel Akanji,D,2,Oct 16,MCI,@LIV,L 0-1,3.45,90,1
14,Manuel Akanji,D,2,Oct 8,MCI,SOU,W 4-0,17.35,90,1
15,Manuel Akanji,D,2,Oct 2,MCI,MUN,W 6-3,8.45,90,1
16,Manuel Akanji,D,2,Sep 17,MCI,@WOL,W 3-0,15.5,90,1
0,Nathan Ake,D,2,Feb 18,MCI,@NOT,T 1-1,2.0,1,0
1,Nathan Ake,D,2,Feb 15,MCI,@ARS,W 3-1,6.25,90,1
2,Nathan Ake,D,2,Feb 12,MCI,AVL,W 3-1,1.5,4,0
3,Nathan Ake,D,2,Feb 5,MCI,@TOT,L 0-1,7.05,90,1
4,Nathan Ake,D,2,Jan 22,MCI,WOL,W 3-0,5.9,45,0
5,Nathan Ake,D,2,Jan 19,MCI,TOT,W 4-2,10.7,90,1
6,Nathan Ake,D,2,Jan 14,MCI,@MUN,L 1-2,5.35,90,1
7,Nathan Ake,D,2,Jan 5,MCI,@CHE,W 1-0,15.35,90,1
8,Nathan Ake,D,2,Dec 31,MCI,EVE,T 1-1,6.05,90,1
9,Nathan Ake,D,2,Dec 28,MCI,@LEE,W 3-1,9.1,90,1
10,Nathan Ake,D,2,Nov 5,MCI,FUL,W 2-1,7.0,90,1
11,Nathan Ake,D,2,Oct 16,MCI,@LIV,L 0-1,6.6,90,1
12,Nathan Ake,D,2,Oct 8,MCI,SOU,W 4-0,16.0,90,1
13,Nathan Ake,D,2,Oct 2,MCI,MUN,W 6-3,4.85,90,1
14,Nathan Ake,D,2,Sep 3,MCI,@AVL,T 1-1,1.6,9,0
15,Nathan Ake,D,2,Aug 21,MCI,@NEW,T 3-3,1.25,20,1
16,Nathan Ake,D,2,Aug 13,MCI,BOU,W 4-0,12.35,90,1
17,Nathan Ake,D,2,Aug 7,MCI,@WHU,W 2-0,15.45,90,1
0,Joao Cancelo,D,2,Jan 14,MCI,@MUN,L 1-2,7.55,90,1
1,Joao Cancelo,D,2,Jan 5,MCI,@CHE,W 1-0,4.75,45,1
2,Joao Cancelo,D,2,Dec 28,MCI,@LEE,W 3-1,3.5,21,0
3,Joao Cancelo,D,2,Nov 12,MCI,BRF,L 1-2,4.75,85,1
