Player,Team,Position,Rk,Status,Opponent,FPts,FP/G,% Owned,+/-
DeAndre Yedlin,NEW,D,352,FA,ARS 1</br>@NEW 0 F,0,0,3%,0%
Adam Webster,BHA,D,353,FA,WAT 0</br>@BHA 3 F,0,0,3%,0%
Rhian Brewster,LIV,F,354,FA,NOR 1<br/>@LIV 4 F,0,0,3%,0%
Eric Dier,TOT,M,355,FA,AVL 1</br>@TOT 3 F,0,0,3%,0%
Lloyd Kelly,BOU,D,356,FA,SHU 1</br>@BOU 1 F,0,0,3%,0%
Ciaran Clark,NEW,D,357,FA,ARS 1</br>@NEW 0 F,0,0,3%,0%
Adam Lallana,LIV,M,358,FA,NOR 1<br/>@LIV 4 F,0,0,3%,0%
Cedric Soares,SOU,D,359,FA,SOU 0<br/>@BUR 3 F,0,0,3%,0%
Junior Stanislas,BOU,M,360,FA,SHU 1</br>@BOU 1 F,0,0,3%,0%
Kelechi Iheanacho,LEI,F,361,FA,WOL 0</br>@LEI 0 F,0,0,3%,0%
Claudio Bravo,MCI,G,362,FA,MCI 5<br/>@WHU 0 F,0,0,2%,0%
Maya Yoshida,SOU,D,363,FA,SOU 0<br/>@BUR 3 F,0,0,2%,0%
Wayne Hennessey,CRY,G,364,FA,EVE 0<br/>@CRY 0 F,0,0,2%,0%
Pablo Zabaleta,WHU,D,365,FA,MCI 5<br/>@WHU 0 F,0,0,2%,0%
Phil Jones,MUN,D,366,FA,CHE 0<br/>@MUN 4 F,0,0,2%,0%
Cheikhou Kouyate,CRY,M,367,FA,EVE 0<br/>@CRY 0 F,0,0,2%,0%
Paulo Gazzaniga,TOT,G,368,FA,AVL 1</br>@TOT 3 F,0,0,2%,0%
Lys Mousset,SHU,F,369,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Sergio Romero,MUN,G,370,FA,CHE 0<br/>@MUN 4 F,0,0,2%,0%
Cenk Tosun,EVE,F,371,FA,EVE 0<br/>@CRY 0 F,0,0,2%,0%
Mark Travers,BOU,G,372,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Willy Caballero,CHE,G,373,FA,CHE 0<br/>@MUN 4 F,0,0,2%,0%
Alireza Jahanbakhsh,BHA,F,374,FA,WAT 0</br>@BHA 3 F,0,0,2%,0%
Artur Boruc,BOU,G,375,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Jordon Ibe,BOU,M,376,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Arnaut Danjuma Groeneveld,BOU,F,377,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Christian Atsu,NEW,M,378,FA,ARS 1</br>@NEW 0 F,0,0,2%,0%
Ralf Fahrmann,NOR,G,379,FA,NOR 1<br/>@LIV 4 F,0,0,2%,0%
Albian Ajeti,WHU,F,380,FA,MCI 5<br/>@WHU 0 F,0,0,2%,0%
Phil Jagielka,SHU,D,381,FA,SHU 1</br>@BOU 1 F,0,0,2%,0%
Yves Bissouma,BHA,"M,F",382,FA,WAT 0</br>@BHA 3 F,0,0,2%,0%
Jeff Hendrick,BUR,M,383,FA,SOU 0<br/>@BUR 3 F,0,0,2%,0%
Eric Bailly,MUN,D,384,FA,CHE 0<br/>@MUN 4 F,0,0,2%,0%
Morgan Gibbs-White,WOL,M,385,FA,WOL 0</br>@LEI 0 F,0,0,2%,0%
Axel Tuanzebe,MUN,D,386,FA,CHE 0<br/>@MUN 4 F,0,0,2%,0%
Kenedy,CHE,M,387,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Ruben Vinagre,WOL,D,388,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Reece James,CHE,D,389,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Andy Carroll,NEW,F,390,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Charlie Daniels,BOU,D,391,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Jose Izquierdo,BHA,"M,F",392,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Adrian Mariappa,WAT,D,393,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Angelo Ogbonna,WHU,D,394,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Robbie Brady,BUR,M,395,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
John Ruddy,WOL,G,396,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Christoph Zimmermann,NOR,D,397,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
James Chester,AVL,D,398,FA,AVL 1</br>@TOT 3 F,0,0,1%,0%
Leighton Baines,EVE,D,399,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Simon Francis,BOU,D,400,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Nampalys Mendy,LEI,M,401,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Marvelous Nakamba,AVL,M,402,FA,AVL 1</br>@TOT 3 F,0,0,1%,0%
Victor Wanyama,TOT,M,403,FA,AVL 1</br>@TOT 3 F,0,0,1%,0%
Danny Ward,LEI,G,404,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Ben Gibson,BUR,D,405,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Jack Stacey,BOU,D,406,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Matt Macey,ARS,G,407,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Gaetan Bong,BHA,D,408,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Christian Fuchs,LEI,D,409,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Christian Kabasele,WAT,D,410,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Ki Sung-yueng,NEW,M,411,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Florian Lejeune,NEW,D,412,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Dan Gosling,BOU,M,413,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Roberto Jimenez,WHU,G,414,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Emiliano Martinez,ARS,G,415,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Tiemoue Bakayoko,CHE,M,416,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Phil Bardsley,BUR,D,417,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Lewis Cook,BOU,M,418,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Mohamed Elyounoussi,SOU,M,419,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Fraser Forster,SOU,G,420,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Ezri Konsa Ngoyo,AVL,D,421,FA,AVL 1</br>@TOT 3 F,0,0,1%,0%
Oumar Niasse,EVE,F,422,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Jed Steer,AVL,G,423,FA,AVL 1</br>@TOT 3 F,0,0,1%,0%
Fikayo Tomori,CHE,D,424,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Federico Fernandez,NEW,D,425,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Timothy Fosu-Mensah,MUN,D,426,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Angel Gomes,MUN,M,427,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Yoshinori Muto,NEW,F,428,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Sam Byram,NOR,D,429,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Nathaniel Clyne,LIV,D,430,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Steven Defour,BUR,M,431,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Pedro Neto,WOL,F,432,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Ken Sema,WAT,M,433,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Maarten Stekelenburg,EVE,G,434,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Andrew Surman,BOU,M,435,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Davide Zappacosta,CHE,D,436,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Sepp van den Berg,LIV,D,437,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Daniel Amartey,LEI,"D,M",438,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
David Button,BHA,G,439,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Nathaniel Chalobah,WAT,M,440,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Tahith Chong,MUN,M,441,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
James Justin,LEI,D,442,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Timm Klose,NOR,D,443,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Emil Krafth,NEW,D,444,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Kevin Long,BUR,D,445,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Adrien Silva,LEI,M,446,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Leon Balogun,BHA,D,447,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Matteo Darmian,MUN,D,448,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Dwight Gayle,NEW,F,449,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Rachid Ghezzal,LEI,M,450,FA,WOL 0</br>@LEI 0 F,0,0,1%,0%
Adam Masina,WAT,D,451,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
James McCarthy,CRY,M,452,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Michael McGovern,NOR,G,453,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Simon Moore,SHU,G,454,FA,SHU 1</br>@BOU 1 F,0,0,1%,0%
Marcos Rojo,MUN,D,455,FA,CHE 0<br/>@MUN 4 F,0,0,1%,0%
Ibrahim Amadou,NOR,M,456,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Tom Cleverley,WAT,M,457,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Karl Darlow,NEW,G,458,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Mohamed Elneny,ARS,M,459,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Harvey Elliott,LIV,M,460,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Wesley Hoedt,SOU,D,461,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Stefano Okaka,WAT,F,462,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Henry Onyekuru,EVE,F,463,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Winston Reid,WHU,D,464,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Carlos Sanchez,WHU,M,465,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Scott Carson,MCI,G,466,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Mason Holgate,EVE,D,467,FA,EVE 0<br/>@CRY 0 F,0,0,1%,0%
Caoimhin Kelleher,LIV,G,468,FA,NOR 1<br/>@LIV 4 F,0,0,1%,0%
Matthew Longstaff,NEW,M,469,FA,ARS 1</br>@NEW 0 F,0,0,1%,0%
Eliaquim Mangala,MCI,D,470,FA,MCI 5<br/>@WHU 0 F,0,0,1%,0%
Jason Steele,BHA,G,471,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Matej Vydra,BUR,F,472,FA,SOU 0<br/>@BUR 3 F,0,0,1%,0%
Heurelho Gomes,WAT,G,473,FA,WAT 0</br>@BHA 3 F,0,0,1%,0%
Filip Benkovic,LEI,D,474,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Robert Elliot,NEW,G,475,FA,ARS 1</br>@NEW 0 F,0,0,0%,0%
Daniel Grimshaw,MCI,G,476,FA,MCI 5<br/>@WHU 0 F,0,0,0%,0%
Matty James,LEI,M,477,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Ben Osborn,SHU,M,478,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Sebastian Prodl,WAT,D,479,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Jairo Riedewald,CRY,M,480,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Jack Simpson,BOU,D,481,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Goncalo Cardoso,WHU,D,482,FA,MCI 5<br/>@WHU 0 F,0,0,0%,0%
Muhamed Besic,SHU,M,483,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Fousseni Diabate,LEI,F,484,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Kieron Freeman,SHU,D,485,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Kortney Hause,AVL,D,486,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Ki-Jana Hoever,LIV,D,487,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Eldin Jakupovic,LEI,G,488,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Adalberto Penaranda,WAT,F,489,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Domingos Quina,WAT,M,490,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Emile Smith Rowe,ARS,M,491,FA,ARS 1</br>@NEW 0 F,0,0,0%,0%
Guido Carrillo,SOU,F,492,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Dimitri Foulquier,WAT,D,493,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Lee Grant,MUN,G,494,FA,CHE 0<br/>@MUN 4 F,0,0,0%,0%
Lovre Kalinic,AVL,G,495,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Kayne Ramsay,SOU,D,496,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Islam Slimani,LEI,F,497,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Yannick Bolasie,EVE,F,498,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Tomer Hemed,BHA,F,499,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Max Kilman,WOL,D,500,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Andy King,LEI,M,501,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Cuco Martina,EVE,D,502,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Konstantinos Mavropanos,ARS,D,503,FA,ARS 1</br>@NEW 0 F,0,0,0%,0%
Bailey Peacock-Farrell,BUR,G,504,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Callum Slattery,SOU,M,505,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Bruno Jordao,WOL,M,506,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Jamie Cumming,CHE,G,507,FA,CHE 0<br/>@MUN 4 F,0,0,0%,0%
Pontus Dahlberg,WAT,G,508,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Keinan Davis,AVL,"M,F",509,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Tom Dele-Bashiru,WAT,M,510,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
David Martin,WHU,G,511,FA,MCI 5<br/>@WHU 0 F,0,0,0%,0%
Richard Stearman,SHU,D,512,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Alexander Tettey,NOR,M,513,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Aaron Tshibola,AVL,M,514,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Marvin Zeegelaar,WAT,D,515,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Daniel Bachmann,WAT,G,516,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Tudor Baluta,BHA,D,517,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Kean Bryan,SHU,D,518,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
James Garner,MUN,M,519,FA,CHE 0<br/>@MUN 4 F,0,0,0%,0%
Harry Lewis,SOU,G,520,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Sam McQueen,SOU,D,521,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Kevin Mirallas,EVE,M,522,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Orjan Nyland,AVL,G,523,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Taylor Perry,WOL,M,524,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Ezequiel Schelotto,BHA,D,525,FA,WAT 0</br>@BHA 3 F,0,0,0%,0%
Andreas Sondergaard,WOL,G,526,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
Louis Thompson,NOR,M,527,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Marco van Ginkel,CHE,M,528,FA,CHE 0<br/>@MUN 4 F,0,0,0%,0%
Pedro Chirivella,LIV,M,529,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Philip Heise,NOR,D,530,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Ryan Kent,LIV,M,531,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Dion Sanderson,WOL,D,532,FA,WOL 0</br>@LEI 0 F,0,0,0%,0%
William Smallbone,SOU,"M,F",533,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Dennis Srbeny,NOR,F,534,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Kyle Taylor,BOU,M,535,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Michael Verrips,SHU,G,536,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Matt Butcher,BOU,M,537,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Joel Pereira,MUN,G,538,FA,CHE 0<br/>@MUN 4 F,0,0,0%,0%
Kevin Danso,SOU,D,539,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Mihai-Alexandru Dobre,BOU,M,540,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Jimmy Dunne,BUR,D,541,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Stephen Henderson,CRY,G,542,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Jake Hesketh,SOU,M,543,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Adam Idah,NOR,F,544,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Ryan Inniss,CRY,D,545,FA,EVE 0<br/>@CRY 0 F,0,0,0%,0%
Curtis Jones,LIV,M,546,FA,NOR 1<br/>@LIV 4 F,0,0,0%,0%
Gavin Kilkenny,BOU,M,547,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Henri Lansbury,AVL,M,548,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Adam Legzdins,BUR,G,549,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Daniel N'Lundulu,SOU,F,550,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Callum O'Hare,AVL,M,551,FA,AVL 1</br>@TOT 3 F,0,0,0%,0%
Nathan Ofoborh,BOU,M,552,FA,SHU 1</br>@BOU 1 F,0,0,0%,0%
Jake Vokins,SOU,D,553,FA,SOU 0<br/>@BUR 3 F,0,0,0%,0%
Grant Hanley,NOR,D,554,FA,NOR 1<br/>@LIV 4 F,-1.5,-1.5,0%,0%
