,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Kepa Arrizabalaga,G,1,Jul 22,CHE,@LIV,L 3-5,5.0,90,1
1,Kepa Arrizabalaga,G,1,Jul 14,CHE,NOR,W 1-0,11.0,90,1
2,Kepa Arrizabalaga,G,1,Jul 11,CHE,@SHU,L 0-3,5.25,90,1
3,Kepa Arrizabalaga,G,1,Jul 7,CHE,@CRY,W 3-2,6.75,90,1
4,Kepa Arrizabalaga,G,1,Jul 4,CHE,WAT,W 3-0,17.0,90,1
5,Kepa Arrizabalaga,G,1,Jul 1,CHE,@WHU,L 2-3,4.0,90,1
6,Kepa Arrizabalaga,G,1,Jun 25,CHE,MCI,W 2-1,5.25,90,1
7,Kepa Arrizabalaga,G,1,Jun 21,CHE,@AVL,W 2-1,9.0,90,1
8,Kepa Arrizabalaga,G,1,Mar 8,CHE,EVE,W 4-0,14.0,90,1
9,Kepa Arrizabalaga,G,1,Jan 21,CHE,ARS,T 2-2,2.5,90,1
10,Kepa Arrizabalaga,G,1,Jan 18,CHE,@NEW,L 0-1,6.25,90,1
11,Kepa Arrizabalaga,G,1,Jan 11,CHE,BUR,W 3-0,13.25,90,1
12,Kepa Arrizabalaga,G,1,Jan 1,CHE,@BHA,T 1-1,12.25,90,1
13,Kepa Arrizabalaga,G,1,Dec 29,CHE,@ARS,W 2-1,5.0,90,1
14,Kepa Arrizabalaga,G,1,Dec 26,CHE,SOU,L 0-2,4.5,90,1
15,Kepa Arrizabalaga,G,1,Dec 22,CHE,@TOT,W 2-0,13.5,90,1
16,Kepa Arrizabalaga,G,1,Dec 14,CHE,BOU,L 0-1,6.0,90,1
17,Kepa Arrizabalaga,G,1,Dec 7,CHE,@EVE,L 1-3,10.0,90,1
18,Kepa Arrizabalaga,G,1,Dec 4,CHE,AVL,W 2-1,7.0,90,1
19,Kepa Arrizabalaga,G,1,Nov 30,CHE,WHU,L 0-1,10.0,90,1
20,Kepa Arrizabalaga,G,1,Nov 23,CHE,@MCI,L 1-2,6.75,90,1
21,Kepa Arrizabalaga,G,1,Nov 9,CHE,CRY,W 2-0,13.0,90,1
22,Kepa Arrizabalaga,G,1,Nov 2,CHE,@WAT,W 2-1,7.0,90,1
23,Kepa Arrizabalaga,G,1,Oct 26,CHE,@BUR,W 4-2,8.5,90,1
24,Kepa Arrizabalaga,G,1,Oct 19,CHE,NEW,W 1-0,11.0,90,1
25,Kepa Arrizabalaga,G,1,Oct 6,CHE,@SOU,W 4-1,5.0,90,1
26,Kepa Arrizabalaga,G,1,Sep 28,CHE,BHA,W 2-0,13.0,90,1
27,Kepa Arrizabalaga,G,1,Sep 22,CHE,LIV,L 1-2,4.5,90,1
28,Kepa Arrizabalaga,G,1,Sep 14,CHE,@WOL,W 5-2,9.5,90,1
29,Kepa Arrizabalaga,G,1,Aug 31,CHE,SHU,T 2-2,6.5,90,1
30,Kepa Arrizabalaga,G,1,Aug 24,CHE,@NOR,W 3-2,8.75,90,1
31,Kepa Arrizabalaga,G,1,Aug 18,CHE,LEI,T 1-1,7.25,90,1
32,Kepa Arrizabalaga,G,1,Aug 11,CHE,@MUN,L 0-4,3.75,90,1
0,Willy Caballero,G,1,Jul 26,CHE,WOL,W 2-0,13.25,90,1
1,Willy Caballero,G,1,Feb 29,CHE,@BOU,T 2-2,8.5,90,1
2,Willy Caballero,G,1,Feb 22,CHE,TOT,W 2-1,10.5,90,1
3,Willy Caballero,G,1,Feb 17,CHE,MUN,L 0-2,5.5,90,1
4,Willy Caballero,G,1,Feb 1,CHE,@LEI,T 2-2,6.75,90,1
0,Cesar Azpilicueta,D,2,Jul 26,CHE,WOL,W 2-0,15.45,90,1
1,Cesar Azpilicueta,D,2,Jul 22,CHE,@LIV,L 3-5,3.05,90,1
2,Cesar Azpilicueta,D,2,Jul 14,CHE,NOR,W 1-0,26.45,90,1
3,Cesar Azpilicueta,D,2,Jul 11,CHE,@SHU,L 0-3,7.85,90,1
4,Cesar Azpilicueta,D,2,Jul 7,CHE,@CRY,W 3-2,9.2,90,1
5,Cesar Azpilicueta,D,2,Jul 4,CHE,WAT,W 3-0,27.65,90,1
6,Cesar Azpilicueta,D,2,Jul 1,CHE,@WHU,L 2-3,8.05,90,1
7,Cesar Azpilicueta,D,2,Jun 25,CHE,MCI,W 2-1,9.0,90,1
8,Cesar Azpilicueta,D,2,Jun 21,CHE,@AVL,W 2-1,23.15,90,1
9,Cesar Azpilicueta,D,2,Mar 8,CHE,EVE,W 4-0,15.4,90,1
10,Cesar Azpilicueta,D,2,Feb 29,CHE,@BOU,T 2-2,12.4,90,1
11,Cesar Azpilicueta,D,2,Feb 22,CHE,TOT,W 2-1,12.6,90,1
12,Cesar Azpilicueta,D,2,Feb 17,CHE,MUN,L 0-2,4.25,90,1
13,Cesar Azpilicueta,D,2,Feb 1,CHE,@LEI,T 2-2,9.05,90,1
14,Cesar Azpilicueta,D,2,Jan 21,CHE,ARS,T 2-2,20.25,90,1
15,Cesar Azpilicueta,D,2,Jan 18,CHE,@NEW,L 0-1,12.75,90,1
16,Cesar Azpilicueta,D,2,Jan 11,CHE,BUR,W 3-0,24.2,90,1
17,Cesar Azpilicueta,D,2,Jan 1,CHE,@BHA,T 1-1,22.15,90,1
18,Cesar Azpilicueta,D,2,Dec 29,CHE,@ARS,W 2-1,8.4,90,1
19,Cesar Azpilicueta,D,2,Dec 26,CHE,SOU,L 0-2,8.0,90,1
20,Cesar Azpilicueta,D,2,Dec 22,CHE,@TOT,W 2-0,14.3,80,1
21,Cesar Azpilicueta,D,2,Dec 14,CHE,BOU,L 0-1,14.55,90,1
22,Cesar Azpilicueta,D,2,Dec 7,CHE,@EVE,L 1-3,11.3,90,1
23,Cesar Azpilicueta,D,2,Dec 4,CHE,AVL,W 2-1,9.7,90,1
24,Cesar Azpilicueta,D,2,Nov 23,CHE,@MCI,L 1-2,12.65,90,1
25,Cesar Azpilicueta,D,2,Nov 2,CHE,@WAT,W 2-1,7.3,90,1
