,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Kasper Schmeichel,G,1,Jul 26,LEI,MUN,L 0-2,8.5,90,1
1,Kasper Schmeichel,G,1,Jul 19,LEI,@TOT,L 0-3,4.0,90,1
2,Kasper Schmeichel,G,1,Jul 16,LEI,SHU,W 2-0,15.25,90,1
3,Kasper Schmeichel,G,1,Jul 12,LEI,@BOU,L 1-4,3.5,90,1
4,Kasper Schmeichel,G,1,Jul 7,LEI,@ARS,T 1-1,15.25,90,1
5,Kasper Schmeichel,G,1,Jul 4,LEI,CRY,W 3-0,18.25,90,1
6,Kasper Schmeichel,G,1,Jul 1,LEI,@EVE,L 1-2,2.5,90,1
7,Kasper Schmeichel,G,1,Jun 23,LEI,BHA,T 0-0,19.0,90,1
8,Kasper Schmeichel,G,1,Jun 20,LEI,@WAT,T 1-1,9.0,90,1
9,Kasper Schmeichel,G,1,Mar 9,LEI,AVL,W 4-0,13.0,90,1
10,Kasper Schmeichel,G,1,Feb 28,LEI,@NOR,L 0-1,11.0,90,1
11,Kasper Schmeichel,G,1,Feb 22,LEI,MCI,L 0-1,19.0,90,1
12,Kasper Schmeichel,G,1,Feb 14,LEI,@WOL,T 0-0,17.0,90,1
13,Kasper Schmeichel,G,1,Feb 1,LEI,CHE,T 2-2,4.5,90,1
14,Kasper Schmeichel,G,1,Jan 22,LEI,WHU,W 4-1,5.5,90,1
15,Kasper Schmeichel,G,1,Jan 19,LEI,@BUR,L 1-2,8.75,90,1
16,Kasper Schmeichel,G,1,Jan 11,LEI,SOU,L 1-2,16.5,90,1
17,Kasper Schmeichel,G,1,Jan 1,LEI,@NEW,W 3-0,15.25,90,1
18,Kasper Schmeichel,G,1,Dec 28,LEI,@WHU,W 2-1,9.25,90,1
19,Kasper Schmeichel,G,1,Dec 26,LEI,LIV,L 0-4,5.5,90,1
20,Kasper Schmeichel,G,1,Dec 21,LEI,@MCI,L 1-3,20.0,90,1
21,Kasper Schmeichel,G,1,Dec 14,LEI,NOR,T 1-1,7.0,90,1
22,Kasper Schmeichel,G,1,Dec 8,LEI,@AVL,W 4-1,7.5,90,1
23,Kasper Schmeichel,G,1,Dec 4,LEI,WAT,W 2-0,13.0,90,1
24,Kasper Schmeichel,G,1,Dec 1,LEI,EVE,W 2-1,7.0,90,1
25,Kasper Schmeichel,G,1,Nov 23,LEI,@BHA,W 2-0,11.0,90,1
26,Kasper Schmeichel,G,1,Nov 9,LEI,ARS,W 2-0,14.0,90,1
27,Kasper Schmeichel,G,1,Nov 3,LEI,@CRY,W 2-0,17.0,90,1
28,Kasper Schmeichel,G,1,Oct 25,LEI,@SOU,W 9-0,17.0,90,1
29,Kasper Schmeichel,G,1,Oct 19,LEI,BUR,W 2-1,10.0,90,1
30,Kasper Schmeichel,G,1,Oct 5,LEI,@LIV,L 1-2,15.0,90,1
31,Kasper Schmeichel,G,1,Sep 29,LEI,NEW,W 5-0,11.0,90,1
32,Kasper Schmeichel,G,1,Sep 21,LEI,TOT,W 2-1,9.0,90,1
33,Kasper Schmeichel,G,1,Sep 14,LEI,@MUN,L 0-1,15.0,90,1
34,Kasper Schmeichel,G,1,Aug 31,LEI,BOU,W 3-1,5.0,90,1
35,Kasper Schmeichel,G,1,Aug 24,LEI,@SHU,W 2-1,7.0,90,1
36,Kasper Schmeichel,G,1,Aug 18,LEI,@CHE,T 1-1,12.25,90,1
37,Kasper Schmeichel,G,1,Aug 11,LEI,WOL,T 0-0,15.0,90,1
0,Ricardo Pereira,D,2,Mar 9,LEI,AVL,W 4-0,16.5,90,1
1,Ricardo Pereira,D,2,Feb 28,LEI,@NOR,L 0-1,8.2,90,1
2,Ricardo Pereira,D,2,Feb 22,LEI,MCI,L 0-1,15.05,90,1
3,Ricardo Pereira,D,2,Feb 14,LEI,@WOL,T 0-0,16.95,90,1
4,Ricardo Pereira,D,2,Feb 1,LEI,CHE,T 2-2,7.1,90,1
5,Ricardo Pereira,D,2,Jan 22,LEI,WHU,W 4-1,28.45,90,1
6,Ricardo Pereira,D,2,Jan 19,LEI,@BUR,L 1-2,13.65,90,1
7,Ricardo Pereira,D,2,Jan 11,LEI,SOU,L 1-2,12.65,90,1
8,Ricardo Pereira,D,2,Jan 1,LEI,@NEW,W 3-0,17.7,90,1
9,Ricardo Pereira,D,2,Dec 26,LEI,LIV,L 0-4,11.75,90,1
10,Ricardo Pereira,D,2,Dec 21,LEI,@MCI,L 1-3,4.0,90,1
11,Ricardo Pereira,D,2,Dec 14,LEI,NOR,T 1-1,12.0,90,1
12,Ricardo Pereira,D,2,Dec 8,LEI,@AVL,W 4-1,10.1,90,1
13,Ricardo Pereira,D,2,Dec 4,LEI,WAT,W 2-0,21.05,90,1
14,Ricardo Pereira,D,2,Dec 1,LEI,EVE,W 2-1,21.6,90,1
15,Ricardo Pereira,D,2,Nov 23,LEI,@BHA,W 2-0,21.95,90,1
16,Ricardo Pereira,D,2,Nov 9,LEI,ARS,W 2-0,18.45,90,1
17,Ricardo Pereira,D,2,Nov 3,LEI,@CRY,W 2-0,15.3,90,1
18,Ricardo Pereira,D,2,Oct 25,LEI,@SOU,W 9-0,18.85,90,1
19,Ricardo Pereira,D,2,Oct 19,LEI,BUR,W 2-1,16.65,90,1
20,Ricardo Pereira,D,2,Oct 5,LEI,@LIV,L 1-2,11.25,90,1
