,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Martin Dubravka,G,1,Jul 26,NEW,LIV,L 1-3,8.25,90,1
1,Martin Dubravka,G,1,Jul 20,NEW,@BHA,T 0-0,17.0,90,1
2,Martin Dubravka,G,1,Jul 15,NEW,TOT,L 1-3,6.0,90,1
3,Martin Dubravka,G,1,Jul 11,NEW,@WAT,L 1-2,8.5,90,1
4,Martin Dubravka,G,1,Jul 8,NEW,@MCI,L 0-5,11.0,90,1
5,Martin Dubravka,G,1,Jul 5,NEW,WHU,T 2-2,13.75,90,1
6,Martin Dubravka,G,1,Jul 1,NEW,@BOU,W 4-1,3.0,90,1
7,Martin Dubravka,G,1,Jun 24,NEW,AVL,T 1-1,5.0,90,1
8,Martin Dubravka,G,1,Jun 21,NEW,SHU,W 3-0,14.25,90,1
9,Martin Dubravka,G,1,Mar 7,NEW,@SOU,W 1-0,18.0,90,1
10,Martin Dubravka,G,1,Feb 29,NEW,BUR,T 0-0,13.75,90,1
11,Martin Dubravka,G,1,Feb 22,NEW,@CRY,L 0-1,20.5,90,1
12,Martin Dubravka,G,1,Feb 16,NEW,@ARS,L 0-4,7.75,90,1
13,Martin Dubravka,G,1,Feb 1,NEW,NOR,T 0-0,19.0,90,1
14,Martin Dubravka,G,1,Jan 21,NEW,@EVE,T 2-2,16.0,90,1
15,Martin Dubravka,G,1,Jan 18,NEW,CHE,W 1-0,17.5,90,1
16,Martin Dubravka,G,1,Jan 11,NEW,@WOL,T 1-1,7.0,90,1
17,Martin Dubravka,G,1,Jan 1,NEW,LEI,L 0-3,17.75,90,1
18,Martin Dubravka,G,1,Dec 28,NEW,EVE,L 1-2,16.75,90,1
19,Martin Dubravka,G,1,Dec 26,NEW,@MUN,L 1-4,13.5,90,1
20,Martin Dubravka,G,1,Dec 21,NEW,CRY,W 1-0,19.0,90,1
21,Martin Dubravka,G,1,Dec 14,NEW,@BUR,L 0-1,9.25,90,1
22,Martin Dubravka,G,1,Dec 8,NEW,SOU,W 2-1,9.0,90,1
23,Martin Dubravka,G,1,Dec 5,NEW,@SHU,W 2-0,24.75,90,1
24,Martin Dubravka,G,1,Nov 30,NEW,MCI,T 2-2,16.75,90,1
25,Martin Dubravka,G,1,Nov 25,NEW,@AVL,L 0-2,15.0,90,1
26,Martin Dubravka,G,1,Nov 9,NEW,BOU,W 2-1,7.25,90,1
27,Martin Dubravka,G,1,Nov 2,NEW,@WHU,W 3-2,10.75,90,1
28,Martin Dubravka,G,1,Oct 27,NEW,WOL,T 1-1,11.75,90,1
29,Martin Dubravka,G,1,Oct 19,NEW,@CHE,L 0-1,15.25,90,1
30,Martin Dubravka,G,1,Oct 6,NEW,MUN,W 1-0,18.25,90,1
31,Martin Dubravka,G,1,Sep 29,NEW,@LEI,L 0-5,3.25,90,1
32,Martin Dubravka,G,1,Sep 21,NEW,BHA,T 0-0,16.0,90,1
33,Martin Dubravka,G,1,Sep 14,NEW,@LIV,L 1-3,12.25,90,1
34,Martin Dubravka,G,1,Aug 31,NEW,WAT,T 1-1,9.25,90,1
35,Martin Dubravka,G,1,Aug 25,NEW,@TOT,W 1-0,17.25,90,1
36,Martin Dubravka,G,1,Aug 17,NEW,@NOR,L 1-3,12.0,90,1
37,Martin Dubravka,G,1,Aug 11,NEW,ARS,L 0-1,5.0,90,1
0,Javier Manquillo,D,2,Jul 26,NEW,LIV,L 1-3,5.95,90,1
1,Javier Manquillo,D,2,Jul 20,NEW,@BHA,T 0-0,15.45,90,1
2,Javier Manquillo,D,2,Jul 11,NEW,@WAT,L 1-2,2.7,90,1
3,Javier Manquillo,D,2,Jul 8,NEW,@MCI,L 0-5,2.1,24,0
4,Javier Manquillo,D,2,Jul 5,NEW,WHU,T 2-2,8.35,90,1
5,Javier Manquillo,D,2,Jul 1,NEW,@BOU,W 4-1,16.9,73,1
6,Javier Manquillo,D,2,Jun 24,NEW,AVL,T 1-1,7.0,90,1
7,Javier Manquillo,D,2,Jun 21,NEW,SHU,W 3-0,13.9,90,1
8,Javier Manquillo,D,2,Mar 7,NEW,@SOU,W 1-0,10.8,72,1
9,Javier Manquillo,D,2,Feb 29,NEW,BUR,T 0-0,12.5,90,1
10,Javier Manquillo,D,2,Jan 1,NEW,LEI,L 0-3,3.2,45,1
11,Javier Manquillo,D,2,Dec 26,NEW,@MUN,L 1-4,7.6,90,1
12,Javier Manquillo,D,2,Dec 21,NEW,CRY,W 1-0,14.5,90,1
13,Javier Manquillo,D,2,Dec 14,NEW,@BUR,L 0-1,8.0,90,1
14,Javier Manquillo,D,2,Dec 8,NEW,SOU,W 2-1,5.8,90,1
15,Javier Manquillo,D,2,Dec 5,NEW,@SHU,W 2-0,23.75,90,1
16,Javier Manquillo,D,2,Nov 30,NEW,MCI,T 2-2,3.9,90,1
17,Javier Manquillo,D,2,Sep 21,NEW,BHA,T 0-0,17.3,90,1
18,Javier Manquillo,D,2,Sep 14,NEW,@LIV,L 1-3,2.2,23,0
19,Javier Manquillo,D,2,Aug 31,NEW,WAT,T 1-1,4.0,12,0
20,Javier Manquillo,D,2,Aug 11,NEW,ARS,L 0-1,8.7,90,1
0,Emil Krafth,D,2,Jul 20,NEW,@BHA,T 0-0,14.15,90,1
1,Emil Krafth,D,2,Jul 15,NEW,TOT,L 1-3,6.85,90,1
2,Emil Krafth,D,2,Jul 11,NEW,@WAT,L 1-2,1.25,11,0
3,Emil Krafth,D,2,Jul 8,NEW,@MCI,L 0-5,3.7,84,1
4,Emil Krafth,D,2,Jul 5,NEW,WHU,T 2-2,12.9,90,1
5,Emil Krafth,D,2,Jul 1,NEW,@BOU,W 4-1,7.05,90,1
6,Emil Krafth,D,2,Jan 21,NEW,@EVE,T 2-2,1.35,28,0
7,Emil Krafth,D,2,Jan 18,NEW,CHE,W 1-0,13.1,71,1
8,Emil Krafth,D,2,Jan 1,NEW,LEI,L 0-3,1.8,45,0
9,Emil Krafth,D,2,Dec 26,NEW,@MUN,L 1-4,1.45,2,0
10,Emil Krafth,D,2,Dec 5,NEW,@SHU,W 2-0,2.55,2,0
11,Emil Krafth,D,2,Oct 6,NEW,MUN,W 1-0,0.5,1,0
12,Emil Krafth,D,2,Sep 29,NEW,@LEI,L 0-5,4.55,90,1
13,Emil Krafth,D,2,Sep 14,NEW,@LIV,L 1-3,5.3,67,1
14,Emil Krafth,D,2,Aug 31,NEW,WAT,T 1-1,4.1,78,1
15,Emil Krafth,D,2,Aug 25,NEW,@TOT,W 1-0,13.2,90,1
16,Emil Krafth,D,2,Aug 17,NEW,@NOR,L 1-3,6.0,90,1
0,Deandre Yedlin,D,2,Jul 15,NEW,TOT,L 1-3,6.05,55,1
1,Deandre Yedlin,D,2,Jul 8,NEW,@MCI,L 0-5,3.8,90,1
2,Deandre Yedlin,D,2,Jul 1,NEW,@BOU,W 4-1,5.65,17,0
3,Deandre Yedlin,D,2,Jun 21,NEW,SHU,W 3-0,0.5,1,0
4,Deandre Yedlin,D,2,Feb 1,NEW,NOR,T 0-0,3.3,54,1
5,Deandre Yedlin,D,2,Jan 1,NEW,LEI,L 0-3,2.6,45,0
6,Deandre Yedlin,D,2,Dec 28,NEW,EVE,L 1-2,7.55,90,1
7,Deandre Yedlin,D,2,Dec 26,NEW,@MUN,L 1-4,-0.9,27,0
8,Deandre Yedlin,D,2,Dec 21,NEW,CRY,W 1-0,0.5,1,0
9,Deandre Yedlin,D,2,Nov 25,NEW,@AVL,L 0-2,6.65,90,1
10,Deandre Yedlin,D,2,Nov 9,NEW,BOU,W 2-1,15.95,90,1
11,Deandre Yedlin,D,2,Nov 2,NEW,@WHU,W 3-2,4.1,90,1
12,Deandre Yedlin,D,2,Oct 27,NEW,WOL,T 1-1,6.05,90,1
13,Deandre Yedlin,D,2,Oct 19,NEW,@CHE,L 0-1,8.6,90,1
14,Deandre Yedlin,D,2,Oct 6,NEW,MUN,W 1-0,13.6,90,1
15,Deandre Yedlin,D,2,Sep 29,NEW,@LEI,L 0-5,2.1,16,0
0,Fabian Schar,D,2,Jul 15,NEW,TOT,L 1-3,8.25,90,1
1,Fabian Schar,D,2,Jul 11,NEW,@WAT,L 1-2,7.65,90,1
2,Fabian Schar,D,2,Jul 8,NEW,@MCI,L 0-5,11.9,90,1
3,Fabian Schar,D,2,Jun 21,NEW,SHU,W 3-0,1.25,5,0
4,Fabian Schar,D,2,Feb 22,NEW,@CRY,L 0-1,12.0,90,1
5,Fabian Schar,D,2,Feb 16,NEW,@ARS,L 0-4,1.7,7,0
6,Fabian Schar,D,2,Jan 21,NEW,@EVE,T 2-2,8.7,12,0
7,Fabian Schar,D,2,Jan 1,NEW,LEI,L 0-3,5.1,51,1
8,Fabian Schar,D,2,Dec 28,NEW,EVE,L 1-2,22.15,90,1
9,Fabian Schar,D,2,Dec 26,NEW,@MUN,L 1-4,5.4,88,1
10,Fabian Schar,D,2,Dec 21,NEW,CRY,W 1-0,16.85,90,1
11,Fabian Schar,D,2,Dec 14,NEW,@BUR,L 0-1,6.4,90,1
12,Fabian Schar,D,2,Dec 8,NEW,SOU,W 2-1,5.2,45,0
13,Fabian Schar,D,2,Oct 19,NEW,@CHE,L 0-1,8.2,90,1
14,Fabian Schar,D,2,Oct 6,NEW,MUN,W 1-0,18.95,90,1
15,Fabian Schar,D,2,Sep 29,NEW,@LEI,L 0-5,2.6,90,1
16,Fabian Schar,D,2,Sep 21,NEW,BHA,T 0-0,17.05,90,1
17,Fabian Schar,D,2,Sep 14,NEW,@LIV,L 1-3,4.25,80,1
18,Fabian Schar,D,2,Aug 31,NEW,WAT,T 1-1,16.85,85,1
19,Fabian Schar,D,2,Aug 25,NEW,@TOT,W 1-0,18.8,90,1
20,Fabian Schar,D,2,Aug 17,NEW,@NOR,L 1-3,10.3,90,1
21,Fabian Schar,D,2,Aug 11,NEW,ARS,L 0-1,13.65,90,1
0,Jamaal Lascelles,D,2,Jul 11,NEW,@WAT,L 1-2,6.15,87,1
1,Jamaal Lascelles,D,2,Jul 5,NEW,WHU,T 2-2,5.15,90,1
2,Jamaal Lascelles,D,2,Jul 1,NEW,@BOU,W 4-1,6.45,90,1
3,Jamaal Lascelles,D,2,Jun 24,NEW,AVL,T 1-1,5.6,90,1
4,Jamaal Lascelles,D,2,Jun 21,NEW,SHU,W 3-0,13.15,90,1
5,Jamaal Lascelles,D,2,Mar 7,NEW,@SOU,W 1-0,15.15,90,1
6,Jamaal Lascelles,D,2,Feb 29,NEW,BUR,T 0-0,14.3,90,1
