,player,position,position_id,date,team,opp,start
0,Hugo Lloris,G,1,Aug 15,TOT,MCI,1
1,Hugo Lloris,G,1,Aug 22,TOT,@WOL,1
2,Hugo Lloris,G,1,Aug 29,TOT,WAT,1
3,Hugo Lloris,G,1,Sep 11,TOT,@CRY,1
4,Hugo Lloris,G,1,Sep 19,TOT,CHE,1
5,Hugo Lloris,G,1,Sep 26,TOT,@ARS,1
6,Hugo Lloris,G,1,Oct 3,TOT,AVL,1
7,Hugo Lloris,G,1,Oct 17,TOT,@NEW,1
8,Hugo Lloris,G,1,Oct 24,TOT,@WHU,1
9,Hugo Lloris,G,1,Oct 30,TOT,MUN,1
10,Hugo Lloris,G,1,Nov 7,TOT,@EVE,1
11,Hugo Lloris,G,1,Nov 21,TOT,LEE,1
12,Hugo Lloris,G,1,Dec 2,TOT,BRF,1
13,Hugo Lloris,G,1,Dec 5,TOT,NOR,1
14,Hugo Lloris,G,1,Dec 19,TOT,LIV,1
15,Hugo Lloris,G,1,Dec 26,TOT,CRY,1
16,Hugo Lloris,G,1,Dec 28,TOT,@SOU,1
17,Hugo Lloris,G,1,Jan 1,TOT,@WAT,1
18,Hugo Lloris,G,1,Jan 19,TOT,@LEI,1
19,Hugo Lloris,G,1,Jan 23,TOT,@CHE,1
20,Hugo Lloris,G,1,Feb 9,TOT,SOU,1
21,Hugo Lloris,G,1,Feb 13,TOT,WOL,1
22,Hugo Lloris,G,1,Feb 19,TOT,@MCI,1
23,Hugo Lloris,G,1,Feb 23,TOT,@BUR,1
24,Hugo Lloris,G,1,Feb 26,TOT,@LEE,1
25,Hugo Lloris,G,1,Mar 7,TOT,EVE,1
26,Hugo Lloris,G,1,Mar 12,TOT,@MUN,1
27,Hugo Lloris,G,1,Mar 16,TOT,@BHA,1
28,Hugo Lloris,G,1,Mar 20,TOT,WHU,1
29,Hugo Lloris,G,1,Apr 3,TOT,NEW,1
30,Hugo Lloris,G,1,Apr 9,TOT,@AVL,1
31,Hugo Lloris,G,1,Apr 16,TOT,BHA,1
32,Hugo Lloris,G,1,Apr 23,TOT,@BRF,1
33,Hugo Lloris,G,1,May 1,TOT,LEI,1
0,Japhet Tanganga,D,2,Aug 15,TOT,MCI,1
1,Japhet Tanganga,D,2,Aug 22,TOT,@WOL,1
2,Japhet Tanganga,D,2,Aug 29,TOT,WAT,1
3,Japhet Tanganga,D,2,Sep 11,TOT,@CRY,1
4,Japhet Tanganga,D,2,Sep 26,TOT,@ARS,1
5,Japhet Tanganga,D,2,Nov 21,TOT,LEE,1
6,Japhet Tanganga,D,2,Dec 2,TOT,BRF,0
7,Japhet Tanganga,D,2,Dec 5,TOT,NOR,1
8,Japhet Tanganga,D,2,Dec 26,TOT,CRY,1
9,Japhet Tanganga,D,2,Jan 19,TOT,@LEI,1
10,Japhet Tanganga,D,2,Jan 23,TOT,@CHE,1
0,Cristian Romero,D,2,Aug 15,TOT,MCI,0
1,Cristian Romero,D,2,Sep 19,TOT,CHE,1
2,Cristian Romero,D,2,Oct 3,TOT,AVL,1
3,Cristian Romero,D,2,Oct 17,TOT,@NEW,1
