,player,position,position_id,date,team,opp,start
12,Arthur Masuaku,D,2,Apr 24,WHU,@CHE,1
0,Mark Noble,M,4,Aug 23,WHU,LEI,0
1,Mark Noble,M,4,Sep 19,WHU,MUN,0
2,Mark Noble,M,4,Dec 28,WHU,@WAT,1
3,Mark Noble,M,4,Jan 1,WHU,@CRY,0
4,Mark Noble,M,4,Mar 5,WHU,@LIV,0
5,Mark Noble,M,4,Apr 3,WHU,EVE,0
6,Mark Noble,M,4,Apr 24,WHU,@CHE,1
7,Mark Noble,M,4,May 1,WHU,ARS,1
0,Declan Rice,M,4,Aug 15,WHU,@NEW,1
1,Declan Rice,M,4,Aug 23,WHU,LEI,1
2,Declan Rice,M,4,Aug 28,WHU,CRY,1
3,Declan Rice,M,4,Sep 11,WHU,@SOU,1
4,Declan Rice,M,4,Sep 19,WHU,MUN,1
5,Declan Rice,M,4,Sep 25,WHU,@LEE,1
6,Declan Rice,M,4,Oct 3,WHU,BRF,1
7,Declan Rice,M,4,Oct 17,WHU,@EVE,1
8,Declan Rice,M,4,Oct 24,WHU,TOT,1
9,Declan Rice,M,4,Oct 31,WHU,@AVL,1
10,Declan Rice,M,4,Nov 7,WHU,LIV,1
11,Declan Rice,M,4,Nov 20,WHU,@WOL,1
12,Declan Rice,M,4,Nov 28,WHU,@MCI,1
13,Declan Rice,M,4,Dec 1,WHU,BHA,1
14,Declan Rice,M,4,Dec 4,WHU,CHE,1
15,Declan Rice,M,4,Dec 12,WHU,@BUR,1
16,Declan Rice,M,4,Dec 15,WHU,@ARS,1
17,Declan Rice,M,4,Dec 26,WHU,SOU,1
18,Declan Rice,M,4,Jan 1,WHU,@CRY,1
19,Declan Rice,M,4,Jan 12,WHU,NOR,1
20,Declan Rice,M,4,Jan 16,WHU,LEE,1
21,Declan Rice,M,4,Jan 22,WHU,@MUN,1
22,Declan Rice,M,4,Feb 8,WHU,WAT,1
23,Declan Rice,M,4,Feb 13,WHU,@LEI,1
24,Declan Rice,M,4,Feb 19,WHU,NEW,1
