,player,position,position_id,date,team,opp,start
0,Patrick Bamford,F,6,Aug 14,LEE,@MUN,1
1,Patrick Bamford,F,6,Aug 21,LEE,EVE,1
2,Patrick Bamford,F,6,Aug 29,LEE,@BUR,1
3,Patrick Bamford,F,6,Sep 12,LEE,LIV,1
4,Patrick Bamford,F,6,Sep 17,LEE,@NEW,1
5,Patrick Bamford,F,6,Dec 5,LEE,BRF,0
6,Patrick Bamford,F,6,Mar 10,LEE,AVL,0
7,Patrick Bamford,F,6,Mar 13,LEE,NOR,1
8,Patrick Bamford,F,6,Mar 18,LEE,@WOL,1
0,Sam Greenwood,F,6,Dec 18,LEE,ARS,0
1,Sam Greenwood,F,6,Mar 18,LEE,@WOL,0
2,Sam Greenwood,F,6,Apr 9,LEE,@WAT,0
3,Sam Greenwood,F,6,Apr 25,LEE,@CRY,0
4,Sam Greenwood,F,6,Apr 30,LEE,MCI,0
