player,position,position_id,date,team,opp,start
9,Christian Benteke,F,6,Oct 30,CRY,@MCI,0
10,Christian Benteke,F,6,Nov 20,CRY,@BUR,1
11,Christian Benteke,F,6,Nov 27,CRY,AVL,1
12,Christian Benteke,F,6,Nov 30,CRY,@LEE,0
13,Christian Benteke,F,6,Dec 5,CRY,@MUN,1
14,Christian Benteke,F,6,Dec 12,CRY,EVE,0
15,Christian Benteke,F,6,Dec 15,CRY,SOU,0
16,Christian Benteke,F,6,Dec 28,CRY,NOR,0
17,Christian Benteke,F,6,Jan 1,CRY,WHU,1
18,Christian Benteke,F,6,Jan 14,CRY,@BHA,0
19,Christian Benteke,F,6,Jan 23,CRY,LIV,0
20,Christian Benteke,F,6,Mar 5,CRY,@WOL,0
21,Christian Benteke,F,6,Apr 25,CRY,LEE,0
0,Jean-Philippe Mateta,F,6,Aug 14,CRY,@CHE,1
1,Jean-Philippe Mateta,F,6,Oct 23,CRY,NEW,0
2,Jean-Philippe Mateta,F,6,Dec 26,CRY,@TOT,0
3,Jean-Philippe Mateta,F,6,Dec 28,CRY,NOR,1
4,Jean-Philippe Mateta,F,6,Jan 1,CRY,WHU,0
5,Jean-Philippe Mateta,F,6,Jan 14,CRY,@BHA,0
6,Jean-Philippe Mateta,F,6,Jan 23,CRY,LIV,1
7,Jean-Philippe Mateta,F,6,Feb 9,CRY,@NOR,1
8,Jean-Philippe Mateta,F,6,Feb 12,CRY,@BRF,0
9,Jean-Philippe Mateta,F,6,Feb 19,CRY,CHE,0
10,Jean-Philippe Mateta,F,6,Feb 23,CRY,@WAT,1
11,Jean-Philippe Mateta,F,6,Feb 26,CRY,BUR,0
12,Jean-Philippe Mateta,F,6,Mar 5,CRY,@WOL,1
13,Jean-Philippe Mateta,F,6,Mar 14,CRY,MCI,1
14,Jean-Philippe Mateta,F,6,Apr 4,CRY,ARS,1
15,Jean-Philippe Mateta,F,6,Apr 10,CRY,@LEI,1
16,Jean-Philippe Mateta,F,6,Apr 20,CRY,@NEW,0
17,Jean-Philippe Mateta,F,6,Apr 25,CRY,LEE,1
18,Jean-Philippe Mateta,F,6,Apr 30,CRY,@SOU,1
