Player,Team,Position,Position ID,Link
Nick Pope,BUR,G,1,https://www.fantrax.com/player/044ei/9yjz1a6kkry05u1b/nick-pope/fbuwvgeokry05u1g
Wayne Hennessey,BUR,G,1,https://www.fantrax.com/player/02m1g/9yjz1a6kkry05u1b/wayne-hennessey/fbuwvgeokry05u1g
Matthew Lowton,BUR,D,2,https://www.fantrax.com/player/02on3/9yjz1a6kkry05u1b/matthew-lowton/fbuwvgeokry05u1g
Connor Roberts,BUR,D,2,https://www.fantrax.com/player/04azm/9yjz1a6kkry05u1b/connor-roberts/fbuwvgeokry05u1g
James Tarkowski,BUR,D,2,https://www.fantrax.com/player/0427d/9yjz1a6kkry05u1b/james-tarkowski/fbuwvgeokry05u1g
Ben Mee,BUR,D,2,https://www.fantrax.com/player/03dx7/9yjz1a6kkry05u1b/ben-mee/fbuwvgeokry05u1g
Nathan Collins,BUR,D,2,https://www.fantrax.com/player/05u1m/9yjz1a6kkry05u1b/nathan-collins/fbuwvgeokry05u1g
Kevin Long,BUR,D,2,https://www.fantrax.com/player/03dxa/9yjz1a6kkry05u1b/kevin-long/fbuwvgeokry05u1g
Charlie Taylor,BUR,D,2,https://www.fantrax.com/player/04fyc/9yjz1a6kkry05u1b/charlie-taylor/fbuwvgeokry05u1g
Erik Pieters,BUR,D,2,https://www.fantrax.com/player/032ab/9yjz1a6kkry05u1b/erik-pieters/fbuwvgeokry05u1g
Maxwel Cornet,BUR,"D,M,F",8,https://www.fantrax.com/player/05w90/9yjz1a6kkry05u1b/maxwel-cornet/fbuwvgeokry05u1g
Johann Gudmundsson,BUR,M,4,https://www.fantrax.com/player/044ej/9yjz1a6kkry05u1b/johann-gudmundsson/fbuwvgeokry05u1g
Aaron Lennon,BUR,M,4,https://www.fantrax.com/player/02loq/9yjz1a6kkry05u1b/aaron-lennon/fbuwvgeokry05u1g
Ashley Westwood,BUR,M,4,https://www.fantrax.com/player/02w6w/9yjz1a6kkry05u1b/ashley-westwood/fbuwvgeokry05u1g
Jack Cork,BUR,M,4,https://www.fantrax.com/player/02opl/9yjz1a6kkry05u1b/jack-cork/fbuwvgeokry05u1g
Dale Stephens,BUR,M,4,https://www.fantrax.com/player/04e1h/9yjz1a6kkry05u1b/dale-stephens/fbuwvgeokry05u1g
Josh Brownhill,BUR,M,4,https://www.fantrax.com/player/05gcx/9yjz1a6kkry05u1b/josh-brownhill/fbuwvgeokry05u1g
Dwight McNeil,BUR,M,4,https://www.fantrax.com/player/04p0d/9yjz1a6kkry05u1b/dwight-mcneil/fbuwvgeokry05u1g
Wout Weghorst,BUR,F,6,https://www.fantrax.com/player/05ylv/9yjz1a6kkry05u1b/wout-weghorst/fbuwvgeokry05u1g
Ashley Barnes,BUR,F,6,https://www.fantrax.com/player/03dxr/9yjz1a6kkry05u1b/ashley-barnes/fbuwvgeokry05u1g
Matej Vydra,BUR,F,6,https://www.fantrax.com/player/03632/9yjz1a6kkry05u1b/matej-vydra/fbuwvgeokry05u1g
Jay Rodriguez,BUR,F,6,https://www.fantrax.com/player/02oq3/9yjz1a6kkry05u1b/jay-rodriguez/fbuwvgeokry05u1g
