,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Vicente Guaita,G,1,May 22,CRY,MUN,W 1-0,18.0,90,1
1,Vicente Guaita,G,1,Apr 30,CRY,@SOU,W 2-1,6.5,90,1
2,Vicente Guaita,G,1,Apr 25,CRY,LEE,T 0-0,15.5,90,1
3,Vicente Guaita,G,1,Apr 20,CRY,@NEW,L 0-1,8.0,90,1
4,Vicente Guaita,G,1,Apr 10,CRY,@LEI,L 1-2,5.5,90,1
5,Vicente Guaita,G,1,Apr 4,CRY,ARS,W 3-0,16.5,90,1
6,Vicente Guaita,G,1,Mar 14,CRY,MCI,T 0-0,19.5,90,1
7,Vicente Guaita,G,1,Mar 5,CRY,@WOL,W 2-0,17.5,90,1
8,Vicente Guaita,G,1,Feb 19,CRY,CHE,L 0-1,4.5,45,1
9,Vicente Guaita,G,1,Feb 12,CRY,@BRF,T 0-0,15.0,90,1
10,Vicente Guaita,G,1,Feb 9,CRY,@NOR,T 1-1,3.0,90,1
11,Vicente Guaita,G,1,Jan 23,CRY,LIV,L 1-3,8.0,90,1
12,Vicente Guaita,G,1,Jan 1,CRY,WHU,L 2-3,6.5,90,1
13,Vicente Guaita,G,1,Dec 28,CRY,NOR,W 3-0,15.0,90,1
14,Vicente Guaita,G,1,Dec 12,CRY,EVE,W 3-1,10.5,90,1
15,Vicente Guaita,G,1,Dec 5,CRY,@MUN,L 0-1,8.0,90,1
16,Vicente Guaita,G,1,Nov 30,CRY,@LEE,L 0-1,6.0,90,1
17,Vicente Guaita,G,1,Nov 27,CRY,AVL,L 1-2,4.0,90,1
18,Vicente Guaita,G,1,Nov 20,CRY,@BUR,T 3-3,12.5,90,1
19,Vicente Guaita,G,1,Nov 6,CRY,WOL,W 2-0,15.5,90,1
20,Vicente Guaita,G,1,Oct 30,CRY,@MCI,W 2-0,15.5,90,1
21,Vicente Guaita,G,1,Oct 23,CRY,NEW,T 1-1,3.5,90,1
22,Vicente Guaita,G,1,Oct 18,CRY,@ARS,T 2-2,8.5,90,1
23,Vicente Guaita,G,1,Oct 3,CRY,LEI,T 2-2,7.0,90,1
24,Vicente Guaita,G,1,Sep 27,CRY,BHA,T 1-1,10.5,90,1
25,Vicente Guaita,G,1,Sep 18,CRY,@LIV,L 0-3,13.5,90,1
26,Vicente Guaita,G,1,Sep 11,CRY,TOT,W 3-0,13.5,90,1
27,Vicente Guaita,G,1,Aug 28,CRY,@WHU,T 2-2,6.5,90,1
28,Vicente Guaita,G,1,Aug 21,CRY,BRF,T 0-0,21.5,90,1
29,Vicente Guaita,G,1,Aug 14,CRY,@CHE,L 0-3,7.5,90,1
0,Jack Butland,G,1,May 19,CRY,@EVE,L 2-3,7.0,90,1
1,Jack Butland,G,1,May 15,CRY,@AVL,T 1-1,7.5,90,1
2,Jack Butland,G,1,May 7,CRY,WAT,W 1-0,13.5,90,1
3,Jack Butland,G,1,Feb 26,CRY,BUR,T 1-1,5.0,90,1
4,Jack Butland,G,1,Feb 23,CRY,@WAT,W 4-1,5.5,90,1
5,Jack Butland,G,1,Feb 19,CRY,CHE,L 0-1,1.5,45,0
6,Jack Butland,G,1,Jan 14,CRY,@BHA,T 1-1,15.0,90,1
7,Jack Butland,G,1,Dec 26,CRY,@TOT,L 0-3,7.0,90,1
8,Jack Butland,G,1,Dec 15,CRY,SOU,T 2-2,5.5,90,1
0,Joel Ward,D,2,May 22,CRY,MUN,W 1-0,17.55,90,1
1,Joel Ward,D,2,May 7,CRY,WAT,W 1-0,13.55,90,1
2,Joel Ward,D,2,Apr 30,CRY,@SOU,W 2-1,5.95,90,1
3,Joel Ward,D,2,Apr 25,CRY,LEE,T 0-0,16.3,90,1
4,Joel Ward,D,2,Apr 10,CRY,@LEI,L 1-2,8.7,55,0
5,Joel Ward,D,2,Feb 12,CRY,@BRF,T 0-0,18.55,90,1
6,Joel Ward,D,2,Feb 9,CRY,@NOR,T 1-1,9.95,90,1
7,Joel Ward,D,2,Jan 23,CRY,LIV,L 1-3,2.6,90,1
8,Joel Ward,D,2,Jan 14,CRY,@BHA,T 1-1,4.8,90,1
9,Joel Ward,D,2,Jan 1,CRY,WHU,L 2-3,6.2,90,1
10,Joel Ward,D,2,Dec 28,CRY,NOR,W 3-0,17.45,90,1
11,Joel Ward,D,2,Dec 26,CRY,@TOT,L 0-3,9.8,90,1
12,Joel Ward,D,2,Dec 15,CRY,SOU,T 2-2,7.85,90,1
13,Joel Ward,D,2,Dec 12,CRY,EVE,W 3-1,6.15,90,1
14,Joel Ward,D,2,Nov 30,CRY,@LEE,L 0-1,5.8,90,1
15,Joel Ward,D,2,Nov 27,CRY,AVL,L 1-2,11.1,90,1
16,Joel Ward,D,2,Nov 20,CRY,@BUR,T 3-3,6.95,90,1
17,Joel Ward,D,2,Nov 6,CRY,WOL,W 2-0,15.75,90,1
18,Joel Ward,D,2,Oct 30,CRY,@MCI,W 2-0,18.45,90,1
19,Joel Ward,D,2,Oct 23,CRY,NEW,T 1-1,4.5,90,1
20,Joel Ward,D,2,Oct 18,CRY,@ARS,T 2-2,3.85,90,1
21,Joel Ward,D,2,Oct 3,CRY,LEI,T 2-2,9.6,90,1
22,Joel Ward,D,2,Sep 27,CRY,BHA,T 1-1,4.55,90,1
23,Joel Ward,D,2,Sep 18,CRY,@LIV,L 0-3,7.4,90,1
24,Joel Ward,D,2,Sep 11,CRY,TOT,W 3-0,13.4,90,1
25,Joel Ward,D,2,Aug 28,CRY,@WHU,T 2-2,7.8,90,1
26,Joel Ward,D,2,Aug 21,CRY,BRF,T 0-0,14.0,90,1
27,Joel Ward,D,2,Aug 14,CRY,@CHE,L 0-3,8.2,90,1
0,Nathaniel Clyne,D,2,May 22,CRY,MUN,W 1-0,14.85,90,1
1,Nathaniel Clyne,D,2,May 19,CRY,@EVE,L 2-3,4.1,90,1
2,Nathaniel Clyne,D,2,May 15,CRY,@AVL,T 1-1,5.3,90,1
3,Nathaniel Clyne,D,2,May 7,CRY,WAT,W 1-0,14.2,90,1
4,Nathaniel Clyne,D,2,Apr 30,CRY,@SOU,W 2-1,14.8,90,1
5,Nathaniel Clyne,D,2,Apr 25,CRY,LEE,T 0-0,17.5,90,1
6,Nathaniel Clyne,D,2,Apr 20,CRY,@NEW,L 0-1,4.45,90,1
7,Nathaniel Clyne,D,2,Apr 10,CRY,@LEI,L 1-2,6.4,90,1
8,Nathaniel Clyne,D,2,Apr 4,CRY,ARS,W 3-0,13.95,90,1
