,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Alex McCarthy,G,1,May 22,SOU,@LEI,L 1-4,4.5,90,1
1,Alex McCarthy,G,1,May 17,SOU,LIV,L 1-2,7.5,90,1
2,Alex McCarthy,G,1,Dec 4,SOU,BHA,T 1-1,7.5,90,1
3,Alex McCarthy,G,1,Dec 1,SOU,LEI,T 2-2,10.5,90,1
4,Alex McCarthy,G,1,Nov 27,SOU,@LIV,L 0-4,5.0,90,1
5,Alex McCarthy,G,1,Nov 20,SOU,@NOR,L 1-2,5.5,90,1
6,Alex McCarthy,G,1,Nov 5,SOU,AVL,W 1-0,18.5,90,1
7,Alex McCarthy,G,1,Oct 30,SOU,@WAT,W 1-0,17.5,90,1
8,Alex McCarthy,G,1,Oct 23,SOU,BUR,T 2-2,7.0,90,1
9,Alex McCarthy,G,1,Oct 16,SOU,LEE,W 1-0,11.0,90,1
10,Alex McCarthy,G,1,Oct 2,SOU,@CHE,L 1-3,11.0,90,1
11,Alex McCarthy,G,1,Sep 26,SOU,WOL,L 0-1,7.0,90,1
12,Alex McCarthy,G,1,Sep 18,SOU,@MCI,T 0-0,14.0,90,1
13,Alex McCarthy,G,1,Sep 11,SOU,WHU,T 0-0,18.5,90,1
14,Alex McCarthy,G,1,Aug 28,SOU,@NEW,T 2-2,6.0,90,1
15,Alex McCarthy,G,1,Aug 22,SOU,MUN,T 1-1,8.0,90,1
16,Alex McCarthy,G,1,Aug 14,SOU,@EVE,L 1-3,7.5,90,1
0,Fraser Forster,G,1,May 7,SOU,@BRF,L 0-3,9.0,90,1
1,Fraser Forster,G,1,Apr 30,SOU,CRY,L 1-2,9.0,90,1
2,Fraser Forster,G,1,Apr 24,SOU,@BHA,T 2-2,9.0,90,1
3,Fraser Forster,G,1,Apr 21,SOU,@BUR,L 0-2,12.0,90,1
4,Fraser Forster,G,1,Apr 16,SOU,ARS,W 1-0,23.5,90,1
5,Fraser Forster,G,1,Apr 9,SOU,CHE,L 0-6,13.5,90,1
6,Fraser Forster,G,1,Apr 2,SOU,@LEE,T 1-1,8.5,90,1
7,Fraser Forster,G,1,Mar 13,SOU,WAT,L 1-2,7.0,90,1
8,Fraser Forster,G,1,Mar 10,SOU,NEW,L 1-2,4.5,90,1
9,Fraser Forster,G,1,Mar 5,SOU,@AVL,L 0-4,10.5,90,1
10,Fraser Forster,G,1,Feb 25,SOU,NOR,W 2-0,13.5,90,1
11,Fraser Forster,G,1,Feb 19,SOU,EVE,W 2-0,12.0,90,1
12,Fraser Forster,G,1,Feb 12,SOU,@MUN,T 1-1,12.0,90,1
13,Fraser Forster,G,1,Feb 9,SOU,@TOT,W 3-2,5.0,90,1
14,Fraser Forster,G,1,Jan 22,SOU,MCI,T 1-1,10.0,90,1
15,Fraser Forster,G,1,Jan 15,SOU,@WOL,L 1-3,6.0,90,1
16,Fraser Forster,G,1,Jan 11,SOU,BRF,W 4-1,8.0,90,1
17,Fraser Forster,G,1,Dec 28,SOU,TOT,T 1-1,19.0,90,1
18,Fraser Forster,G,1,Dec 26,SOU,@WHU,W 3-2,7.0,90,1
0,Willy Caballero,G,1,Dec 15,SOU,@CRY,T 2-2,7.5,90,1
1,Willy Caballero,G,1,Dec 11,SOU,@ARS,L 0-3,5.5,90,1
0,Kyle Walker-Peters,D,2,May 22,SOU,@LEI,L 1-4,6.2,90,1
1,Kyle Walker-Peters,D,2,May 17,SOU,LIV,L 1-2,5.7,90,1
2,Kyle Walker-Peters,D,2,May 7,SOU,@BRF,L 0-3,5.75,90,1
3,Kyle Walker-Peters,D,2,Apr 30,SOU,CRY,L 1-2,12.35,90,1
4,Kyle Walker-Peters,D,2,Apr 24,SOU,@BHA,T 2-2,9.6,90,1
5,Kyle Walker-Peters,D,2,Apr 21,SOU,@BUR,L 0-2,5.35,82,1
6,Kyle Walker-Peters,D,2,Apr 16,SOU,ARS,W 1-0,14.25,90,1
7,Kyle Walker-Peters,D,2,Apr 9,SOU,CHE,L 0-6,5.85,90,1
8,Kyle Walker-Peters,D,2,Apr 2,SOU,@LEE,T 1-1,19.85,90,1
9,Kyle Walker-Peters,D,2,Mar 13,SOU,WAT,L 1-2,11.35,90,1
10,Kyle Walker-Peters,D,2,Mar 10,SOU,NEW,L 1-2,7.75,90,1
11,Kyle Walker-Peters,D,2,Mar 5,SOU,@AVL,L 0-4,5.0,31,0
12,Kyle Walker-Peters,D,2,Feb 25,SOU,NOR,W 2-0,25.75,90,1
13,Kyle Walker-Peters,D,2,Feb 19,SOU,EVE,W 2-0,25.5,90,1
14,Kyle Walker-Peters,D,2,Feb 12,SOU,@MUN,T 1-1,14.1,90,1
15,Kyle Walker-Peters,D,2,Feb 9,SOU,@TOT,W 3-2,5.45,90,1
16,Kyle Walker-Peters,D,2,Jan 22,SOU,MCI,T 1-1,13.2,90,1
17,Kyle Walker-Peters,D,2,Dec 28,SOU,TOT,T 1-1,4.9,90,1
18,Kyle Walker-Peters,D,2,Dec 26,SOU,@WHU,W 3-2,17.7,90,1
19,Kyle Walker-Peters,D,2,Dec 15,SOU,@CRY,T 2-2,20.95,90,1
20,Kyle Walker-Peters,D,2,Dec 11,SOU,@ARS,L 0-3,4.2,90,1
21,Kyle Walker-Peters,D,2,Dec 4,SOU,BHA,T 1-1,7.45,90,1
22,Kyle Walker-Peters,D,2,Dec 1,SOU,LEI,T 2-2,8.6,90,1
23,Kyle Walker-Peters,D,2,Nov 27,SOU,@LIV,L 0-4,1.5,1,0
24,Kyle Walker-Peters,D,2,Nov 20,SOU,@NOR,L 1-2,12.35,90,1
25,Kyle Walker-Peters,D,2,Nov 5,SOU,AVL,W 1-0,12.25,90,1
26,Kyle Walker-Peters,D,2,Oct 30,SOU,@WAT,W 1-0,17.9,90,1
27,Kyle Walker-Peters,D,2,Oct 2,SOU,@CHE,L 1-3,10.5,90,1
28,Kyle Walker-Peters,D,2,Sep 26,SOU,WOL,L 0-1,8.85,73,1
29,Kyle Walker-Peters,D,2,Sep 18,SOU,@MCI,T 0-0,18.55,90,1
30,Kyle Walker-Peters,D,2,Aug 28,SOU,@NEW,T 2-2,7.5,90,1
31,Kyle Walker-Peters,D,2,Aug 22,SOU,MUN,T 1-1,5.0,10,0
0,Valentino Livramento,D,2,Apr 24,SOU,@BHA,T 2-2,4.5,36,1
1,Valentino Livramento,D,2,Apr 21,SOU,@BUR,L 0-2,1.5,6,0
2,Valentino Livramento,D,2,Apr 16,SOU,ARS,W 1-0,0.5,1,0
3,Valentino Livramento,D,2,Apr 9,SOU,CHE,L 0-6,1.75,72,1
4,Valentino Livramento,D,2,Apr 2,SOU,@LEE,T 1-1,9.8,90,1
5,Valentino Livramento,D,2,Mar 10,SOU,NEW,L 1-2,9.95,90,1
6,Valentino Livramento,D,2,Mar 5,SOU,@AVL,L 0-4,14.25,90,1
7,Valentino Livramento,D,2,Feb 25,SOU,NOR,W 2-0,19.85,90,1
8,Valentino Livramento,D,2,Feb 19,SOU,EVE,W 2-0,27.8,90,1
9,Valentino Livramento,D,2,Feb 12,SOU,@MUN,T 1-1,2.6,18,0
10,Valentino Livramento,D,2,Dec 26,SOU,@WHU,W 3-2,6.9,90,1
11,Valentino Livramento,D,2,Dec 15,SOU,@CRY,T 2-2,8.75,90,1
12,Valentino Livramento,D,2,Dec 11,SOU,@ARS,L 0-3,5.45,90,1
13,Valentino Livramento,D,2,Dec 4,SOU,BHA,T 1-1,10.05,90,1
14,Valentino Livramento,D,2,Dec 1,SOU,LEI,T 2-2,11.75,90,1
15,Valentino Livramento,D,2,Nov 27,SOU,@LIV,L 0-4,11.45,90,1
16,Valentino Livramento,D,2,Nov 20,SOU,@NOR,L 1-2,11.1,90,1
17,Valentino Livramento,D,2,Nov 5,SOU,AVL,W 1-0,18.45,90,1
18,Valentino Livramento,D,2,Oct 30,SOU,@WAT,W 1-0,19.95,90,1
19,Valentino Livramento,D,2,Oct 23,SOU,BUR,T 2-2,23.2,90,1
20,Valentino Livramento,D,2,Oct 16,SOU,LEE,W 1-0,19.1,90,1
21,Valentino Livramento,D,2,Oct 2,SOU,@CHE,L 1-3,8.6,90,1
22,Valentino Livramento,D,2,Sep 26,SOU,WOL,L 0-1,9.85,90,1
23,Valentino Livramento,D,2,Sep 18,SOU,@MCI,T 0-0,18.85,85,1
24,Valentino Livramento,D,2,Sep 11,SOU,WHU,T 0-0,13.3,90,1
25,Valentino Livramento,D,2,Aug 28,SOU,@NEW,T 2-2,8.6,90,1
26,Valentino Livramento,D,2,Aug 22,SOU,MUN,T 1-1,13.7,90,1
27,Valentino Livramento,D,2,Aug 14,SOU,@EVE,L 1-3,8.4,90,1
0,Yan Valery,D,2,Apr 21,SOU,@BUR,L 0-2,10.6,90,1
1,Yan Valery,D,2,Apr 16,SOU,ARS,W 1-0,18.2,90,1
2,Yan Valery,D,2,Apr 9,SOU,CHE,L 0-6,5.25,53,0
3,Yan Valery,D,2,Mar 5,SOU,@AVL,L 0-4,4.6,45,0
4,Yan Valery,D,2,Dec 28,SOU,TOT,T 1-1,7.7,90,1
0,Jan Bednarek,D,2,May 7,SOU,@BRF,L 0-3,10.75,90,1
1,Jan Bednarek,D,2,Apr 30,SOU,CRY,L 1-2,6.65,90,1
2,Jan Bednarek,D,2,Apr 24,SOU,@BHA,T 2-2,8.3,90,1
3,Jan Bednarek,D,2,Apr 21,SOU,@BUR,L 0-2,6.95,90,1
4,Jan Bednarek,D,2,Apr 16,SOU,ARS,W 1-0,28.95,90,1
5,Jan Bednarek,D,2,Apr 9,SOU,CHE,L 0-6,3.8,90,1
6,Jan Bednarek,D,2,Apr 2,SOU,@LEE,T 1-1,11.2,90,1
7,Jan Bednarek,D,2,Mar 13,SOU,WAT,L 1-2,8.3,90,1
8,Jan Bednarek,D,2,Mar 10,SOU,NEW,L 1-2,6.9,90,1
9,Jan Bednarek,D,2,Mar 5,SOU,@AVL,L 0-4,8.25,90,1
10,Jan Bednarek,D,2,Feb 25,SOU,NOR,W 2-0,18.15,90,1
11,Jan Bednarek,D,2,Feb 19,SOU,EVE,W 2-0,19.2,90,1
12,Jan Bednarek,D,2,Feb 12,SOU,@MUN,T 1-1,5.2,45,1
13,Jan Bednarek,D,2,Feb 9,SOU,@TOT,W 3-2,1.15,90,1
14,Jan Bednarek,D,2,Jan 22,SOU,MCI,T 1-1,7.35,70,1
15,Jan Bednarek,D,2,Jan 15,SOU,@WOL,L 1-3,7.5,90,1
16,Jan Bednarek,D,2,Jan 11,SOU,BRF,W 4-1,19.8,90,1
17,Jan Bednarek,D,2,Dec 28,SOU,TOT,T 1-1,12.1,90,1
18,Jan Bednarek,D,2,Dec 26,SOU,@WHU,W 3-2,17.4,90,1
19,Jan Bednarek,D,2,Dec 11,SOU,@ARS,L 0-3,8.85,90,1
20,Jan Bednarek,D,2,Dec 1,SOU,LEI,T 2-2,18.95,84,1
21,Jan Bednarek,D,2,Nov 27,SOU,@LIV,L 0-4,-0.15,45,1
22,Jan Bednarek,D,2,Nov 20,SOU,@NOR,L 1-2,8.0,90,1
23,Jan Bednarek,D,2,Nov 5,SOU,AVL,W 1-0,15.6,90,1
24,Jan Bednarek,D,2,Oct 30,SOU,@WAT,W 1-0,19.0,90,1
25,Jan Bednarek,D,2,Oct 23,SOU,BUR,T 2-2,10.45,90,1
26,Jan Bednarek,D,2,Oct 16,SOU,LEE,W 1-0,10.8,90,1
27,Jan Bednarek,D,2,Oct 2,SOU,@CHE,L 1-3,7.9,90,1
28,Jan Bednarek,D,2,Sep 26,SOU,WOL,L 0-1,10.4,90,1
29,Jan Bednarek,D,2,Sep 18,SOU,@MCI,T 0-0,21.25,90,1
30,Jan Bednarek,D,2,Aug 22,SOU,MUN,T 1-1,2.7,44,0
0,Jack Stephens,D,2,May 22,SOU,@LEI,L 1-4,10.95,90,1
1,Jack Stephens,D,2,May 17,SOU,LIV,L 1-2,7.0,90,1
2,Jack Stephens,D,2,Mar 5,SOU,@AVL,L 0-4,9.6,90,1
3,Jack Stephens,D,2,Feb 25,SOU,NOR,W 2-0,1.35,8,0
4,Jack Stephens,D,2,Feb 12,SOU,@MUN,T 1-1,6.6,45,0
5,Jack Stephens,D,2,Dec 11,SOU,@ARS,L 0-3,10.0,90,1
6,Jack Stephens,D,2,Sep 18,SOU,@MCI,T 0-0,4.05,36,1
7,Jack Stephens,D,2,Sep 11,SOU,WHU,T 0-0,17.5,90,1
8,Jack Stephens,D,2,Aug 28,SOU,@NEW,T 2-2,7.45,90,1
9,Jack Stephens,D,2,Aug 22,SOU,MUN,T 1-1,10.0,90,1
10,Jack Stephens,D,2,Aug 14,SOU,@EVE,L 1-3,5.1,90,1
0,Mohammed Salisu,D,2,May 22,SOU,@LEI,L 1-4,7.1,90,1
1,Mohammed Salisu,D,2,May 17,SOU,LIV,L 1-2,13.2,90,1
2,Mohammed Salisu,D,2,May 7,SOU,@BRF,L 0-3,7.4,90,1
3,Mohammed Salisu,D,2,Apr 30,SOU,CRY,L 1-2,10.3,90,1
4,Mohammed Salisu,D,2,Apr 24,SOU,@BHA,T 2-2,6.2,90,1
5,Mohammed Salisu,D,2,Apr 9,SOU,CHE,L 0-6,4.75,90,1
6,Mohammed Salisu,D,2,Apr 2,SOU,@LEE,T 1-1,11.65,90,1
7,Mohammed Salisu,D,2,Mar 13,SOU,WAT,L 1-2,9.3,90,1
8,Mohammed Salisu,D,2,Mar 10,SOU,NEW,L 1-2,11.3,90,1
9,Mohammed Salisu,D,2,Feb 25,SOU,NOR,W 2-0,13.95,90,1
10,Mohammed Salisu,D,2,Feb 19,SOU,EVE,W 2-0,19.8,90,1
11,Mohammed Salisu,D,2,Feb 12,SOU,@MUN,T 1-1,6.85,90,1
12,Mohammed Salisu,D,2,Feb 9,SOU,@TOT,W 3-2,10.75,90,1
13,Mohammed Salisu,D,2,Jan 22,SOU,MCI,T 1-1,16.9,90,1
14,Mohammed Salisu,D,2,Jan 15,SOU,@WOL,L 1-3,11.35,90,1
15,Mohammed Salisu,D,2,Jan 11,SOU,BRF,W 4-1,10.7,90,1
16,Mohammed Salisu,D,2,Dec 28,SOU,TOT,T 1-1,2.6,38,1
17,Mohammed Salisu,D,2,Dec 26,SOU,@WHU,W 3-2,10.0,90,1
18,Mohammed Salisu,D,2,Dec 15,SOU,@CRY,T 2-2,5.8,90,1
19,Mohammed Salisu,D,2,Dec 4,SOU,BHA,T 1-1,8.15,90,1
20,Mohammed Salisu,D,2,Dec 1,SOU,LEI,T 2-2,13.6,90,1
21,Mohammed Salisu,D,2,Nov 27,SOU,@LIV,L 0-4,11.15,90,1
22,Mohammed Salisu,D,2,Nov 20,SOU,@NOR,L 1-2,14.25,90,1
23,Mohammed Salisu,D,2,Nov 5,SOU,AVL,W 1-0,16.3,90,1
24,Mohammed Salisu,D,2,Oct 30,SOU,@WAT,W 1-0,18.35,90,1
25,Mohammed Salisu,D,2,Oct 23,SOU,BUR,T 2-2,14.5,90,1
26,Mohammed Salisu,D,2,Oct 16,SOU,LEE,W 1-0,22.2,90,1
27,Mohammed Salisu,D,2,Oct 2,SOU,@CHE,L 1-3,8.3,90,1
