Player,Team,Position,Position ID,Link
Jose Sa,WOL,G,1,https://www.fantrax.com/player/05udg/nzjt0of2l5v4kmsc/jose-pedro-malheiro-de-sa/iy9jb3ozl5v4kmt6
Jonny,WOL,D,2,https://www.fantrax.com/player/04tcc/nzjt0of2l5v4kmsc/jonathan-castro-otto/iy9jb3ozl5v4kmt6
Dexter Lembikisa,WOL,D,2,https://www.fantrax.com/player/05yf3/nzjt0of2l5v4kmsc/dexter-lembikisa/iy9jb3ozl5v4kmt6
Nathan Collins,WOL,D,2,https://www.fantrax.com/player/05u1m/nzjt0of2l5v4kmsc/nathan-collins/iy9jb3ozl5v4kmt6
Max Kilman,WOL,D,2,https://www.fantrax.com/player/04yey/nzjt0of2l5v4kmsc/max-kilman/iy9jb3ozl5v4kmt6
Toti,WOL,D,2,https://www.fantrax.com/player/05yg5/nzjt0of2l5v4kmsc/toti-antonio-gomes/iy9jb3ozl5v4kmt6
Hugo Bueno,WOL,D,2,https://www.fantrax.com/player/05raa/nzjt0of2l5v4kmsc/hugo-bueno/iy9jb3ozl5v4kmt6
Nelson Semedo,WOL,"D,M",3,https://www.fantrax.com/player/05ojg/nzjt0of2l5v4kmsc/nelson-cabral-semedo/iy9jb3ozl5v4kmt6
Rayan Ait-Nouri,WOL,"D,M",3,https://www.fantrax.com/player/05os4/nzjt0of2l5v4kmsc/rayan-ait-nouri/iy9jb3ozl5v4kmt6
Boubacar Traore,WOL,M,4,https://www.fantrax.com/player/064a1/nzjt0of2l5v4kmsc/boubacar-traore/iy9jb3ozl5v4kmt6
Joao Moutinho,WOL,M,4,https://www.fantrax.com/player/04t3s/nzjt0of2l5v4kmsc/joao-filipe-iria-santos-moutinho/iy9jb3ozl5v4kmt6
Joseph Hodge,WOL,M,4,https://www.fantrax.com/player/062z5/nzjt0of2l5v4kmsc/joseph-hodge/iy9jb3ozl5v4kmt6
Ruben Neves,WOL,M,4,https://www.fantrax.com/player/04qr6/nzjt0of2l5v4kmsc/ruben-diogo-da-silva-neves/iy9jb3ozl5v4kmt6
Matheus Nunes,WOL,M,4,https://www.fantrax.com/player/063zi/nzjt0of2l5v4kmsc/matheus-luiz-nunes/iy9jb3ozl5v4kmt6
Connor Ronan,WOL,M,4,https://www.fantrax.com/player/04rf7/nzjt0of2l5v4kmsc/connor-ronan/iy9jb3ozl5v4kmt6
Daniel Podence,WOL,"M,F",5,https://www.fantrax.com/player/05gcq/nzjt0of2l5v4kmsc/daniel-castelo-podence/iy9jb3ozl5v4kmt6
Chem Campbell,WOL,"M,F",5,https://www.fantrax.com/player/05a6j/nzjt0of2l5v4kmsc/chem-campbell/iy9jb3ozl5v4kmt6
Pedro Neto,WOL,F,6,https://www.fantrax.com/player/056iy/nzjt0of2l5v4kmsc/pedro-lomba-neto/iy9jb3ozl5v4kmt6
Hwang Hee-Chan,WOL,F,6,https://www.fantrax.com/player/05w91/nzjt0of2l5v4kmsc/hee-chan-hwang/iy9jb3ozl5v4kmt6
Adama Traore,WOL,F,6,https://www.fantrax.com/player/03u2b/nzjt0of2l5v4kmsc/adama-traore/iy9jb3ozl5v4kmt6
Goncalo Guedes,WOL,F,6,https://www.fantrax.com/player/063e8/nzjt0of2l5v4kmsc/goncalo-manuel-ganchinho-guedes/iy9jb3ozl5v4kmt6
Raul Jimenez,WOL,F,6,https://www.fantrax.com/player/04qrc/nzjt0of2l5v4kmsc/raul-jimenez/iy9jb3ozl5v4kmt6
Sasa Kalajdzic,WOL,F,6,https://www.fantrax.com/player/06492/nzjt0of2l5v4kmsc/sasa-kalajdzic/iy9jb3ozl5v4kmt6
Diego Costa,WOL,F,6,https://www.fantrax.com/player/03ekk/nzjt0of2l5v4kmsc/diego-da-silva-costa/iy9jb3ozl5v4kmt6
