Player,Team,Position,Position ID,Link
Mark Travers,BOU,G,1,https://www.fantrax.com/player/04vy4/nzjt0of2l5v4kmsc/mark-travers/iy9jb3ozl5v4kmt6
Neto,BOU,G,1,https://www.fantrax.com/player/063e3/nzjt0of2l5v4kmsc/norberto-murara-neto/iy9jb3ozl5v4kmt6
Adam Smith,BOU,D,2,https://www.fantrax.com/player/02lp5/nzjt0of2l5v4kmsc/adam-smith/iy9jb3ozl5v4kmt6
Jack Stacey,BOU,D,2,https://www.fantrax.com/player/05292/nzjt0of2l5v4kmsc/jack-stacey/iy9jb3ozl5v4kmt6
Ryan Fredericks,BOU,D,2,https://www.fantrax.com/player/02lof/nzjt0of2l5v4kmsc/ryan-fredericks/iy9jb3ozl5v4kmt6
Chris Mepham,BOU,D,2,https://www.fantrax.com/player/04ylt/nzjt0of2l5v4kmsc/chris-mepham/iy9jb3ozl5v4kmt6
Lloyd Kelly,BOU,D,2,https://www.fantrax.com/player/051k5/nzjt0of2l5v4kmsc/lloyd-kelly/iy9jb3ozl5v4kmt6
Jack Stephens,BOU,D,2,https://www.fantrax.com/player/02oq7/nzjt0of2l5v4kmsc/jack-stephens/iy9jb3ozl5v4kmt6
Owen Bevan,BOU,D,2,https://www.fantrax.com/player/0643r/nzjt0of2l5v4kmsc/owen-bevan/iy9jb3ozl5v4kmt6
Marcos Senesi,BOU,D,2,https://www.fantrax.com/player/063e7/nzjt0of2l5v4kmsc/marcos-senesi/iy9jb3ozl5v4kmt6
Jordan Zemura,BOU,D,2,https://www.fantrax.com/player/056at/nzjt0of2l5v4kmsc/jordan-zemura/iy9jb3ozl5v4kmt6
Jefferson Lerma,BOU,M,4,https://www.fantrax.com/player/04tzt/nzjt0of2l5v4kmsc/jefferson-lerma/iy9jb3ozl5v4kmt6
Ben Pearson,BOU,M,4,https://www.fantrax.com/player/061vf/nzjt0of2l5v4kmsc/ben-pearson/iy9jb3ozl5v4kmt6
Lewis Cook,BOU,M,4,https://www.fantrax.com/player/043qy/nzjt0of2l5v4kmsc/lewis-cook/iy9jb3ozl5v4kmt6
Joe Rothwell,BOU,M,4,https://www.fantrax.com/player/03z3w/nzjt0of2l5v4kmsc/joe-rothwell/iy9jb3ozl5v4kmt6
Siriki Dembele,BOU,M,4,https://www.fantrax.com/player/061vg/nzjt0of2l5v4kmsc/siriki-dembele/iy9jb3ozl5v4kmt6
Philip Billing,BOU,M,4,https://www.fantrax.com/player/04f67/nzjt0of2l5v4kmsc/philip-billing/iy9jb3ozl5v4kmt6
Marcus Tavernier,BOU,M,4,https://www.fantrax.com/player/0639x/nzjt0of2l5v4kmsc/marcus-tavernier/iy9jb3ozl5v4kmt6
Ryan Christie,BOU,M,4,https://www.fantrax.com/player/061ve/nzjt0of2l5v4kmsc/ryan-christie/iy9jb3ozl5v4kmt6
Emiliano Marcondes,BOU,M,4,https://www.fantrax.com/player/05tra/nzjt0of2l5v4kmsc/emiliano-marcondes-camargo-hansen/iy9jb3ozl5v4kmt6
Junior Stanislas,BOU,M,4,https://www.fantrax.com/player/02rn4/nzjt0of2l5v4kmsc/junior-stanislas/iy9jb3ozl5v4kmt6
Jaidon Anthony,BOU,F,6,https://www.fantrax.com/player/061vk/nzjt0of2l5v4kmsc/jaidon-anthony/iy9jb3ozl5v4kmt6
Kiefer Moore,BOU,F,6,https://www.fantrax.com/player/061vj/nzjt0of2l5v4kmsc/kieffer-moore/iy9jb3ozl5v4kmt6
Dominic Solanke,BOU,F,6,https://www.fantrax.com/player/03fgo/nzjt0of2l5v4kmsc/dominic-solanke/iy9jb3ozl5v4kmt6
Jamal Lowe,BOU,F,6,https://www.fantrax.com/player/061vi/nzjt0of2l5v4kmsc/jamal-lowe/iy9jb3ozl5v4kmt6
