Player,Team,Position,Position ID,Link
Hugo Lloris,TOT,G,1,https://www.fantrax.com/player/02w72/nzjt0of2l5v4kmsc/hugo-lloris/iy9jb3ozl5v4kmt6
Matt Doherty,TOT,D,2,https://www.fantrax.com/player/02m11/nzjt0of2l5v4kmsc/matt-doherty/iy9jb3ozl5v4kmt6
Djed Spence,TOT,D,2,https://www.fantrax.com/player/062ts/nzjt0of2l5v4kmsc/djed-spence/iy9jb3ozl5v4kmt6
Cristian Romero,TOT,D,2,https://www.fantrax.com/player/05uoc/nzjt0of2l5v4kmsc/cristian-romero/iy9jb3ozl5v4kmt6
Davinson Sanchez,TOT,D,2,https://www.fantrax.com/player/04jyc/nzjt0of2l5v4kmsc/davinson-sanchez/iy9jb3ozl5v4kmt6
Eric Dier,TOT,D,2,https://www.fantrax.com/player/02lpn/nzjt0of2l5v4kmsc/eric-dier/iy9jb3ozl5v4kmt6
Clement Lenglet,TOT,D,2,https://www.fantrax.com/player/062ir/nzjt0of2l5v4kmsc/clement-lenglet/iy9jb3ozl5v4kmt6
Ben Davies,TOT,D,2,https://www.fantrax.com/player/02oo1/nzjt0of2l5v4kmsc/ben-davies/iy9jb3ozl5v4kmt6
Emerson Royal,TOT,"D,M",3,https://www.fantrax.com/player/05w9m/nzjt0of2l5v4kmsc/emerson-aparecido-leite-de-souza-junior/iy9jb3ozl5v4kmt6
Ryan Sessegnon,TOT,"D,M",3,https://www.fantrax.com/player/04qfm/nzjt0of2l5v4kmsc/ryan-sessegnon/iy9jb3ozl5v4kmt6
Rodrigo Bentancur,TOT,M,4,https://www.fantrax.com/player/05ylw/nzjt0of2l5v4kmsc/rodrigo-bentancur/iy9jb3ozl5v4kmt6
Pierre-Emile Hojbjerg,TOT,M,4,https://www.fantrax.com/player/043qz/nzjt0of2l5v4kmsc/pierre-emile-hojbjerg/iy9jb3ozl5v4kmt6
Yves Bissouma,TOT,M,4,https://www.fantrax.com/player/04sft/nzjt0of2l5v4kmsc/yves-bissouma/iy9jb3ozl5v4kmt6
Oliver Skipp,TOT,M,4,https://www.fantrax.com/player/04t95/nzjt0of2l5v4kmsc/oliver-skipp/iy9jb3ozl5v4kmt6
Ivan Perisic,TOT,M,4,https://www.fantrax.com/player/061yd/nzjt0of2l5v4kmsc/ivan-perisic/iy9jb3ozl5v4kmt6
Dejan Kulusevski,TOT,"M,F",5,https://www.fantrax.com/player/05ylx/nzjt0of2l5v4kmsc/dejan-kulusevski/iy9jb3ozl5v4kmt6
Lucas Moura,TOT,F,6,https://www.fantrax.com/player/04mqz/nzjt0of2l5v4kmsc/lucas-rodrigues-moura-da-silva/iy9jb3ozl5v4kmt6
Son Heung-Min,TOT,F,6,https://www.fantrax.com/player/03v9d/nzjt0of2l5v4kmsc/heung-min-son/iy9jb3ozl5v4kmt6
Richarlison,TOT,F,6,https://www.fantrax.com/player/04io4/nzjt0of2l5v4kmsc/richarlison-de-andrade/iy9jb3ozl5v4kmt6
Harry Kane,TOT,F,6,https://www.fantrax.com/player/02lol/nzjt0of2l5v4kmsc/harry-kane/iy9jb3ozl5v4kmt6
