Player,Team,Position,Position ID,Link
Edouard Mendy,CHE,G,1,https://www.fantrax.com/player/05oje/nzjt0of2l5v4kmsc/edouard-mendy/iy9jb3ozl5v4kmt6
Kepa Arrizabalaga,CHE,G,1,https://www.fantrax.com/player/04u40/nzjt0of2l5v4kmsc/kepa-arrizabalaga/iy9jb3ozl5v4kmt6
Cesar Azpilicueta,CHE,D,2,https://www.fantrax.com/player/02vlk/nzjt0of2l5v4kmsc/cesar-azpilicueta/iy9jb3ozl5v4kmt6
Thiago Silva,CHE,D,2,https://www.fantrax.com/player/05nt7/nzjt0of2l5v4kmsc/thiago-emiliano-da-silva/iy9jb3ozl5v4kmt6
Kalidou Koulibaly,CHE,D,2,https://www.fantrax.com/player/062p9/nzjt0of2l5v4kmsc/kalidou-koulibaly/iy9jb3ozl5v4kmt6
Benoit Badiashile,CHE,D,2,https://www.fantrax.com/player/06804/nzjt0of2l5v4kmsc/benoit-badiashile/iy9jb3ozl5v4kmt6
Trevoh Chalobah,CHE,D,2,https://www.fantrax.com/player/04mup/nzjt0of2l5v4kmsc/trevoh-chalobah/iy9jb3ozl5v4kmt6
Wesley Fofana,CHE,D,2,https://www.fantrax.com/player/05opl/nzjt0of2l5v4kmsc/wesley-fofana/iy9jb3ozl5v4kmt6
Ben Chilwell,CHE,D,2,https://www.fantrax.com/player/03v6t/nzjt0of2l5v4kmsc/ben-chilwell/iy9jb3ozl5v4kmt6
Marc Cucurella,CHE,D,2,https://www.fantrax.com/player/05w9i/nzjt0of2l5v4kmsc/marc-cucurella/iy9jb3ozl5v4kmt6
Reece James,CHE,"D,M",3,https://www.fantrax.com/player/051k7/nzjt0of2l5v4kmsc/reece-james/iy9jb3ozl5v4kmt6
N'Golo Kante,CHE,M,4,https://www.fantrax.com/player/03srm/nzjt0of2l5v4kmsc/ngolo-kante/iy9jb3ozl5v4kmt6
Denis Zakaria,CHE,M,4,https://www.fantrax.com/player/064a3/nzjt0of2l5v4kmsc/denis-zakaria/iy9jb3ozl5v4kmt6
Mateo Kovacic,CHE,M,4,https://www.fantrax.com/player/04u41/nzjt0of2l5v4kmsc/mateo-kovacic/iy9jb3ozl5v4kmt6
Carney Chukwuemeka,CHE,M,4,https://www.fantrax.com/player/05re5/nzjt0of2l5v4kmsc/carney-chukwuemeka/iy9jb3ozl5v4kmt6
Conor Gallagher,CHE,M,4,https://www.fantrax.com/player/051k8/nzjt0of2l5v4kmsc/conor-gallagher/iy9jb3ozl5v4kmt6
Jorginho,CHE,M,4,https://www.fantrax.com/player/04s8k/nzjt0of2l5v4kmsc/jorge-luiz-frello-filho/iy9jb3ozl5v4kmt6
Ruben Loftus-Cheek,CHE,M,4,https://www.fantrax.com/player/03m5c/nzjt0of2l5v4kmsc/ruben-loftus-cheek/iy9jb3ozl5v4kmt6
Lewis Hall,CHE,M,4,https://www.fantrax.com/player/05y9n/nzjt0of2l5v4kmsc/lewis-hall/iy9jb3ozl5v4kmt6
Christian Pulisic,CHE,M,4,https://www.fantrax.com/player/04yim/nzjt0of2l5v4kmsc/christian-pulisic/iy9jb3ozl5v4kmt6
Hakim Ziyech,CHE,M,4,https://www.fantrax.com/player/05mxb/nzjt0of2l5v4kmsc/hakim-ziyech/iy9jb3ozl5v4kmt6
Omari Hutchinson,CHE,M,4,https://www.fantrax.com/player/05ubv/nzjt0of2l5v4kmsc/omari-hutchinson/iy9jb3ozl5v4kmt6
Mykhailo Mudryk,CHE,M,4,https://www.fantrax.com/player/068a1/nzjt0of2l5v4kmsc/mykhailo-mudryk/iy9jb3ozl5v4kmt6
Mason Mount,CHE,"M,F",5,https://www.fantrax.com/player/052cd/nzjt0of2l5v4kmsc/mason-mount/iy9jb3ozl5v4kmt6
Kai Havertz,CHE,F,6,https://www.fantrax.com/player/05o6h/nzjt0of2l5v4kmsc/kai-havertz/iy9jb3ozl5v4kmt6
Raheem Sterling,CHE,F,6,https://www.fantrax.com/player/02lkp/nzjt0of2l5v4kmsc/raheem-sterling/iy9jb3ozl5v4kmt6
Joao Felix,CHE,F,6,https://www.fantrax.com/player/06873/nzjt0of2l5v4kmsc/joao-felix-sequeira/iy9jb3ozl5v4kmt6
Armando Broja,CHE,F,6,https://www.fantrax.com/player/05gvx/nzjt0of2l5v4kmsc/armando-broja/iy9jb3ozl5v4kmt6
Pierre-Emerick Aubameyang,CHE,F,6,https://www.fantrax.com/player/04mqy/nzjt0of2l5v4kmsc/pierre-emerick-aubameyang/iy9jb3ozl5v4kmt6
