Player,Team,Position,Position ID,Link
Aaron Ramsdale,ARS,G,1,https://www.fantrax.com/player/04amh/nzjt0of2l5v4kmsc/aaron-ramsdale/iy9jb3ozl5v4kmt6
Takehiro Tomiyasu,ARS,D,2,https://www.fantrax.com/player/05w9r/nzjt0of2l5v4kmsc/takehiro-tomiyasu/iy9jb3ozl5v4kmt6
Cedric Soares,ARS,D,2,https://www.fantrax.com/player/03r9c/nzjt0of2l5v4kmsc/cedric-ricardo-alves-soares/iy9jb3ozl5v4kmt6
Ben White,ARS,D,2,https://www.fantrax.com/player/04e1e/nzjt0of2l5v4kmsc/ben-white/iy9jb3ozl5v4kmt6
William Saliba,ARS,D,2,https://www.fantrax.com/player/0558w/nzjt0of2l5v4kmsc/william-saliba/iy9jb3ozl5v4kmt6
Rob Holding,ARS,D,2,https://www.fantrax.com/player/044nm/nzjt0of2l5v4kmsc/rob-holding/iy9jb3ozl5v4kmt6
Gabriel Magalhaes,ARS,D,2,https://www.fantrax.com/player/05nzu/nzjt0of2l5v4kmsc/gabriel-dos-santos-magalhaes/iy9jb3ozl5v4kmt6
Kieran Tierney,ARS,D,2,https://www.fantrax.com/player/05749/nzjt0of2l5v4kmsc/kieran-tierney/iy9jb3ozl5v4kmt6
Oleksandr Zinchenko,ARS,"D,M",3,https://www.fantrax.com/player/043c1/nzjt0of2l5v4kmsc/oleksandr-zinchenko/iy9jb3ozl5v4kmt6
Mohamed Elneny,ARS,M,4,https://www.fantrax.com/player/03yrr/nzjt0of2l5v4kmsc/mohamed-naser-el-sayed-elneny/iy9jb3ozl5v4kmt6
Thomas Partey,ARS,M,4,https://www.fantrax.com/player/05os9/nzjt0of2l5v4kmsc/thomas-partey/iy9jb3ozl5v4kmt6
Albert Sambi Lokonga,ARS,M,4,https://www.fantrax.com/player/05ue3/nzjt0of2l5v4kmsc/albert-sambi-lokonga/iy9jb3ozl5v4kmt6
Granit Xhaka,ARS,M,4,https://www.fantrax.com/player/0435m/nzjt0of2l5v4kmsc/granit-xhaka/iy9jb3ozl5v4kmt6
Fabio Vieira,ARS,M,4,https://www.fantrax.com/player/061z3/nzjt0of2l5v4kmsc/fabio-daniel-vieira/iy9jb3ozl5v4kmt6
Ethan Nwaneri,ARS,M,4,https://www.fantrax.com/player/065ao/nzjt0of2l5v4kmsc/ethan-nwaneri/iy9jb3ozl5v4kmt6
Martin Odegaard,ARS,M,4,https://www.fantrax.com/player/05r9b/nzjt0of2l5v4kmsc/martin-odegaard/iy9jb3ozl5v4kmt6
Emile Smith Rowe,ARS,M,4,https://www.fantrax.com/player/04sat/nzjt0of2l5v4kmsc/emile-smith-rowe/iy9jb3ozl5v4kmt6
Bukayo Saka,ARS,M,4,https://www.fantrax.com/player/04y92/nzjt0of2l5v4kmsc/bukayo-saka/iy9jb3ozl5v4kmt6
Gabriel Martinelli,ARS,"M,F",5,https://www.fantrax.com/player/052h5/nzjt0of2l5v4kmsc/gabriel-teodoro-martinelli-silva/iy9jb3ozl5v4kmt6
Leandro Trossard,ARS,F,6,https://www.fantrax.com/player/0520r/nzjt0of2l5v4kmsc/leandro-trossard/iy9jb3ozl5v4kmt6
Marquinhos,ARS,F,6,https://www.fantrax.com/player/061xr/nzjt0of2l5v4kmsc/marcus-vinicius-oliveira-alencar/iy9jb3ozl5v4kmt6
Gabriel Jesus,ARS,F,6,https://www.fantrax.com/player/045c8/nzjt0of2l5v4kmsc/gabriel-fernando-de-jesus/iy9jb3ozl5v4kmt6
Eddie Nketiah,ARS,F,6,https://www.fantrax.com/player/04ge9/nzjt0of2l5v4kmsc/eddie-nketiah/iy9jb3ozl5v4kmt6
Reiss Nelson,ARS,F,6,https://www.fantrax.com/player/04ge8/nzjt0of2l5v4kmsc/reiss-nelson/iy9jb3ozl5v4kmt6
