Player,Team,Position,Position ID,Link
Gavin Bazunu,SOU,G,1,https://www.fantrax.com/player/055c3/nzjt0of2l5v4kmsc/gavin-bazunu/iy9jb3ozl5v4kmt6
Kyle Walker-Peters,SOU,D,2,https://www.fantrax.com/player/03zsq/nzjt0of2l5v4kmsc/kyle-walker-peters/iy9jb3ozl5v4kmt6
Yan Valery,SOU,D,2,https://www.fantrax.com/player/0452p/nzjt0of2l5v4kmsc/yan-valery/iy9jb3ozl5v4kmt6
Armel Bella Kotchap,SOU,D,2,https://www.fantrax.com/player/0620j/nzjt0of2l5v4kmsc/armel-bella-kotchap/iy9jb3ozl5v4kmt6
Mohammed Salisu,SOU,D,2,https://www.fantrax.com/player/05n5p/nzjt0of2l5v4kmsc/mohammed-salisu/iy9jb3ozl5v4kmt6
Lyanco,SOU,D,2,https://www.fantrax.com/player/05vys/nzjt0of2l5v4kmsc/lyanco-evangelista-silveira-neves-vojnovic/iy9jb3ozl5v4kmt6
Romain Perraud,SOU,D,2,https://www.fantrax.com/player/05u5e/nzjt0of2l5v4kmsc/romain-perraud/iy9jb3ozl5v4kmt6
Juan Larios,SOU,D,2,https://www.fantrax.com/player/064a2/nzjt0of2l5v4kmsc/juan-larios-lopez/iy9jb3ozl5v4kmt6
Ainsley Maitland-Niles,SOU,M,4,https://www.fantrax.com/player/03m3q/nzjt0of2l5v4kmsc/ainsley-maitland-niles/iy9jb3ozl5v4kmt6
Moussa Djenepo,SOU,M,4,https://www.fantrax.com/player/0522r/nzjt0of2l5v4kmsc/moussa-djenepo/iy9jb3ozl5v4kmt6
Mohamed Elyounoussi,SOU,M,4,https://www.fantrax.com/player/04rf1/nzjt0of2l5v4kmsc/mohamed-elyounoussi/iy9jb3ozl5v4kmt6
Oriol Romeu,SOU,M,4,https://www.fantrax.com/player/02m87/nzjt0of2l5v4kmsc/oriol-romeu/iy9jb3ozl5v4kmt6
James Ward-Prowse,SOU,M,4,https://www.fantrax.com/player/02oq8/nzjt0of2l5v4kmsc/james-ward-prowse/iy9jb3ozl5v4kmt6
Ibrahima Diallo,SOU,M,4,https://www.fantrax.com/player/05os3/nzjt0of2l5v4kmsc/ibrahima-diallo/iy9jb3ozl5v4kmt6
Romeo Lavia,SOU,M,4,https://www.fantrax.com/player/05unu/nzjt0of2l5v4kmsc/romeo-lavia/iy9jb3ozl5v4kmt6
Stuart Armstrong,SOU,M,4,https://www.fantrax.com/player/04rd1/nzjt0of2l5v4kmsc/stuart-armstrong/iy9jb3ozl5v4kmt6
Nathan Redmond,SOU,M,4,https://www.fantrax.com/player/02rll/nzjt0of2l5v4kmsc/nathan-redmond/iy9jb3ozl5v4kmt6
Joe Ayodele-Aribo,SOU,M,4,https://www.fantrax.com/player/062oq/nzjt0of2l5v4kmsc/joe-ayodele-aribo/iy9jb3ozl5v4kmt6
Adam Armstrong,SOU,F,6,https://www.fantrax.com/player/03ar4/nzjt0of2l5v4kmsc/adam-armstrong/iy9jb3ozl5v4kmt6
Che Adams,SOU,F,6,https://www.fantrax.com/player/0522s/nzjt0of2l5v4kmsc/che-adams/iy9jb3ozl5v4kmt6
Sekou Mara,SOU,F,6,https://www.fantrax.com/player/0632a/nzjt0of2l5v4kmsc/sekou-mara/iy9jb3ozl5v4kmt6
Samuel Edozie,SOU,F,6,https://www.fantrax.com/player/05uhw/nzjt0of2l5v4kmsc/samuel-edozie/iy9jb3ozl5v4kmt6
