,player,position,position_id,date,team,opp,score,fpts,min,starts
0,Nick Pope,G,1,Jul 26,BUR,BHA,L 1-2,7.5,90,1
1,Nick Pope,G,1,Jul 18,BUR,@NOR,W 2-0,15.0,90,1
2,Nick Pope,G,1,Jul 15,BUR,WOL,T 1-1,11.25,90,1
3,Nick Pope,G,1,Jul 11,BUR,@LIV,T 1-1,18.0,90,1
4,Nick Pope,G,1,Jul 8,BUR,@WHU,W 1-0,25.0,90,1
5,Nick Pope,G,1,Jul 5,BUR,SHU,T 1-1,7.25,90,1
6,Nick Pope,G,1,Jun 29,BUR,@CRY,W 1-0,20.25,90,1
7,Nick Pope,G,1,Jun 25,BUR,WAT,W 1-0,20.5,90,1
8,Nick Pope,G,1,Jun 22,BUR,@MCI,L 0-5,5.25,90,1
9,Nick Pope,G,1,Mar 7,BUR,TOT,T 1-1,5.0,90,1
10,Nick Pope,G,1,Feb 29,BUR,@NEW,T 0-0,19.25,90,1
11,Nick Pope,G,1,Feb 22,BUR,BOU,W 3-0,20.5,90,1
12,Nick Pope,G,1,Feb 15,BUR,@SOU,W 2-1,5.0,90,1
13,Nick Pope,G,1,Feb 2,BUR,ARS,T 0-0,15.25,90,1
14,Nick Pope,G,1,Jan 22,BUR,@MUN,W 2-0,25.25,90,1
15,Nick Pope,G,1,Jan 19,BUR,LEI,W 2-1,22.25,90,1
16,Nick Pope,G,1,Jan 11,BUR,@CHE,L 0-3,12.0,90,1
17,Nick Pope,G,1,Jan 1,BUR,AVL,L 1-2,10.5,90,1
18,Nick Pope,G,1,Dec 28,BUR,MUN,L 0-2,6.5,90,1
19,Nick Pope,G,1,Dec 26,BUR,@EVE,L 0-1,11.0,90,1
20,Nick Pope,G,1,Dec 21,BUR,@BOU,W 1-0,11.0,90,1
21,Nick Pope,G,1,Dec 14,BUR,NEW,W 1-0,11.0,90,1
22,Nick Pope,G,1,Dec 7,BUR,@TOT,L 0-5,7.5,90,1
23,Nick Pope,G,1,Dec 3,BUR,MCI,L 1-4,11.5,90,1
24,Nick Pope,G,1,Nov 30,BUR,CRY,L 0-2,6.75,90,1
25,Nick Pope,G,1,Nov 23,BUR,@WAT,W 3-0,23.0,90,1
26,Nick Pope,G,1,Nov 9,BUR,WHU,W 3-0,19.0,90,1
27,Nick Pope,G,1,Nov 2,BUR,@SHU,L 0-3,8.0,90,1
28,Nick Pope,G,1,Oct 26,BUR,CHE,L 2-4,8.5,90,1
29,Nick Pope,G,1,Oct 19,BUR,@LEI,L 1-2,4.5,90,1
30,Nick Pope,G,1,Oct 5,BUR,EVE,W 1-0,16.25,90,1
31,Nick Pope,G,1,Sep 28,BUR,@AVL,T 2-2,4.5,90,1
32,Nick Pope,G,1,Sep 21,BUR,NOR,W 2-0,15.5,90,1
33,Nick Pope,G,1,Sep 14,BUR,@BHA,T 1-1,14.5,90,1
34,Nick Pope,G,1,Aug 31,BUR,LIV,L 0-3,12.0,90,1
35,Nick Pope,G,1,Aug 25,BUR,@WOL,T 1-1,9.0,90,1
36,Nick Pope,G,1,Aug 17,BUR,@ARS,L 1-2,20.75,90,1
37,Nick Pope,G,1,Aug 10,BUR,SOU,W 3-0,21.25,90,1
0,Matthew Lowton,D,2,Jun 25,BUR,WAT,W 1-0,16.85,90,1
1,Matthew Lowton,D,2,Jun 22,BUR,@MCI,L 0-5,3.75,90,1
2,Matthew Lowton,D,2,Feb 2,BUR,ARS,T 0-0,16.25,90,1
